Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Bovidae,13856,13863,4.19,1,,,,Exact,9.01315,0,"Bovidae Gray, 1821",Bovidae,622G9,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Artiodactyla|Bovidae,
1,,Cervidae,13868,13876,4.39,1,,,,Exact,9.01315,0,"Cervidae Goldfuss, 1820",Cervidae,7XR,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Artiodactyla|Cervidae,
2,,Macropodidae,13964,13976,5.12,1,,,,Exact,9.01315,0,"Macropodidae Gray, 1821",Macropodidae,CBD,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Metatheria|Diprotodontia|Macropodiformes|Macropodidae,
3,,Primates,23792,23800,2.42,1,,,,Exact,9.01315,0,"Primates Linnaeus, 1758",Primates,3W7,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates,
