Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Bactrocera tryoni,20402,20419,12.08,2,,,,Exact,0,"Bactrocera (Bactrocera) tryoni Tryon, 1927",Bactrocera tryoni,87RGN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Tephritidae|Trypetinae|Dacini|Dacina|Bactrocera|Bactrocera|Bactrocera tryoni,
1,,Chaetodiopsis meigenii,14273,14295,11.87,2,,,,Exact,0,Chaetodiopsis meigenii,Chaetodiopsis meigenii,1158815,168,ION,,
2,,Cyrtodiopsis,25607,25620,4.48,1,,,,Exact,0,Cyrtodiopsis,Cyrtodiopsis,3YX7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Cyrtodiopsis,
3,,Cyrtodiopsis currani,14360,14380,10.93,2,,,,Exact,0,"Cyrtodiopsis currani Shillito, 1940",Cyrtodiopsis currani,8BQ2Y,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Teleopsis|Teleopsis currani,
4,,Cyrtodiopsis dalmanni,14392,14413,10.76,2,,,,Exact,0,"Cyrtodiopsis dalmanni Wiedemann, 1830",Cyrtodiopsis dalmanni,101051080,169,uBio NameBank,|Cyrtodiopsis dalmanni,
5,,Cyrtodiopsis quinqueguttata,14426,14453,13.00,2,,,,Exact,0,"Cyrtodiopsis quinqueguttata Walker, 1856",Cyrtodiopsis quinqueguttata,101051079,169,uBio NameBank,|Cyrtodiopsis quinqueguttata,
6,,Cyrtodiopsis whitei,14463,14482,10.08,2,,,,Exact,0,"Cyrtodiopsis whitei Curran, 1936",Cyrtodiopsis whitei,101051077,169,uBio NameBank,|Cyrtodiopsis whitei,
7,,Dalman,14846,14854,0.76,1,,,,Exact,0,Brongniartella (Dalman ),Dalman,2596472,168,ION,,
8,,Diasemopsis,10824,10836,4.27,1,,,,Exact,0,Diasemopsis,Diasemopsis,44C3,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis,
9,,Diasemopsis aethiopica,14492,14514,12.14,2,,,,Exact,0,"Diasemopsis aethiopica (Rondani, 1873)",Diasemopsis aethiopica,6D39H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis aethiopica,
10,,Diasemopsis albifacies,14525,14547,7.92,2,,,,Exact,0,"Diasemopsis albifacies Curran, 1931",Diasemopsis albifacies,6CQXJ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis albifacies,
11,,Diasemopsis conjuncta,14557,14578,11.45,2,,,,Exact,0,"Diasemopsis conjuncta Curran, 1931",Diasemopsis conjuncta,6D39K,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis conjuncta,
12,,Diasemopsis dubia,14588,14605,6.14,2,,,,Exact,0,"Diasemopsis dubia (Bigot, 1874)",Diasemopsis dubia,6D2XB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis dubia,
13,,Diasemopsis elongata,14614,14634,12.39,2,,,,Exact,0,"Diasemopsis elongata Curran, 1931",Diasemopsis elongata,6CR9C,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis elongata,
14,,Diasemopsis fasciata,14644,14664,12.39,2,,,,Exact,0,"Diasemopsis fasciata (Gray, 1832)",Diasemopsis fasciata,6D39C,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis fasciata,
15,,Diasemopsis hirsuta,14672,14691,10.82,2,,,,Exact,0,"Diasemopsis hirsuta Curran, 1931",Diasemopsis hirsuta,6D2WS,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis hirsuta,
16,,Diasemopsis longipedunculata,14701,14729,13.10,2,,,,Exact,0,"Diasemopsis longipedunculata Brunetti, 1928",Diasemopsis longipedunculata,6D2WT,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis longipedunculata,
17,,Diasemopsis munroi,14739,14757,9.87,2,,,,Exact,0,"Diasemopsis munroi Curran, 1931",Diasemopsis munroi,6D395,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis munroi,
18,,Diasemopsis nebulosa,14767,14787,11.95,2,,,,Exact,0,"Diasemopsis nebulosa Curran, 1931",Diasemopsis nebulosa,6CQX6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis nebulosa,
19,,Diasemopsis obstans,14797,14816,9.95,2,,,,Exact,0,"Diasemopsis obstans (Walker, 1861)",Diasemopsis obstans,6D2X6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis obstans,
20,,Diasemopsis signata,14826,14845,12.21,2,,,,Exact,0,"Diasemopsis signata (Dalman, 1817)",Diasemopsis signata,6D2X7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis signata,
21,,Diasemopsis silvatica,14855,14876,12.05,2,,,,Exact,0,"Diasemopsis silvatica Eggers, 1916",Diasemopsis silvatica,6D38V,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis silvatica,
22,,Diopsidae,153,164,4.83,1,,,,Exact,0,Diopsidae,Diopsidae,623XT,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae,
23,,Diopsina,10765,10773,3.66,1,,,,Exact,0,Diopsina,Diopsina,45YF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diopsina,
24,,Diopsis,10948,10955,3.56,1,,,,Exact,0,"Diopsis Diesing, 1862",Diopsis,7NWXF,1,Catalogue of Life,Biota|Animalia|Platyhelminthes|Diopsis,
25,,Diopsis apicalis,14920,14936,11.37,2,,,,Exact,0,"Diopsis apicalis Dalman, 1817",Diopsis apicalis,36BL7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diopsis|Diopsis apicalis,
26,,Diopsis fumipennis,14946,14964,11.18,2,,,,Exact,0,"Diopsis fumipennis Westwood, 1835",Diopsis fumipennis,36BM5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diopsis|Diopsis fumipennis,
27,,Diopsis gnu,14976,14987,1.93,2,,,,Exact,0,"Diopsis gnu Hendel, 1923",Diopsis gnu,36BM8,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diopsis|Diopsis gnu,
28,,Diopsis longicornis,14997,15016,11.35,2,,,,Exact,0,"Diopsis longicornis Macquart, 1835",Diopsis longicornis,36BMK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diopsis|Diopsis macrophthalma,
29,,Diptera,20968,20975,4.96,1,,,,Exact,0,Diptera Borkh.,Diptera,5T8Z6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Saxifraga,
30,,Drosophila,30486,30496,4.89,1,,,,Exact,0,Drosophila,Drosophila,8NPBW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophila,
31,,Drosophila melanogaster,18573,18596,9.57,2,,,,Exact,0,"Drosophila (Sophophora) melanogaster Meigen, 1830",Drosophila melanogaster,8BXCZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Sophophora|Drosophila melanogaster,
32,,Eurydiopsis argentifera,15028,15051,11.82,2,,,,Exact,0,Eurydiopsis argentifera,Eurydiopsis argentifera,55605535,12,EOL,,
33,,Sphyracephala,26263,26277,5.07,1,,,,Exact,0,Sphyracephala,Sphyracephala,7KWY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Sphyracephala,
34,,Sphyracephala beccarii,15060,15082,11.57,2,,,,Exact,0,"Sphyracephala beccarii (Rondani, 1873)",Sphyracephala beccarii,4Z2KG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Sphyracephala|Sphyracephala beccarii,
35,,Sphyracephala bipunctipennis,15093,15121,12.87,2,,,,Exact,0,Sphyracephala bipunctipennis,Sphyracephala bipunctipennis,1027698,179,Open Tree of Life,||Eukaryota|Opisthokonta|Holozoa|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Holometabola|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Diopsoidea|Diopsidae|Sphyracephala|Sphyracephala bipunctipennis,
36,,Sphyracephala brevicornis,15137,15162,12.87,2,,,,Exact,0,"Sphyracephala brevicornis (Say, 1817)",Sphyracephala brevicornis,4Z2KH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Sphyracephala|Sphyracephala brevicornis,
37,,Sphyracephala munroi,15169,15189,10.67,2,,,,Exact,0,"Sphyracephala munroi Curran, 1928",Sphyracephala munroi,4Z2KM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Sphyracephala|Sphyracephala munroi,
38,,Syringogastridae,11314,11330,5.41,1,,,,Exact,0,Syringogastridae,Syringogastridae,GVQ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Syringogastridae,
39,,T. milleri,39172,39183,7.00,2,,,,NoMatch,,,,,,,,
40,,Teleopis quadriguttata,15232,15254,7.95,2,,,,Fuzzy,1,"Teleopsis quadriguttata (Walker, 1856)",Teleopsis quadriguttata,5565W,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Teleopsis|Teleopsis quadriguttata,
41,,Teleopsis,25561,25570,4.20,1,,,,Exact,0,Teleopsis,Teleopsis,7TFM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Teleopsis,
42,,Teleopsis breviscopium,15199,15221,11.59,2,,,,Exact,0,"Teleopsis breviscopium Rondani, 1875",Teleopsis breviscopium,5565G,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Teleopsis|Teleopsis discrepans,
43,,Teleopsis rubicunda,15264,15283,10.98,2,,,,Exact,0,"Teleopsis rubicunda Wulp, 1897",Teleopsis rubicunda,5565Y,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Teleopsis|Teleopsis rubicunda,
44,,Teloglabrus,11022,11033,5.91,1,,,,Exact,0,Teloglabrus,Teloglabrus,7TKK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Centrioncinae|Teloglabrus,
45,,Teloglabrus entabenensis,15291,15315,12.73,2,,,,Exact,0,Teloglabrus entabenensis,Teloglabrus entabenensis,706517,179,Open Tree of Life,||Eukaryota|Opisthokonta|Holozoa|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Holometabola|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Diopsoidea|Diopsidae|Teloglabrus|Teloglabrus entabenensis,
46,,Teloglabrus milleri,13379,13398,13.31,2,,,,Exact,0,"Teloglabrus milleri Feijen, 1983",Teloglabrus milleri,558Q2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Centrioncinae|Teloglabrus|Teloglabrus milleri,
47,,Trichodiopsis minuta,15356,15376,10.76,2,,,,Exact,0,"Trichodiopsis minuta Séguy, 1955",Trichodiopsis minuta,8FHGF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Diopsidae|Diasemopsis|Diasemopsis minuta,
