Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acrocephalus arundinaceus,35098,35123,13.27,2,,,,Exact,9.01315,0,"Acrocephalus arundinaceus (Linnaeus, 1758)",Acrocephalus arundinaceus,9L48,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus arundinaceus,
1,,Acrocephalus melanopogon,35198,35222,11.91,2,,,,Exact,9.01315,0,"Acrocephalus melanopogon (Temminck, 1823)",Acrocephalus melanopogon,9L6S,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus melanopogon,
2,,Acrocephalus palustris,35124,35146,13.47,2,,,,Exact,9.01315,0,"Acrocephalus palustris (Bechstein, 1798)",Acrocephalus palustris,9L78,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus palustris,
3,,Acrocephalus schoenobaenus,35171,35197,13.71,2,,,,Exact,9.01315,0,"Acrocephalus schoenobaenus (Linnaeus, 1758)",Acrocephalus schoenobaenus,9L7Y,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus schoenobaenus,
4,,Acrocephalus scirpaceus,35147,35170,13.24,2,,,,Exact,9.01315,0,"Acrocephalus scirpaceus (Hermann, 1804)",Acrocephalus scirpaceus,9L82,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus scirpaceus,
5,,Aegithalos caudatus,34938,34957,11.65,2,,,,Exact,9.01315,0,"Aegithalos caudatus (Linnaeus, 1758)",Aegithalos caudatus,64WQQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Aegithalidae|Aegithalos|Aegithalos caudatus,
6,,Age refugia,2510,2521,1.78,2,,,,PartialExact,9.00960,0,Age,Age,QN3,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Tortricoidea|Tortricidae|Age,
7,,Alauda arvensis,34901,34916,9.03,2,,,,Exact,9.01315,0,"Alauda arvensis Linnaeus, 1758",Alauda arvensis,BFFT,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Alaudidae|Alauda|Alauda arvensis,
8,,Anthus pratensis,34339,34355,9.87,2,,,,Exact,9.01315,0,"Anthus pratensis (Linnaeus, 1758)",Anthus pratensis,67KF6,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Motacillidae|Anthus|Anthus pratensis,
9,,Anthus spinoletta,34356,34373,8.70,2,,,,Exact,9.01315,0,"Anthus spinoletta (Linnaeus, 1758)",Anthus spinoletta,5VKDZ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Motacillidae|Anthus|Anthus spinoletta,
10,,Anthus trivialis,34374,34390,11.11,2,,,,Exact,9.01315,0,"Anthus trivialis (Linnaeus, 1758)",Anthus trivialis,5VKFM,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Motacillidae|Anthus|Anthus trivialis,
11,,Bombycilla garrulus,34689,34708,12.28,2,,,,Exact,9.01315,0,"Bombycilla garrulus (Linnaeus, 1758)",Bombycilla garrulus,5WNQS,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Bombycillidae|Bombycilla|Bombycilla garrulus,
12,,Calandrella brachydactyla,34875,34900,11.98,2,,,,Exact,9.01315,0,"Calandrella brachydactyla (Leisler, 1814)",Calandrella brachydactyla,5X6P9,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Alaudidae|Calandrella|Calandrella brachydactyla,
13,,Calcarius lapponicus,33727,33747,12.56,2,,,,Exact,9.01315,0,"Calcarius lapponicus (Linnaeus, 1758)",Calcarius lapponicus,PGVX,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Calcariidae|Calcarius|Calcarius lapponicus,
14,,Carduelis cannabina,34062,34081,12.84,2,,,,Exact,9.01138,0,"Carduelis cannabina (Linnaeus, 1758)",Carduelis cannabina,R6J6,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Linaria|Linaria cannabina,
15,,Carduelis carduelis,33947,33966,13.29,2,,,,Exact,9.01315,0,"Carduelis carduelis (Linnaeus, 1758)",Carduelis carduelis,R6J7,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Carduelis|Carduelis carduelis,
16,,Carduelis flammea,34023,34040,10.96,2,,,,Exact,9.01138,0,"Carduelis flammea (Linnaeus, 1758)",Carduelis flammea,R6JF,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Acanthis|Acanthis flammea,
17,,Carduelis hornemanni,34041,34061,11.84,2,,,,Exact,9.01138,0,"Carduelis hornemanni (Holböll, 1843)",Carduelis hornemanni,R6JH,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Acanthis|Acanthis hornemanni,
18,,Carpodacus erythrinus,34112,34133,11.87,2,,,,Exact,9.01315,0,"Carpodacus erythrinus (Pallas, 1770)",Carpodacus erythrinus,RG9T,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Carpodacus|Carpodacus erythrinus,
