Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Characiformes,46706,46720,1.91,1,,,,Exact,0,Characiformes,Characiformes,X2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Characiformes,
1,,Colomesus asellus,48794,48812,10.79,2,,,,Exact,0,"Colomesus asellus (Müller & Troschel, 1849)",Colomesus asellus,X7MM,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Tetraodontiformes|Tetraodontidae|Colomesus|Colomesus asellus,
2,,Georgina,278,286,3.66,1,,,,Exact,0,"Georgina Key, 1976",Georgina,8NRYZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Orthoptera|Caelifera|Acrididea|Acridomorpha|Eumastacoidea|Morabidae|Morabinae|Warramungini|Georgina,
3,,Plagioscion squamosissimus,48829,48855,9.38,2,,,,Exact,0,"Plagioscion squamosissimus (Heckel, 1840)",Plagioscion squamosissimus,4JH66,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sciaenidae|Plagioscion|Plagioscion squamosissimus,
4,,Steatogenys elegans,48883,48903,9.53,2,,,,Exact,0,"Steatogenys elegans (Steindachner, 1880)",Steatogenys elegans,4ZMSV,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Gymnotiformes|Hypopomidae|Steatogenys|Steatogenys elegans,
5,,T. elongatus,30124,30136,7.67,2,,,,NoMatch,,,,,,,,
6,,Triportheus,53515,53526,4.79,1,,,,Exact,0,Triportheus,Triportheus,647SX,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Characiformes|Triportheidae|Triportheus,
7,,Triportheus albus,260,277,6.38,2,,,,Exact,0,"Triportheus albus Cope, 1872",Triportheus albus,58Z43,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Characiformes|Triportheidae|Triportheus|Triportheus albus,
8,,Triportheus elongatus,13731,13753,12.86,2,,,,Exact,0,"Triportheus elongatus (Günther, 1864)",Triportheus elongatus,58Z49,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Characiformes|Triportheidae|Triportheus|Triportheus elongatus,
9,,While single-locus posterior,31500,31528,,3,,,,NoMatch,,,,,,,,
