Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Abies,2558,2564,0.81,1,,,,Exact,0,Abies,Abies,627WF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Abies,
1,,Abies bifolia,12887,12901,8.07,2,,,,Exact,0,Abies bifolia A. Murray bis,Abies bifolia,63Z6S,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Abies|Abies lasiocarpa|Abies lasiocarpa lasiocarpa,
2,,Amaranthaceae,13124,13139,4.53,1,,,,Exact,0,Amaranthaceae Juss.,Amaranthaceae,68Z,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae,
3,,Asteraceae,13108,13119,4.75,1,,,,Exact,0,Asteraceae Dumort.,Asteraceae,622TP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae,
4,,B. occidentalis,37718,37734,7.67,2,,,,NoMatch,,,,,,,,
5,,Betula,37700,37706,4.74,1,,,,Exact,0,Betula,Betula,62GLV,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula,
6,,Cupressaceae,36486,36498,4.55,1,,,,Exact,0,Cupressaceae,Cupressaceae,8SY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Cupressaceae,
7,,Dryas,31495,31500,3.17,1,,,,Exact,0,Dryas L.,Dryas,6339B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas,
8,,Dryas interval,48160,48179,3.47,2,,,,PartialExact,0,Dryas L.,Dryas,6339B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas,
9,,Ericaceae,13062,13071,4.26,1,,,,Exact,0,Ericaceae Juss.,Ericaceae,623P8,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae,
10,,Huerta,56042,56048,3.05,1,,,,Exact,0,Huerta J.St.-Hil.,Huerta,1817-1,167,IPNI,,
11,,Juniperus communis,36507,36527,13.23,2,,,,Exact,0,Juniperus communis L.,Juniperus communis,6NGH4,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Cupressaceae|Juniperus|Juniperus communis,
12,,Juniperus communis var. depressa,12977,13010,17.46,3,,,,Exact,0,Juniperus communis var. depressa Pursh,Juniperus communis depressa,5PKVM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Cupressaceae|Juniperus|Juniperus communis|Juniperus communis depressa,
13,,Picea,2537,2543,3.47,1,,,,Exact,0,Picea,Picea,6Q7C,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea,
14,,Picea engelmannii,12818,12836,11.28,2,,,,Exact,0,Picea engelmannii Parry ex Engelm.,Picea engelmannii,4HQ2J,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea|Picea engelmannii,
15,,Pinus,7866,7872,4.72,1,,,,Exact,0,Pinus,Pinus,6QPY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,
16,,Pinus contorta var. latifolia,1026,1056,21.34,3,,,,Exact,0,Pinus contorta var. latifolia Engelm.,Pinus contorta latifolia,5QR88,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus contorta|Pinus contorta latifolia,
17,,Pinus flexilis,38173,38188,12.54,2,,,,Exact,0,Pinus flexilis E. James,Pinus flexilis,4J273,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus flexilis,
18,,Poaceae,13098,13107,3.62,1,,,,Exact,0,Poaceae,Poaceae,627FW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae,
19,,Populus,16456,16464,4.96,1,,,,Exact,0,Populus L.,Populus,63PVP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,
20,,Ribes,13046,13051,2.12,1,,,,Exact,0,Ribes L.,Ribes,79VF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Grossulariaceae|Ribes,
21,,Rosaceae,36528,36537,3.82,1,,,,Exact,0,Rosaceae Juss.,Rosaceae,FTK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae,
22,,Salix,16465,16471,3.01,1,,,,Exact,0,Salix L.,Salix,7BWB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Salix,
23,,Sarcobatus,26106,26117,5.35,1,,,,Exact,0,Sarcobatus Nees,Sarcobatus,643Q5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Sarcobataceae|Sarcobatus,
