Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. hippocastanum,10627,10644,7.32,2,,,,NoMatch,,,,,,,,
1,,Aesculus hippocastanum,6029,6053,12.88,2,,,,Exact,0,Aesculus hippocastanum L.,Aesculus hippocastanum,65BKZ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Hippocastanoideae|Aesculus|Aesculus hippocastanum,
2,,Alnus glutinosa,10849,10865,12.54,2,,,,Exact,0,Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,C2Q2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Alnus|Alnus glutinosa,
3,,C. ohridella,3454,3466,7.06,2,,,,NoMatch,,,,,,,,
4,,C. ohridella mines,10605,10623,7.06,3,,,,NoMatch,,,,,,,,
5,,Cabi,666,670,1.47,1,,,,Exact,0,Cabi Ducke,Cabi,5T6ZK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Malpighiaceae|Malpighioideae|Callaeum,
6,,Cameraria,31684,31694,4.88,1,,,,Exact,0,Cameraria L.,Cameraria,4HH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Cameraria,
7,,Cameraria ohridella,1049,1069,12.35,2,,,,Exact,0,"Cameraria ohridella Deschka & Dimic, 1986",Cameraria ohridella,698MR,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Gracillarioidea|Gracillariidae|Cameraria|Cameraria ohridella,
8,,Cameraria ohridella versus,23427,23454,13.91,3,,,,NoMatch,0,"Cameraria ohridella Deschka & Dimic, 1986",Cameraria ohridella,698MR,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Gracillarioidea|Gracillariidae|Cameraria|Cameraria ohridella,
9,,Cameraria versus,23631,23647,8.05,2,,,,PartialExact,0,Cameraria L.,Cameraria,4HH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Cameraria,
10,,Celtis australis,10789,10806,11.89,2,,,,Exact,0,Celtis australis L.,Celtis australis,5XGKD,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Cannabaceae|Celtis|Celtis australis,
11,,Chalcidoidea,5230,5244,4.71,1,,,,Exact,0,Chalcidoidea,Chalcidoidea,CD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea,
12,,Coleoptera,5496,5506,4.97,1,,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera,
13,,Corylus avellana,11122,11138,12.74,2,,,,Exact,0,Corylus avellana L.,Corylus avellana,YQ55,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Corylus|Corylus avellana,
14,,Diptera,4404,4411,4.96,1,,,,Exact,0,Diptera Borkh.,Diptera,5T8Z6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Saxifraga,
15,,Drosophila,37007,37017,4.89,1,,,,Exact,0,Drosophila,Drosophila,8NPBW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophila,
16,,Eulophidae,133,145,4.76,1,,,,Exact,0,Eulophidae,Eulophidae,9XP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea|Eulophidae,
17,,Fagus sylvatica,11068,11083,11.85,2,,,,Exact,0,Fagus sylvatica L.,Fagus sylvatica,3DSK5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus|Fagus sylvatica,
18,,Gracillariidae,5621,5635,5.11,1,,,,Exact,0,Gracillariidae,Gracillariidae,623MV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Gracillarioidea|Gracillariidae,
19,,Homona mermeroides,33000,33018,6.41,2,,,,Fuzzy,1,"Homona mermerodes Meyrick, 1910",Homona mermerodes,3MGLK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Tortricoidea|Tortricidae|Homona|Homona mermerodes,
20,,Hymenoptera,119,132,5.67,1,,,,Exact,0,Hymenoptera,Hymenoptera,HYM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera,
