Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acridotheres tristis,12078,12100,10.58,2,,,,Exact,9.01315,0,"Acridotheres tristis (Linnaeus, 1766)",Acridotheres tristis,9KHT,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Sturnidae|Acridotheres|Acridotheres tristis,
1,,Beata,308,313,3.70,1,,,,Exact,9.00960,0,Beata,Beata,392H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Salticidae|Beata,
2,,Chrysococcys lucidus,11963,11985,9.91,2,,,,Fuzzy,8.88213,1,"Chrysococcyx lucidus (Gmelin, 1788)",Chrysococcyx lucidus,5YNM6,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculinae|Chrysococcyx|Chrysococcyx lucidus,
3,,Circus approximans,11876,11897,9.79,2,,,,Exact,9.01315,0,"Circus approximans Peale, 1848",Circus approximans,VG7V,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Accipitriformes|Accipitridae|Circus|Circus approximans,
4,,Dasyurus maculatus,26171,26191,13.46,2,,,,Exact,9.01315,0,"Dasyurus maculatus (Kerr, 1792)",Dasyurus maculatus,6CF7K,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Metatheria|Dasyuromorphia|Dasyuridae|Dasyurinae|Dasyurini|Dasyurus|Dasyurus maculatus,
5,,Erinaceus europaeus,10544,10566,11.99,2,,,,Exact,9.01315,0,"Erinaceus europaeus Linnaeus, 1758",Erinaceus europaeus,3B2C2,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Erinaceomorpha|Erinaceidae|Erinaceinae|Erinaceus|Erinaceus europaeus,
6,,Eudynamys taitensis,11917,11939,11.45,2,,,,Exact,9.01138,0,"Eudynamys taitensis (Sparrman, 1787)",Eudynamys taitensis,3C39R,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculinae|Urodynamis|Urodynamis taitensis,
7,,Felis catus,10442,10456,11.34,2,,,,Exact,9.01315,0,"Felis catus Linnaeus, 1758",Felis catus,3DXV3,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Felis|Felis catus,
8,,Hoplodactylus duvaucelii,12026,12053,13.16,2,,,,Exact,9.01315,0,"Hoplodactylus duvaucelii (Duméril & Bibron, 1836)",Hoplodactylus duvaucelii,3MLN9,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Gekkota|Diplodactylidae|Hoplodactylus|Hoplodactylus duvaucelii,
9,,M. furo,10425,10436,2.70,2,,,,NoMatch,0.0,,,,,,,,
10,,M. nivalis,10400,10413,7.24,2,,,,NoMatch,0.0,,,,,,,,
11,,Meliphagidae,14917,14929,5.12,1,,,,Exact,9.00960,0,Meliphagidae,Meliphagidae,CKJ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Meliphagidae,
