Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. lyrata,7758,7767,7.29,2,,,,NoMatch,,,,,,,,
1,,A. thaliana,10825,10836,7.38,2,,,,NoMatch,,,,,,,,
2,,Anelsonia,22361,22371,4.29,1,,,,Exact,0,Anelsonia,Anelsonia,VX5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Anelsonia,
3,,Anthocharis,36097,36108,3.50,1,,,,Exact,0,Anthocharis,Anthocharis,XDF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Pieridae|Anthocharis,
4,,Arabidopsis,12193,12204,4.27,1,,,,Exact,0,Arabidopsis,Arabidopsis,62CR2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis,
5,,Arabidopsis thaliana,879,900,12.06,2,,,,Exact,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
6,,Arabis,13681,13687,3.61,1,,,,Exact,0,Arabis,Arabis,ZJX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabis,
7,,Arabis drummondii,19047,19065,10.73,2,,,,Exact,0,Arabis drummondii A.Gray,Arabis drummondii,G2C7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera stricta,
8,,B. collinsii,19244,19257,6.86,2,,,,NoMatch,,,,,,,,
9,,B. constancei,10041,10056,5.62,2,,,,NoMatch,,,,,,,,
10,,B. cusickii,9936,9949,6.40,2,,,,NoMatch,,,,,,,,
11,,B. divaricarpa,19516,19531,6.82,2,,,,NoMatch,,,,,,,,
12,,B. fecunda,25972,25983,6.07,2,,,,NoMatch,,,,,,,,
13,,B. holboellii,19106,19120,6.89,2,,,,NoMatch,,,,,,,,
14,,B. howellii,10134,10147,6.67,2,,,,NoMatch,,,,,,,,
15,,B. parishii,10027,10040,6.50,2,,,,NoMatch,,,,,,,,
16,,B. pendulocarpa,19258,19274,6.67,2,,,,NoMatch,,,,,,,,
17,,B. platysperma,10174,10190,6.28,2,,,,NoMatch,,,,,,,,
18,,B. polyantha,19291,19303,6.63,2,,,,NoMatch,,,,,,,,
19,,B. retrofracta,9022,9036,7.04,2,,,,NoMatch,,,,,,,,
20,,B. sparsiflora,19768,19783,7.13,2,,,,NoMatch,,,,,,,,
21,,B. stricta,7699,7709,6.46,2,,,,NoMatch,,,,,,,,
22,,B. tiehmii,9893,9905,5.75,2,,,,NoMatch,,,,,,,,
23,,B. vivariensis,9919,9935,6.58,2,,,,NoMatch,,,,,,,,
24,,Boechera,95,104,5.16,1,,,,Exact,0,Boechera,Boechera,3B25,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera,
25,,Boechera may,45660,45672,3.53,2,,,,PartialExact,0,Boechera,Boechera,3B25,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera,
26,,Boechera puberula,36210,36228,11.89,2,,,,Exact,0,Boechera puberula (Nutt.) Dorn,Boechera puberula,M95Q,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera puberula,
27,,Boechera stricta,9507,9523,12.02,2,,,,Exact,0,Boechera stricta (Graham) Al-Shehbaz,Boechera stricta,68LFB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera stricta,
28,,Boechera stricta loci,17414,17436,10.41,3,,,,NoMatch,0,Boechera stricta (Graham) Al-Shehbaz,Boechera stricta,68LFB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera stricta,
29,,Boechereae,14511,14521,4.19,1,,,,Exact,0,"Boechereae Al-Shehbaz, Beilstein & E.A. Kellogg",Boechereae,50292346,165,Tropicos,,
30,,Brassicaceae,2800,2812,4.55,1,,,,Exact,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
31,,Camelineae,14251,14261,4.19,1,,,,Exact,0,Camelineae DC.,Camelineae,50292345,165,Tropicos,,
32,,Capparales,37140,37151,2.43,1,,,,Exact,0,Capparales Juss. ex Bercht. & J. Presl,Capparales,43000046,165,Tropicos,,
33,,Capsella,14816,14824,4.86,1,,,,Exact,0,Capsella,Capsella,3H72,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Capsella,
34,,Capsella rubella,10944,10960,8.30,2,,,,Exact,0,Capsella rubella Reut.,Capsella rubella,QT42,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Capsella|Capsella rubella,
35,,Capsella-boechera ancestor,17512,17538,3.10,2,,,,NoMatch,,,,,,,,
36,,Cusickiella,22372,22384,5.38,1,,,,Exact,0,Cusickiella,Cusickiella,3XKK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Cusickiella,
37,,Halimolobos,22385,22397,3.56,1,,,,Exact,0,Halimolobos,Halimolobos,4SRW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Halimolobos,
38,,Mancoa,22398,22405,2.12,1,,,,Exact,0,Mancoa Raf.,Mancoa,5TCHY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Phytolaccaceae|Rivinoideae|Hilleria,
39,,Mimulus,6744,6752,4.96,1,,,,Exact,0,Mimulus L.,Mimulus,5T9B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Mimulus,
40,,P. monoica,32897,32907,7.06,2,,,,NoMatch,,,,,,,,
41,,Pennellia,22414,22424,5.68,1,,,,Exact,0,Pennellia,Pennellia,6KPF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Pennellia,
42,,Phoenicaulis,22425,22438,5.62,1,,,,Exact,0,Phoenicaulis,Phoenicaulis,6NV8,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Phoenicaulis,
43,,Pieridae,36109,36119,4.95,1,,,,Exact,0,Pieridae,Pieridae,625MK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Pieridae,
44,,Polyctenium,22439,22451,5.49,1,,,,Exact,0,Polyctenium,Polyctenium,63NCG,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Polyctenium,
45,,Puccinia,32466,32474,3.85,1,,,,Exact,0,Puccinia,Puccinia,63R73,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia,
46,,Sandbergia,22452,22462,4.11,1,,,,Exact,0,Sandbergia,Sandbergia,7C5Y,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Sandbergia,
47,,Sphaerocardamum,22467,22482,5.66,1,,,,Exact,0,Sphaerocardamum,Sphaerocardamum,7KFR,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Sphaerocardamum,
