Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Braarudosphaera bigelowii,6405,6431,12.62,2,,,,Exact,0,Braarudosphaera bigelowii (Gran and Braarud 1935),Braarudosphaera bigelowii,88062,172,PaleoBioDB,||Coccolithophyceae||Braarudosphaera bigelowii,
1,,Ceratolithina hamata,6435,6456,12.06,2,,,,Exact,0,Ceratolithina hamata Martini 1967,Ceratolithina hamata,87920,172,PaleoBioDB,||Coccolithophyceae||Ceratolithina hamata,
2,,Ceratolithoides aculeus,6484,6508,7.82,2,,,,Exact,0,Ceratolithoides aculeus (Stradner 1961),Ceratolithoides aculeus,87917,172,PaleoBioDB,||Coccolithophyceae||Ceratolithoides aculeus,
3,,Coccoliths,10379,10389,2.21,1,,,,Exact,0,Coccoliths,Coccoliths,2478033,168,ION,,
4,,Discoaster surculus,6460,6480,10.06,2,,,,Exact,0,Discoaster surculus Martini and Bramlette 1963,Discoaster surculus,388327,172,PaleoBioDB,||Coccolithophyceae||Discoaster surculus,
5,,Eiffellithus turriseiffelii,6171,6199,11.63,2,,,,Exact,0,Eiffellithus turriseiffelii (Deflandre 1954),Eiffellithus turriseiffelii,88562,172,PaleoBioDB,||Coccolithophyceae|Eiffellithales|Eiffellithus turriseiffelii,
6,,Haptophyta,5581,5591,3.80,1,,,,Exact,0,"Haptophyta D.J. Hibberd ex B. Edvardsen & W. Eikrem in Edvardsen et al., 2000",Haptophyta,4P,1,Catalogue of Life,Biota|Chromista|Haptophyta,
7,,Helicosphaera carteri,6283,6304,13.27,2,,,,Exact,0,Helicosphaera carteri (Wallich) Kamptner,Helicosphaera carteri,54933,195,AlgaeBase,Haptophyta|Coccolithophyceae|Zygodiscales|Helicosphaeraceae|Helicosphaera|Helicosphaera carteri,
8,,Lucianorhabdus cayeuxii,6360,6384,11.14,2,,,,Exact,0,Lucianorhabdus cayeuxii Deflandre 1959,Lucianorhabdus cayeuxii,88109,172,PaleoBioDB,||Coccolithophyceae||Lucianorhabdus cayeuxii,
9,,Micrascidites,10046,10061,3.13,1,,,,Exact,0,"Micrascidites Deflandre & Deflandre-Rigaud, 1957",Micrascidites,urn:lsid:irmng.org:taxname:1157495,181,IRMNG,Biota|Animalia|Chordata|Urochordata|Ascidiacea|Ascidiacea|Ascidiacea|Micrascidites,
10,,Rotelapillus lafittei,6236,6258,11.90,2,,,,Fuzzy,1,Rotelapillus laffittei (Noël 1957),Rotelapillus laffittei,88483,172,PaleoBioDB,||Coccolithophyceae|Stephanolithiales|Rotelapillus laffittei,
11,,Syracolithus schilleri,6329,6352,11.87,2,,,,Exact,0,Syracolithus schilleri (Kamptner) Norris,Syracolithus schilleri,61429,195,AlgaeBase,Haptophyta|Coccolithophyceae|Coccolithales|Calyptrosphaeraceae|Syracolithus|Syracolithus schilleri,
12,,Taxon,18519,18524,1.77,1,,,,Exact,0,Taxon,Taxon,51015831-1,167,IPNI,,
13,,Tetrapodorhabdus decorus,6203,6228,12.34,2,,,,Exact,0,Tetrapodorhabdus decorus (Deflandre & Fert) F.H.Wind & S.W.Wise,Tetrapodorhabdus decorus,48405,195,AlgaeBase,Haptophyta|Coccolithophyceae|Podorhabdales|Axopodorhabdaceae|Tetrapodorhabdus|Tetrapodorhabdus decorus,
14,,Thoracosphaera,10008,10023,5.88,1,,,,Exact,0,"Thoracosphaera Kamptner, 1927",Thoracosphaera,urn:lsid:marinespecies.org:taxname:109558,9,WoRMS,Biota|Chromista|Harosa|Alveolata|Myzozoa|Dinozoa|Dinoflagellata|Dinophyceae|Thoracosphaerales|Thoracosphaeraceae|Thoracosphaera,
15,,Triassic,7010,7018,1.22,1,,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,,
16,,Umbilicosphaera foliosa,6143,6167,13.89,2,,,,Exact,0,Umbilicosphaera foliosa (Kamptner ex Kleijne) Geisen,Umbilicosphaera foliosa,66810,195,AlgaeBase,Haptophyta|Coccolithophyceae|Coccolithales|Calcidiscaceae|Umbilicosphaera|Umbilicosphaera foliosa,
