Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. queenslandica,13574,13590,7.61,2,,,,NoMatch,,,,,,,,
1,,Akko,18689,18694,1.47,1,,,,Exact,0,Akko,Akko,RB2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Gobiidae|Akko,
2,,Amphimedon queenslandica,11577,11601,10.61,2,,,,Exact,0,"Amphimedon queenslandica Hooper & van Soest, 2006",Amphimedon queenslandica,D3NX,1,Catalogue of Life,Biota|Animalia|Porifera|Demospongiae|Heteroscleromorpha|Haplosclerida|Niphatidae|Amphimedon|Amphimedon queenslandica,
3,,Annelida,50125,50135,3.99,1,,,,Exact,0,Annelida,Annelida,NN,1,Catalogue of Life,Biota|Animalia|Annelida,
4,,Anthozoa,17453,17463,2.40,1,,,,Exact,0,Anthozoa,Anthozoa,7S,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa,
5,,Aphrocallistes vastus,18215,18236,10.65,2,,,,Exact,0,"Aphrocallistes vastus Schulze, 1886",Aphrocallistes vastus,FK3F,1,Catalogue of Life,Biota|Animalia|Porifera|Hexactinellida|Hexasterophora|Sceptrulophora|Aphrocallistidae|Aphrocallistes|Aphrocallistes vastus,
6,,Apis mellifera,27489,27503,10.80,2,,,,Exact,0,"Apis mellifera Linnaeus, 1758",Apis mellifera,FN46,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Apoidea|Apidae|Apinae|Apini|Apis|Apis mellifera,
7,,Aplysia californica,27542,27561,11.08,2,,,,Exact,0,"Aplysia californica J. G. Cooper, 1863",Aplysia californica,FQ2Y,1,Catalogue of Life,Biota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Aplysiida|Aplysioidea|Aplysiidae|Aplysia|Aplysia californica,
8,,Arthropoda,26769,26779,4.05,1,,,,Exact,0,Arthropoda,Arthropoda,RT,1,Catalogue of Life,Biota|Animalia|Arthropoda,
9,,Ascomycota,27368,27378,4.31,1,,,,Exact,0,Ascomycota,Ascomycota,SM,1,Catalogue of Life,Biota|Fungi|Ascomycota,
10,,Basidiomycota,27340,27353,4.65,1,,,,Exact,0,Basidiomycota,Basidiomycota,BM,1,Catalogue of Life,Biota|Fungi|Basidiomycota,
11,,Biemna,16900,16906,3.54,1,,,,Exact,0,"Biemna Gray, 1867",Biemna,84LTJ,1,Catalogue of Life,Biota|Animalia|Porifera|Demospongiae|Heteroscleromorpha|Biemnida|Biemnidae|Biemna,
12,,Biemna fistulosa,18066,18082,11.36,2,,,,Exact,0,"Biemna fistulosa (Topsent, 1897)",Biemna fistulosa,5WJCZ,1,Catalogue of Life,Biota|Animalia|Porifera|Demospongiae|Heteroscleromorpha|Biemnida|Biemnidae|Biemna|Biemna fistulosa,
13,,Bilateria,44274,44283,4.32,1,,,,Exact,0,Bilateria,Bilateria,914154,3,ITIS,Animalia|Bilateria,
14,,Branchiostoma floridae,27411,27433,11.55,2,,,,Exact,0,"Branchiostoma floridae Hubbs, 1922",Branchiostoma floridae,N6RS,1,Catalogue of Life,Biota|Animalia|Chordata|Cephalochordata|Leptocardii|Branchiostomatidae|Branchiostoma|Branchiostoma floridae,
15,,C. elegans,12983,12993,5.27,2,,,,NoMatch,,,,,,,,
16,,Caenorhabditis elegans,12769,12791,10.61,2,,,,Exact,0,"Caenorhabditis elegans (Maupas, 1899) Dougherty, 1953",Caenorhabditis elegans,87THG,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Rhabditina|Rhabditomorpha|Rhabditoidea|Rhabditidae|Rhabditinae|Caenorhabditis|Caenorhabditis elegans,
17,,Calcarea,9353,9362,3.84,1,,,,Exact,0,"Calcarea Bowerbank, 1862",Calcarea,84JMY,1,Catalogue of Life,Biota|Animalia|Porifera|Calcarea,
18,,Calcaronea,17811,17821,4.36,1,,,,Exact,0,"Calcaronea Bidder, 1898",Calcaronea,84JP4,1,Catalogue of Life,Biota|Animalia|Porifera|Calcarea|Calcaronea,
