Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
37,,Pelecanoides urinatrix,15772,15794,10.44,2,,,,Exact,9.01315,0,"Pelecanoides urinatrix (Gmelin, 1789)",Pelecanoides urinatrix,6TYWF,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Pelecanoididae|Pelecanoides|Pelecanoides urinatrix,
38,,Penguins,50072,50080,1.63,1,,,,Exact,8.91436,0,Penguins,Penguins,3668328,168,ION,,
39,,Philoceanus robertsi,43100,43120,11.61,2,,,,Exact,9.01315,0,"Philoceanus robertsi (Clay, 1940)",Philoceanus robertsi,4G7GZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera|Ischnocera|Philopteroidea|Philopteridae|Philoceanus|Philoceanus robertsi,
40,,Phthiraptera,15300,15313,5.32,1,,,,Exact,9.01315,0,"Phthiraptera Haeckel, 1896",Phthiraptera,8MP8P,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera,
41,,Pr. westlandica,15888,15903,7.64,2,,,,NoMatch,0.0,,,,,,,,
42,,Procellaria,33039,33050,4.96,1,,,,Exact,9.01315,0,"Procellaria Linnaeus, 1758",Procellaria,6W6R,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Procellariidae|Procellaria,
43,,Procellaria westlandica,28608,28631,13.00,2,,,,Exact,9.01315,0,"Procellaria westlandica Falla, 1946",Procellaria westlandica,789W8,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Procellariidae|Procellaria|Procellaria westlandica,
44,,Procellaria westlandica may,29087,29114,10.22,3,,,,PartialExact,9.01315,0,"Procellaria westlandica Falla, 1946",Procellaria westlandica,789W8,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Procellariidae|Procellaria|Procellaria westlandica,
45,,Procellariiformes,576,593,2.19,1,,,,Exact,9.00960,0,Procellariiformes,Procellariiformes,622V8,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes,
46,,Pt. inexpectata,15904,15919,8.12,2,,,,NoMatch,0.0,,,,,,,,
47,,Pterodroma,50733,50743,5.49,1,,,,Exact,9.01315,0,"Pterodroma Bonaparte, 1856",Pterodroma,642TQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Procellariidae|Pterodroma,
48,,Pterodroma inexpectata,15733,15755,14.01,2,,,,Exact,9.01315,0,"Pterodroma inexpectata (J. R. Forster, 1844)",Pterodroma inexpectata,4PWKP,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Procellariiformes|Procellariidae|Pterodroma|Pterodroma inexpectata,
49,,Pu. griseus,15876,15887,6.56,2,,,,NoMatch,0.0,,,,,,,,
50,,Pu. huttoni,15814,15825,6.40,2,,,,NoMatch,0.0,,,,,,,,
51,,Pu. huttoni may,36067,36082,3.62,3,,,,NoMatch,0.0,,,,,,,,
52,,Puf�nus griseus,15756,15771,7.41,2,,,,NoMatch,0.0,,,,,,,,
53,,Puf�nus huttoni,35696,35711,7.25,2,,,,NoMatch,0.0,,,,,,,,
54,,S. lari,31568,31576,4.12,2,,,,NoMatch,0.0,,,,,,,,
55,,Saemundssonia,24469,24483,4.56,1,,,,Exact,9.01315,0,"Saemundssonia Timmermann, 1936",Saemundssonia,8MTZY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera|Ischnocera|Philopteroidea|Philopteridae|Saemundssonia,
56,,Saemundssonia lari,15605,15623,9.08,2,,,,Exact,9.01315,0,"Saemundssonia (Saemundssonia) lari (Fabricius, 1780)",Saemundssonia lari,4TXN5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera|Ischnocera|Philopteroidea|Philopteridae|Saemundssonia|Saemundssonia|Saemundssonia lari,
57,,Sphenisciformes,2265,2282,2.42,1,,,,Exact,9.00960,0,Sphenisciformes,Sphenisciformes,44K,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Sphenisciformes,
58,,T. hexakon,15643,15653,4.11,2,,,,NoMatch,0.0,,,,,,,,
59,,T. schillingi,15654,15667,6.19,2,,,,NoMatch,0.0,,,,,,,,
60,,Trabeculus,15624,15634,5.53,1,,,,Exact,9.01315,0,"Trabeculus Rudow, 1866",Trabeculus,8MVKL,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera|Ischnocera|Philopteroidea|Philopteridae|Trabeculus,
61,,Trabeculus hexakon,28550,28568,10.03,2,,,,Exact,9.01315,0,"Trabeculus hexakon (Waterston, 1914)",Trabeculus hexakon,57N5T,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Psocodea|Troctomorpha|Nanopsocetae|Phthiraptera|Ischnocera|Philopteroidea|Philopteridae|Trabeculus|Trabeculus hexakon,
