Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Alytes,22366,22373,2.14,1,,,,Exact,0,"Alytes Wagler, 1830",Alytes,T5J,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Alytidae|Alytes,
1,,Alytes obstetricans,14038,14057,8.24,2,,,,Exact,0,"Alytes obstetricans (Laurenti, 1768)",Alytes obstetricans,CCWK,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Alytidae|Alytes|Alytes obstetricans,
2,,Alytidae,14064,14072,4.39,1,,,,Exact,0,"Alytidae Fitzinger, 1843",Alytidae,68T,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Alytidae,
3,,Anura,14058,14063,4.27,1,,,,Exact,0,Anura (Juz.) Tscherneva,Anura,5T5WX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Arctium,
4,,Arariphrynus,24395,24408,6.02,1,,,,Exact,0,"Arariphrynus Leal & Brito, 2006",Arariphrynus,urn:lsid:irmng.org:taxname:1470493,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Anura|Leptodactylidae|Arariphrynus,
5,,Ascaphus montanus,14118,14135,10.89,2,,,,Exact,0,"Ascaphus montanus Mittleman & Myers, 1949",Ascaphus montanus,67S8L,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ascaphidae|Ascaphus|Ascaphus montanus,
6,,Ascaphus truei,14201,14215,7.84,2,,,,Exact,0,"Ascaphus truei Stejneger, 1899",Ascaphus truei,H5CV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ascaphidae|Ascaphus|Ascaphus truei,
7,,B. busuangensis,5111,5129,6.43,2,,,,NoMatch,,,,,,,,
8,,B. kalimantanensis,4899,4917,6.68,2,,,,NoMatch,,,,,,,,
9,,Barbourula,155,166,5.39,1,,,,Exact,0,"Barbourula Taylor & Noble, 1924",Barbourula,382C,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bombinatoridae|Barbourula,
10,,Barbourula busuangensis,7591,7614,12.22,2,,,,Exact,0,"Barbourula busuangensis Taylor & Noble, 1924",Barbourula busuangensis,KMPP,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bombinatoridae|Barbourula|Barbourula busuangensis,
11,,Barbourula kalimantanensis,14492,14518,12.47,2,,,,Exact,0,"Barbourula kalimantanensis Iskandar, 1978",Barbourula kalimantanensis,KMPQ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bombinatoridae|Barbourula|Barbourula kalimantanensis,
12,,Barbourula kalimantanensis may,27940,27970,9.69,3,,,,NoMatch,0,"Barbourula kalimantanensis Iskandar, 1978",Barbourula kalimantanensis,KMPQ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bombinatoridae|Barbourula|Barbourula kalimantanensis,
13,,Barbourula may,37937,37951,3.76,2,,,,PartialExact,0,"Barbourula Taylor & Noble, 1924",Barbourula,382C,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bombinatoridae|Barbourula,
