Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Eleutherodactylus coqui,20277,20301,10.56,2,,,,Exact,0,"Eleutherodactylus coqui Thomas, 1966",Eleutherodactylus coqui,3996F,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Brachycephaloidea|Eleutherodactylidae|Eleutherodactylinae|Eleutherodactylus|Eleutherodactylus coqui,
1,,Hylarana,14221,14230,3.36,1,,,,Exact,0,"Hylarana Tschudi, 1838",Hylarana,4ZZH,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Hylarana,
2,,Jr. blythi,29601,29612,5.49,2,,,,NoMatch,,,,,,,,
3,,Limnonectes,5012,5024,2.93,1,,,,Exact,0,"Limnonectes Fitzinger, 1843",Limnonectes,62YKN,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes,
4,,Morphological,14076,14089,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
5,,R. blythi,12757,12766,5.49,2,,,,NoMatch,,,,,,,,
6,,R. blythi may,28521,28534,2.71,3,,,,NoMatch,,,,,,,,
7,,R. catesbeiana,23957,23971,7.79,2,,,,NoMatch,,,,,,,,
8,,R. finchi,12525,12535,5.40,2,,,,NoMatch,,,,,,,,
9,,R. ibanorum,26791,26803,7.03,2,,,,NoMatch,,,,,,,,
10,,R. ingeri,12553,12563,6.75,2,,,,NoMatch,,,,,,,,
11,,R. kuhli,26839,26847,4.49,2,,,,NoMatch,,,,,,,,
12,,R. limnocharis,12603,12618,7.45,2,,,,NoMatch,,,,,,,,
13,,R. palavanensis,12536,12552,6.43,2,,,,NoMatch,,,,,,,,
14,,R. paramacrodon,12570,12585,5.30,2,,,,NoMatch,,,,,,,,
15,,Rana blythi,12455,12466,4.00,2,,,,Exact,0,Rana blythi,Rana blythi,gn_177981,186,MCZbase,Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana blythi,
16,,Rana blythi given,24459,24476,2.39,3,,,,NoMatch,0,Rana blythi,Rana blythi,gn_177981,186,MCZbase,Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana blythi,
17,,Rana cancrivora,20921,20936,9.49,2,,,,Exact,0,"Rana cancrivora Gravenhorst, 1829",Rana cancrivora,4RDKZ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Fejervarya|Fejervarya cancrivora,
18,,Rana cyanophlyctis,20902,20920,9.48,2,,,,Exact,0,"Rana cyanophlyctis Schneider, 1799",Rana cyanophlyctis,4RDN4,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Euphlyctis|Euphlyctis cyanophlyctis,
19,,Rana finchi,21143,21154,7.94,2,,,,Exact,0,"Rana finchi (Inger, 1966)",Rana finchi,4RDPX,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes finchi,
20,,Rana hascheana,21034,21048,10.06,2,,,,Exact,0,"Rana hascheana (Stoliczka, 1870)",Rana hascheana,4RDRZ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes hascheanus,
21,,Rana ibanorum,21073,21086,9.57,2,,,,Exact,0,"Rana ibanorum Inger, 1964",Rana ibanorum,4RDSV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes ibanorum,
22,,Rana ingeri,21061,21072,9.29,2,,,,Exact,0,"Rana ingeri Kiew, 1978",Rana ingeri,4RDT5,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes ingeri,
23,,Rana kuhli,21105,21115,7.03,2,,,,Exact,0,"Rana kuhli Tschudi, 1838",Rana kuhli,78QTR,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes kuhlii,
24,,Rana laevis,20981,20992,4.34,2,,,,Fuzzy,1,"Raja laevis Mitchill, 1818",Raja laevis,78RM2,1,Catalogue of Life,Biota|Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Dipturus|Dipturus laevis,
25,,Rana laticeps,21129,21142,8.74,2,,,,Exact,0,"Rana laticeps Boulenger, 1882",Rana laticeps,6WR5T,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes khasianus,
26,,Rana leytensis,21173,21187,8.85,2,,,,Exact,0,"Rana leytensis Boettger, 1893",Rana leytensis,6WQTW,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes leytensis,
27,,Rana lima,20971,20980,7.48,2,,,,Exact,0,"Rana lima Gravenhorst, 1829",Rana lima,4RDVH,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Occidozyginae|Occidozyga|Occidozyga lima,
28,,Rana limnocharis,20954,20970,9.99,2,,,,Exact,0,"Rana limnocharis Gravenhorst, 1829",Rana limnocharis,4RDVL,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Fejervarya|Fejervarya limnocharis,
29,,Rana namiyei,21116,21128,7.59,2,,,,Exact,0,"Rana namiyei Stejneger, 1901",Rana namiyei,4RDZB,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes namiyei,
30,,Rana nitida,21022,21033,8.94,2,,,,Exact,0,"Rana nitida Smedley, 1932",Rana nitida,4RDZZ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes nitidus,
31,,Rana occipitalis,20937,20953,10.36,2,,,,Exact,0,"Rana occipitalis Günther, 1858",Rana occipitalis,6X2TY,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Hoplobatrachus|Hoplobatrachus occipitalis,
32,,Rana palavanensis,21155,21172,8.97,2,,,,Exact,0,"Rana palavanensis Boulenger, 1894",Rana palavanensis,6WR5Z,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes palavanensis,
33,,Rana paramacrodon,21087,21104,7.84,2,,,,Exact,0,"Rana paramacrodon Inger, 1966",Rana paramacrodon,6WR6B,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes paramacrodon,
34,,Rana pileata,21009,21021,10.08,2,,,,Exact,0,"Rana pileata Boulenger, 1916",Rana pileata,6X38G,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes gyldenstolpei,
35,,Rana plicatella,20993,21008,9.69,2,,,,Exact,0,"Rana plicatella Stoliczka, 1873",Rana plicatella,78R8J,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dicroglossidae|Dicroglossinae|Limnonectes|Limnonectes plicatellus,
