Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
17,,Archaea,21034,21041,4.55,1,,,,Exact,0,Archaea,Archaea,R,1,Catalogue of Life,Biota|Archaea,
18,,Archaeidae,17409,17419,4.76,1,,,,Exact,0,Archaeidae,Archaeidae,6MW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Archaeidae,
19,,Bothria,42977,42984,4.24,1,,,,Exact,0,Bothria,Bothria,3BTG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Tachinidae|Exoristinae|Goniini|Bothria,
20,,B�����������������������������������������paradonea variegata,55742,55805,7.53,2,,,,NoMatch,,,,,,,,
21,,Calvinia,215576,215584,3.85,1,,,,Exact,0,"Calvinia Nutting, 1900",Calvinia,7NVPX,1,Catalogue of Life,Biota|Animalia|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Plumularioidea|Halopterididae|Calvinia,
22,,Camponotus,152924,152934,5.35,1,,,,Exact,0,"Camponotus Mayr, 1861",Camponotus,3GGD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Camponotini|Camponotus,
23,,Carapace subrectangular,41355,41378,,2,,,,NoMatch,,,,,,,,
24,,Chelicerae,41942,41952,2.21,1,,,,Exact,0,Chelicerae,Chelicerae,2687819,168,ION,,
25,,C��������������������������������paradonea striatipes,52997,53052,5.70,2,,,,NoMatch,,,,,,,,
26,,D. fastuosus,66870,66882,7.05,2,,,,NoMatch,,,,,,,,
27,,D. kannemeyeri,81711,81727,7.58,2,,,,NoMatch,,,,,,,,
28,,D. viberti,66953,66963,5.22,2,,,,NoMatch,,,,,,,,
29,,Dorceus,2191,2198,4.07,1,,,,Exact,0,Dorceus,Dorceus,63386,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dorceus,
30,,Dorceus caniceps,74023,74039,10.67,2,,,,Exact,0,"Dorceus caniceps Simon, 1910",Dorceus caniceps,37CPF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dorceus|Dorceus fastuosus,
31,,Dorceus fastuosus,3661,3678,11.52,2,,,,Exact,0,"Dorceus fastuosus C. L. Koch, 1846",Dorceus fastuosus,37CPH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dorceus|Dorceus fastuosus,
32,,Dorceus viberti,74091,74106,9.70,2,,,,Exact,0,"Dorceus viberti Simon, 1910",Dorceus viberti,37CPM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dorceus|Dorceus fastuosus,
33,,Dresserus,2217,2226,5.83,1,,,,Exact,0,Dresserus,Dresserus,62R8T,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dresserus,
34,,Dresserus fuscus,77354,77370,12.78,2,,,,Exact,0,"Dresserus fuscus Simon, 1876",Dresserus fuscus,6DKVN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dresserus|Dresserus fuscus,
35,,Dresserus kannemeyeri,6523,6545,13.81,2,,,,Exact,0,"Dresserus kannemeyeri Tucker, 1920",Dresserus kannemeyeri,6DKVM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Dresserus|Dresserus kannemeyeri,
36,,E. cinnaberinus,89068,89083,7.31,2,,,,NoMatch,,,,,,,,
37,,E. crassitibialis,92848,92865,7.81,2,,,,NoMatch,,,,,,,,
38,,E. jerbae,211561,211572,4.97,2,,,,NoMatch,,,,,,,,
39,,E. kollari,89026,89036,5.53,2,,,,NoMatch,,,,,,,,
40,,E. sandaliatus,89102,89116,7.94,2,,,,NoMatch,,,,,,,,
41,,E. semicanus,211826,211840,7.20,2,,,,NoMatch,,,,,,,,
42,,E. tristis,90650,90660,6.39,2,,,,NoMatch,,,,,,,,
43,,E. walckenaeri,58353,58367,7.58,2,,,,NoMatch,,,,,,,,
44,,Epigynum,46187,46195,4.86,1,,,,Exact,0,Epigynum Wight,Epigynum,4D55,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Epigynum,
45,,Er. petagnae,211429,211441,6.44,2,,,,NoMatch,,,,,,,,
46,,Eresidae,73,81,4.39,1,,,,Exact,0,Eresidae,Eresidae,623P2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae,
47,,Eresus,2240,2246,2.90,1,,,,Exact,0,Eresus,Eresus,4DWG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Eresus,
48,,Eresus acanthophilus,166113,166133,10.62,2,,,,Exact,0,Eresus acanthophilus,Eresus acanthophilus,63005,183,Sherborn Index Animalium,,
49,,Eresus algericus,3575,3591,10.41,2,,,,Exact,0,"Eresus algericus El-Hennawy, 2004",Eresus algericus,855992,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Euchelicerata|Arachnida|Araneae|Eresidae|Eresus|Eresus algericus,
50,,Eresus annulipes,3360,3376,9.23,2,,,,Exact,0,Eresus annulipes Lucas 1857,Eresus annulipes,4905763,168,ION,,
51,,Eresus arenarius,166968,166984,10.24,2,,,,Exact,0,Eresus arenarius Kroneberg 1875,Eresus arenarius,579151,168,ION,,
52,,Eresus audouin,93365,93379,8.04,2,,,,Exact,0,Eresus audouin,Eresus audouin,426265,183,Sherborn Index Animalium,,
53,,Eresus bubo,106363,106374,2.28,2,,,,Exact,0,Eresus bubo L. Koch,Eresus bubo,4089182,168,ION,,
54,,Eresus ctenizoides,93527,93545,10.06,2,,,,Exact,0,Eresus ctenizoides,Eresus ctenizoides,135364,183,Sherborn Index Animalium,,
55,,Eresus depressus,106562,106578,10.35,2,,,,Exact,0,"Eresus depressus Tucker, 1920",Eresus depressus,95272166,169,uBio NameBank,|Eresus depressus,
56,,Eresus echinatus,106478,106494,10.97,2,,,,Exact,0,"Eresus echinatus Purcell, 1908",Eresus echinatus,95272151,169,uBio NameBank,|Eresus echinatus,
57,,Eresus fumosus,102882,102896,10.04,2,,,,Exact,0,Eresus fumosus,Eresus fumosus,181221,183,Sherborn Index Animalium,,
58,,Eresus fuscifrons,166401,166418,7.25,2,,,,Exact,0,Eresus fuscifrons,Eresus fuscifrons,182755,183,Sherborn Index Animalium,,
59,,Eresus inornatus,106399,106415,10.97,2,,,,Exact,0,"Eresus inornatus Pocock, 1898",Eresus inornatus,95272159,169,uBio NameBank,|Eresus inornatus,
60,,Eresus jerbae,3436,3449,8.27,2,,,,Exact,0,"Eresus jerbae El-Hennawy, 2005",Eresus jerbae,855995,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Euchelicerata|Arachnida|Araneae|Eresidae|Eresus|Eresus jerbae,
61,,Eresus kollari,7178,7192,8.82,2,,,,Exact,0,"Eresus kollari Rossi, 1846",Eresus kollari,6GH6Y,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Eresus|Eresus kollari,
62,,Eresus lineatus,157841,157856,10.83,2,,,,Exact,0,Eresus lineatus,Eresus lineatus,234230,183,Sherborn Index Animalium,,
63,,Eresus lituratus,166502,166518,10.97,2,,,,Exact,0,Eresus lituratus,Eresus lituratus,236237,183,Sherborn Index Animalium,,
64,,Eresus luridus,93609,93623,9.69,2,,,,Exact,0,Eresus luridus,Eresus luridus,240213,183,Sherborn Index Animalium,,
65,,Eresus namaquensis,106519,106537,9.87,2,,,,Exact,0,Eresus namaquensis,Eresus namaquensis,7682974,179,Open Tree of Life,||Eukaryota|Opisthokonta|Holozoa|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae|Eresoidea|Eresidae|Eresus|Eresus namaquensis,
66,,Eresus pruinosus,93785,93801,10.35,2,,,,Exact,0,Eresus pruinosus,Eresus pruinosus,315874,183,Sherborn Index Animalium,,
67,,Eresus puniceus,93687,93702,10.03,2,,,,Exact,0,Eresus puniceus,Eresus puniceus,321078,183,Sherborn Index Animalium,,
68,,Eresus purcelli,106602,106617,9.50,2,,,,Exact,0,Eresus purcelli Tucker 1920,Eresus purcelli,3602672,168,ION,,
69,,Eresus sandaliatus,47247,47265,11.23,2,,,,Exact,0,"Eresus sandaliatus (Martini & Goeze, 1778)",Eresus sandaliatus,6GH6Q,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Eresus|Eresus sandaliatus,
70,,Eresus semicanus,3403,3419,10.49,2,,,,Exact,0,"Eresus semicanus Simon, 1908",Eresus semicanus,856005,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Euchelicerata|Arachnida|Araneae|Eresidae|Eresus|Eresus semicanus,
71,,Eresus siculus,93865,93879,10.07,2,,,,Exact,0,"Eresus siculus Lucas, 1864",Eresus siculus,95272140,169,uBio NameBank,|Eresus siculus,
72,,Eresus spenceri,102288,102303,10.47,2,,,,Exact,0,"Eresus spenceri Pocock, 1900",Eresus spenceri,95272164,169,uBio NameBank,|Eresus spenceri,
73,,Eresus theis,93447,93459,2.95,2,,,,Exact,0,Eresus theis,Eresus theis,381981,183,Sherborn Index Animalium,,
74,,Eresus unifasciatus,166320,166339,11.08,2,,,,Exact,0,Eresus unifasciatus,Eresus unifasciatus,395961,183,Sherborn Index Animalium,,
75,,Eresus walckenaeri,7315,7334,10.87,2,,,,Exact,0,"Eresus walckenaeri Brullé, 1832",Eresus walckenaeri,6GH73,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Eresus|Eresus walckenaeri,
76,,Erigone petagnae,211447,211464,8.92,2,,,,PartialExact,0,Erigone,Erigone,633LN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Linyphiidae|Erigone,
77,,Erythrophora fastuosus,73417,73439,13.30,2,,,,Exact,0,"Erythrophora fastuosus Simon, 1864",Erythrophora fastuosus,95271974,169,uBio NameBank,|Erythrophora fastuosus,
78,,Erythrophora punicea,93928,93948,12.56,2,,,,Exact,0,"Erythrophora punicea Simon, 1864",Erythrophora punicea,95272141,169,uBio NameBank,|Erythrophora punicea,
79,,Erythrophorus,10432,10446,6.10,1,,,,Exact,0,"Erythrophorus Koch, 1850",Erythrophorus,urn:lsid:irmng.org:taxname:1125049,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Eresidae|Eresus,
80,,Eucalyptus gomphocephala,205040,205064,12.26,2,,,,Exact,0,Eucalyptus gomphocephala A. Cunn. ex DC.,Eucalyptus gomphocephala,3BPZ9,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Eucalyptus|Eucalyptus gomphocephala,
81,,Gandanameno,2265,2276,2.91,1,,,,Exact,0,Gandanameno,Gandanameno,62T58,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Gandanameno,
82,,Gretna,196443,196449,2.12,1,,,,Exact,0,Gretna,Gretna,4R3B,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Hesperioidea|Hesperiidae|Gretna,
83,,Hersiliidae,17118,17129,4.91,1,,,,Exact,0,Hersiliidae,Hersiliidae,6254B,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Hersiliidae,
84,,Huttoniidae,17451,17463,4.91,1,,,,Exact,0,Huttoniidae,Huttoniidae,B77,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Huttoniidae,
85,,Lagonomegopidae,17525,17540,5.62,1,,,,Exact,0,"Lagonomegopidae Eskov & Wunderlich, 1995",Lagonomegopidae,urn:lsid:irmng.org:taxname:118892,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Lagonomegopidae,
86,,Latreille,157857,157867,1.49,1,,,,Exact,0,"Temnochilidae (Latreille) Léveillé, 1839",Latreille,141469801,164,BioLib.cz,,
87,,Leucorchestris arenicola,71074,71098,11.07,2,,,,Exact,0,"Leucorchestris arenicola Lawrence, 1962",Leucorchestris arenicola,6Q5XF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Sparassidae|Leucorchestris|Leucorchestris arenicola,
88,,Loureedia,2293,2302,4.43,1,,,,Exact,0,Loureedia,Loureedia,5GW2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Loureedia,
89,,Loureedia annulipes,3489,3508,10.77,2,,,,Exact,0,"Loureedia annulipes (Lucas, 1857)",Loureedia annulipes,3W8D7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Loureedia|Loureedia annulipes,
90,,Magunia,10988,10995,3.65,1,,,,Exact,0,"Magunia Lehtinen, 1967",Magunia,urn:lsid:irmng.org:taxname:1419316,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Eresidae|Stegodyphus,
91,,Mecysmaucheniidae,17431,17450,5.39,1,,,,Exact,0,Mecysmaucheniidae,Mecysmaucheniidae,CGB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Mecysmaucheniidae,
92,,Megadictya,22193,22203,3.71,1,,,,Exact,0,Megadictya,Megadictya,5MNG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Fulgoroidea|Dictyopharidae|Megadictya,
93,,Morphological,70821,70834,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
94,,Myanmar,8441,8448,1.68,1,,,,Exact,0,Myanmar Kirkaldy 1904,Myanmar,3719957,168,ION,,
95,,Nicodamidae,22461,22472,4.91,1,,,,Exact,0,Nicodamidae,Nicodamidae,DBZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Nicodamidae,
96,,Oecobiidae,17134,17145,5.33,1,,,,Exact,0,Oecobiidae,Oecobiidae,626GQ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Oecobiidae,
97,,Oecobius,19280,19289,4.51,1,,,,Exact,0,Oecobius,Oecobius,675G,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Oecobiidae|Oecobius,
98,,Oncodamus,22208,22218,5.60,1,,,,Exact,0,Oncodamus,Oncodamus,6888,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Nicodamidae|Oncodamus,
99,,Oonopidae,188941,188951,4.83,1,,,,Exact,0,Oonopidae,Oonopidae,DM5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Oonopidae,
100,,P. parva,49881,49889,4.79,2,,,,NoMatch,,,,,,,,
101,,P. presleyi,49910,49921,6.32,2,,,,NoMatch,,,,,,,,
102,,P. splendens,49850,49862,6.38,2,,,,NoMatch,,,,,,,,
103,,P. striatipes,131656,131670,6.02,2,,,,NoMatch,,,,,,,,
104,,P. variegata,58680,58694,7.85,2,,,,NoMatch,,,,,,,,
105,,Palpimanidae,5608,5623,5.12,1,,,,Exact,0,Palpimanidae,Palpimanidae,DW4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Palpimanidae,
106,,Palpimanus,14690,14701,5.67,1,,,,Exact,0,Palpimanus,Palpimanus,6CWF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Palpimanidae|Palpimanus,
107,,Paradonea,2312,2321,4.99,1,,,,Exact,0,Paradonea,Paradonea,63KFD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea,
108,,Paradonea parva,44992,45007,10.18,2,,,,Exact,0,"Paradonea parva (Tucker, 1920)",Paradonea parva,4CTR7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea|Paradonea parva,
109,,Paradonea presleyi,3535,3553,11.71,2,,,,Exact,0,"Paradonea presleyi Miller, Griswold, Scharff, Řezáč, Szűts & Marhabaie, 2012",Paradonea presleyi,4CTR8,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea|Paradonea presleyi,
110,,Paradonea splendens,3757,3776,11.77,2,,,,Exact,0,"Paradonea splendens (Lawrence, 1936)",Paradonea splendens,4CTR9,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea|Paradonea splendens,
111,,Paradonea striatipes,33176,33196,11.41,2,,,,Exact,0,"Paradonea striatipes Lawrence, 1968",Paradonea striatipes,6TN8H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea|Paradonea striatipes,
112,,Paradonea variegata,7552,7571,13.24,2,,,,Exact,0,"Paradonea variegata (Purcell, 1904)",Paradonea variegata,4CTRB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Paradonea|Paradonea variegata,
113,,Patria,210785,210791,3.60,1,,,,Exact,0,Anotis sect. Patria Boerl.,Patria,100498955,165,Tropicos,,
114,,Penestomidae,18390,18404,5.12,1,,,,Exact,0,Penestomidae,Penestomidae,625SD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Penestomidae,
115,,Penestomus,10940,10950,5.53,1,,,,Exact,0,Penestomus,Penestomus,6KM7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Penestomidae|Penestomus,
116,,Planidium,188248,188257,4.86,1,,,,Exact,0,Planidium,Planidium,3505134,168,ION,,
117,,Platnick,4288,4297,2.04,1,,,,Exact,0,"Platnick Marusik & Formichev, 2020",Platnick,urn:lsid:irmng.org:taxname:11916783,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Liocranidae|Platnick,
118,,Ranohira,218051,218060,4.44,1,,,,Exact,0,Ranohira,Ranohira,7745,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Tineoidea|Tineidae|Ranohira,
119,,S. annulipes,157964,157976,5.93,2,,,,NoMatch,,,,,,,,
120,,S. dufouri,163318,163328,5.35,2,,,,NoMatch,,,,,,,,
121,,S. dumicola,9360,9371,6.83,2,,,,NoMatch,,,,,,,,
122,,S. henscheli,150952,150964,6.01,2,,,,NoMatch,,,,,,,,
123,,S. lineatus,9403,9414,7.53,2,,,,NoMatch,,,,,,,,
124,,S. mimosarum,9466,9478,7.17,2,,,,NoMatch,,,,,,,,
125,,S. mirandus,163839,163850,6.56,2,,,,NoMatch,,,,,,,,
126,,S. pacificus,163301,163313,7.11,2,,,,NoMatch,,,,,,,,
127,,S. sarasinorum,160018,160032,7.43,2,,,,NoMatch,,,,,,,,
128,,S. tentoriicola,123768,123784,7.08,2,,,,NoMatch,,,,,,,,
129,,S. tibialis,164322,164333,7.41,2,,,,NoMatch,,,,,,,,
130,,Salticidae,5571,5583,5.33,1,,,,Exact,0,Salticidae,Salticidae,FWW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Salticidae,
131,,Salticoidea,16575,16586,4.50,1,,,,Exact,0,Salticoidea,Salticoidea,78265,2,Wikispecies,,
132,,Seothyra,2338,2346,3.99,1,,,,Exact,0,Seothyra,Seothyra,7FLV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Seothyra,
133,,Seothyra henscheli,33249,33267,10.41,2,,,,Exact,0,"Seothyra henscheli Dippenaar-Schoeman, 1991",Seothyra henscheli,6YGCD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Seothyra|Seothyra henscheli,
134,,Seothyra schreineri,150779,150798,11.79,2,,,,Exact,0,"Seothyra schreineri Purcell, 1903",Seothyra schreineri,4WPSL,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Seothyra|Seothyra schreineri,
135,,Sergio,7372,7378,2.12,1,,,,Exact,0,"Sergio Manning and Lemaitre, 1993",Sergio,684704,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea|Malacostraca|Eumalacostraca|Eucarida|Decapoda|Pleocyemata|Thalassinidea|Callianassoidea|Callianassidae|Callichirinae|Sergio,
136,,Spatiatoridae,17545,17559,5.10,1,,,,Exact,0,"Spatiatoridae Petrunkevitch, 1942",Spatiatoridae,urn:lsid:irmng.org:taxname:114893,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Spatiatoridae,
137,,Stegodyphus,2366,2377,3.95,1,,,,Exact,0,Stegodyphus,Stegodyphus,7M73,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus,
138,,Stegodyphus africanus,162631,162652,7.83,2,,,,Exact,0,"Stegodyphus africanus (Blackwall, 1866)",Stegodyphus africanus,6ZHCV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus africanus,
139,,Stegodyphus annulipes,127666,127687,10.29,2,,,,Exact,0,"Stegodyphus annulipes (Lucas, 1856)",Stegodyphus annulipes,867601,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Euchelicerata|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus annulipes,
140,,Stegodyphus colonies may,4983,5007,0.87,3,,,,PartialExact,0,Stegodyphus,Stegodyphus,7M73,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus,
141,,Stegodyphus corallipes,173401,173423,10.37,2,,,,Exact,0,"Stegodyphus corallipes Simon, 1906",Stegodyphus corallipes,4ZNXK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus mimosarum,
142,,Stegodyphus dufouri,23390,23410,9.70,2,,,,Exact,0,"Stegodyphus dufouri (Audouin, 1826)",Stegodyphus dufouri,4ZNXN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus dufouri,
143,,Stegodyphus dumicola,8241,8261,11.18,2,,,,Exact,0,"Stegodyphus dumicola Pocock, 1898",Stegodyphus dumicola,4ZNXP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus dumicola,
144,,Stegodyphus gregarius,173290,173311,11.30,2,,,,Exact,0,Stegodyphus gregarius Cambridge 1889,Stegodyphus gregarius,3952049,168,ION,,
145,,Stegodyphus hildebrandti,173482,173506,10.43,2,,,,Exact,0,"Stegodyphus hildebrandti (Karsch, 1878)",Stegodyphus hildebrandti,4ZNXR,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus hildebrandti,
146,,Stegodyphus lineatus,7802,7822,11.88,2,,,,Exact,0,"Stegodyphus lineatus (Latreille, 1817)",Stegodyphus lineatus,4ZNXT,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus lineatus,
147,,Stegodyphus lineatus deserticola,167077,167109,18.61,3,,,,Exact,0,"Stegodyphus lineatus deserticola Simon, 1908",Stegodyphus lineatus deserticola,7KRDB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus lineatus,
148,,Stegodyphus manaus,13749,13767,4.49,2,,,,Exact,0,"Stegodyphus manaus Kraus & Kraus, 1992",Stegodyphus manaus,4ZNXW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus manaus,
149,,Stegodyphus may,134838,134853,2.32,2,,,,PartialExact,0,Stegodyphus,Stegodyphus,7M73,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus,
150,,Stegodyphus mimosarum,8080,8102,11.52,2,,,,Exact,0,"Stegodyphus mimosarum Pavesi, 1883",Stegodyphus mimosarum,4ZNXY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Eresidae|Stegodyphus|Stegodyphus mimosarum,
