Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acinonyx jubatus,13303,13319,11.28,2,,,,Exact,9.01315,0,"Acinonyx jubatus (Schreber, 1775)",Acinonyx jubatus,9BTZ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus,
1,,B. loveorum,11789,11800,7.03,2,,,,NoMatch,0.0,,,,,,,,
2,,Barbourofelidae,1448,1463,5.62,1,,,,Exact,8.98392,0,"Barbourofelidae Schultz et al., 1970",Barbourofelidae,urn:lsid:irmng.org:taxname:118559,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Barbourofelidae,
3,,Barbourofelis,4671,4684,5.60,1,,,,Exact,8.98392,0,"Barbourofelis Schultz, Schultz & Martin, 1970",Barbourofelis,urn:lsid:irmng.org:taxname:1026434,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Nimravidae|Barbourofelis,
4,,Barbourofelis loveorum,11323,11346,13.03,2,,,,Exact,8.98392,0,Barbourofelis loveorum Baskin 1981,Barbourofelis loveorum,44429,172,PaleoBioDB,||Mammalia|Carnivora|Barbourofelis loveorum,
5,,Caracal aurata,13320,13334,8.55,2,,,,Exact,8.98392,0,Caracal aurata Temminck,Caracal aurata,1005980,184,ASM Mammal Diversity DB,Animalia|Chordata|Mammalia|Carnivora|Felidae|Caracal|Caracal aurata,
6,,Caracal caracal,13335,13350,4.45,2,,,,Exact,9.01315,0,"Caracal caracal (Schreber, 1776)",Caracal caracal,QZRR,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Caracal|Caracal caracal,
7,,D. felina,22237,22246,6.54,2,,,,NoMatch,0.0,,,,,,,,
8,,Dinaelurus crassus,31887,31906,9.18,2,,,,Exact,8.98392,0,Dinaelurus crassus Eaton 1922,Dinaelurus crassus,45744,172,PaleoBioDB,||Mammalia|Carnivora|Dinaelurus crassus,
9,,Dinictis cyclops,31907,31924,5.64,2,,,,Exact,8.98392,0,Dinictis cyclops (Cope 1879),Dinictis cyclops,45750,172,PaleoBioDB,||Mammalia|Carnivora|Dinictis cyclops,
10,,Dinictis felina,12653,12668,11.15,2,,,,Exact,8.98392,0,Dinictis felina (Leidy 1854),Dinictis felina,45752,172,PaleoBioDB,||Mammalia|Carnivora|Dinictis felina,
11,,Felidae,1423,1431,4.76,1,,,,Exact,9.01315,0,"Felidae Fischer de Waldheim, 1817",Felidae,623RM,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae,
12,,H. occidentalis,29229,29244,7.67,2,,,,NoMatch,0.0,,,,,,,,
13,,H. primaevus,22251,22263,6.14,2,,,,NoMatch,0.0,,,,,,,,
14,,Homotherium,28674,28686,5.49,1,,,,Exact,8.98392,0,"Homotherium Fabrini, 1890",Homotherium,urn:lsid:irmng.org:taxname:1378577,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Felidae|Homotherium,
15,,Homotherium crenatidens,13568,13591,12.54,2,,,,Exact,8.94848,0,Homotherium crenatidens,Homotherium crenatidens,gn_1768890,170,Arctos,Animalia|Chordata|Mammalia|Carnivora|Felidae|Homotherium|Homotherium crenatidens,
16,,Homotherium serum,13592,13609,8.29,2,,,,Exact,8.98392,0,Homotherium serum (Cope 1893),Homotherium serum,47091,172,PaleoBioDB,||Mammalia|Carnivora|Homotherium serum,
17,,Hoplophoneus,30561,30574,5.00,1,,,,Exact,8.98392,0,"Hoplophoneus Cope, 1874",Hoplophoneus,urn:lsid:irmng.org:taxname:1013010,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Nimravidae|Hoplophoneus,
18,,Hoplophoneus occidentalis,13610,13635,13.06,2,,,,Exact,8.98392,0,Hoplophoneus occidentalis (Leidy 1866),Hoplophoneus occidentalis,47104,172,PaleoBioDB,||Mammalia|Carnivora|Hoplophoneus occidentalis,
19,,Hoplophoneus primaevus,12591,12613,11.53,2,,,,Exact,8.98392,0,Hoplophoneus primaevus (Leidy and Owen 1851),Hoplophoneus primaevus,47108,172,PaleoBioDB,||Mammalia|Carnivora|Hoplophoneus primaevus,
20,,Hyperailurictis,15331,15347,5.44,1,,,,Exact,8.98392,0,"Hyperailurictis Kretzoi, 1929",Hyperailurictis,urn:lsid:irmng.org:taxname:1124018,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Mammalia|Mammalia|Hyperailurictis,
21,,Leopardus pardalis,13351,13369,12.57,2,,,,Exact,9.01315,0,"Leopardus pardalis (Linnaeus, 1758)",Leopardus pardalis,3T78D,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Leopardus|Leopardus pardalis,
22,,Lynx canadensis,13370,13385,8.62,2,,,,Exact,9.01315,0,"Lynx canadensis Kerr, 1792",Lynx canadensis,3WSJS,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Lynx|Lynx canadensis,
23,,Machairodus,28361,28372,4.84,1,,,,Exact,8.98392,0,"Machairodus Kaup, 1833",Machairodus,urn:lsid:irmng.org:taxname:1198993,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Felidae|Machairodus,
24,,Machairodus coloradensis,13659,13683,11.66,2,,,,Exact,8.98202,0,Machairodus coloradensis (Cook 1922),Machairodus coloradensis,47842,172,PaleoBioDB,||Mammalia|Carnivora|Amphimachairodus coloradensis,
25,,Megantereon,13684,13695,2.38,1,,,,Exact,8.98392,0,"Megantereon Croizet & Jobert, 1828",Megantereon,urn:lsid:irmng.org:taxname:1239221,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Felidae|Megantereon,
