Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
12,,Chattonella antiqua,12792,12813,11.00,2,,,,Exact,0,Chattonella antiqua (Y.Hada) C.Ono,Chattonella antiqua,62108,195,AlgaeBase,Ochrophyta|Raphidophyceae|Chattonellales|Chattonellaceae|Chattonella|Chattonella antiqua,
13,,Cyclotella pseudostelligera,15374,15402,13.09,2,,,,Exact,0,"Cyclotella pseudostelligera Hustedt, 1939",Cyclotella pseudostelligera,urn:lsid:marinespecies.org:taxname:148999,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Coscinodiscophycidae|Thalassiosiranae|Thalassiosirales|Stephanodiscaceae|Cyclotella|Cyclotella pseudostelligera,
14,,Cymbella,32109,32117,4.86,1,,,,Exact,0,Cymbella Agardh,Cymbella,4795,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Cymbellales|Cymbellaceae|Cymbella,
15,,Cymbella muelleri,25657,25674,12.43,2,,,,Exact,0,"Cymbella muelleri Hustedt, 1937",Cymbella muelleri,urn:lsid:marinespecies.org:taxname:661813,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Bacillariophycidae|Bacillariophycanae|Cymbellales|Cymbellaceae|Cymbella|Cymbella muelleri,
16,,E. adnata,36550,36559,7.29,2,,,,NoMatch,,,,,,,,
17,,Emiliania huxleyi,12689,12709,10.84,2,,,,Exact,0,Emiliania huxleyi (Lohmann) W.W.Hay & H.P.Mohler,Emiliania huxleyi,51619,195,AlgaeBase,Haptophyta|Coccolithophyceae|Isochrysidales|Noelaerhabdaceae|Emiliania|Emiliania huxleyi,
18,,Epithemia,45652,45661,5.13,1,,,,Exact,0,"Epithemia F.T. Kützing, 1844",Epithemia,urn:lsid:marinespecies.org:taxname:149026,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Bacillariophycidae|Bacillariophycanae|Rhopalodiales|Rhopalodiaceae|Epithemia,
19,,Epithemia adnata,25737,25753,12.82,2,,,,Exact,0,Epithemia adnata (Kützing) Brébisson,Epithemia adnata,32063,195,AlgaeBase,Bacillariophyta|Bacillariophyceae|Rhopalodiales|Rhopalodiaceae|Epithemia|Epithemia adnata,
20,,Eustigmatos magnus,12728,12748,10.89,2,,,,Exact,0,Eustigmatos magnus (J.B.Petersen) D.J.Hibberd,Eustigmatos magnus,59408,195,AlgaeBase,Ochrophyta|Eustigmatophyceae|Eustigmatales|Eustigmataceae|Vischeria|Vischeria magna,
21,,F. pinnata,28721,28732,7.54,2,,,,NoMatch,,,,,,,,
22,,Fragilaria pinnata,15403,15422,12.75,2,,,,Exact,0,"Fragilaria pinnata Ehrenberg, 1843",Fragilaria pinnata,urn:lsid:marinespecies.org:taxname:175963,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Fragilariophycidae|Fragilariophycanae|Fragilariales|Fragilariaceae|Fragilaria|Fragilaria pinnata,
23,,Gelidium rex,12858,12872,3.35,2,,,,Exact,0,Gelidium rex Santelices & I.A.Abbott,Gelidium rex,12170,195,AlgaeBase,Rhodophyta|Florideophyceae|Gelidiales|Gelidiaceae|Gelidium|Gelidium rex,
24,,Gomphonema,45634,45644,5.18,1,,,,Exact,0,"Gomphonema C.G. Ehrenberg, 1832",Gomphonema,urn:lsid:marinespecies.org:taxname:149553,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Bacillariophycidae|Bacillariophycanae|Cymbellales|Gomphonemataceae|Gomphonema,
25,,Gomphonema gracile,25615,25633,6.65,2,,,,Exact,0,Gomphonema gracile Ehrenberg,Gomphonema gracile,31572,195,AlgaeBase,Bacillariophyta|Bacillariophyceae|Cymbellales|Gomphonemataceae|Gomphonema|Gomphonema gracile,
26,,Grunow,26061,26069,1.56,1,,,,Exact,0,Pseudostaurosira (Grunow) Williams and Round,Grunow,590851,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Fragilariophycidae|Fragilariales|Fragilariaceae|Pseudostaurosira,
27,,Hustedt,10481,10488,1.64,1,,,,Exact,0,Haloroundia (Hustedt) Díaz and Maidana,Hustedt,969986,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Achnanthales|Achnanthaceae|Haloroundia,
28,,Krammer,10514,10521,1.24,1,,,,Exact,0,Cymbopleura (Krammer) Krammer,Krammer,970020,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Cymbellales|Cymbellaceae|Cymbopleura,
29,,Morphological,25132,25145,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
30,,N. amphibia,28748,28760,6.10,2,,,,NoMatch,,,,,,,,
31,,N. salinicola,28733,28747,7.05,2,,,,NoMatch,,,,,,,,
32,,Nannochloropsis oculata,12749,12774,12.92,2,,,,Exact,0,Nannochloropsis oculata (Droop) D.J.Hibberd,Nannochloropsis oculata,59454,195,AlgaeBase,Ochrophyta|Eustigmatophyceae|Eustigmatales|Monodopsidaceae|Nannochloropsis|Nannochloropsis oculata,
33,,Navicula,1413,1422,5.02,1,,,,Exact,0,Navicula Bory,Navicula,5XXG,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula,
34,,Navicula elkab,25696,25710,8.78,2,,,,Exact,0,"Navicula elkab Otto Müller, 1900",Navicula elkab,urn:lsid:marinespecies.org:taxname:661974,9,WoRMS,Chromista|Ochrophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula||Navicula elkab elkab,
35,,Navicula salinicola,15423,15443,12.47,2,,,,Exact,0,Navicula salinicola Hustedt,Navicula salinicola,45WTW,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|Navicula salinicola,
36,,Nitzschia amphibia,15444,15463,11.88,2,,,,Exact,0,Nitzschia amphibia Grunow,Nitzschia amphibia,5160,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Bacillariales|Bacillariaceae|Nitzschia|Nitzschia amphibia,
37,,Ochromonas,12658,12669,4.13,1,,,,Exact,0,"Ochromonas Vysotskii [Wissotsky] , 1887",Ochromonas,7PMVW,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Chrysophyceae|Chromulinales|Chromulinaceae|Ochromonas,
38,,Peridinium balticum,12873,12894,12.29,2,,,,Exact,0,Peridinium balticum (Levander) Lemmermann,Peridinium balticum,52574,195,AlgaeBase,Miozoa|Dinophyceae|Peridiniales|Kryptoperidiniaceae|Durinskia|Durinskia dybowskii,
39,,Pseudo-nitzschia,6291,6307,5.95,1,,,,Exact,0,Pseudo-nitzschia H. Peragallo in H. Peragallo and M. Peragallo,Pseudo-nitzschia,584561,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Bacillariales|Bacillariaceae|Pseudo-nitzschia,
40,,S. acus,26520,26528,5.40,2,,,,NoMatch,,,,,,,,
41,,S. pupula,21010,21020,5.90,2,,,,NoMatch,,,,,,,,
42,,S. radians,28773,28783,5.27,2,,,,NoMatch,,,,,,,,
43,,S. smithii,28761,28772,6.33,2,,,,NoMatch,,,,,,,,
44,,Sellaphora,40310,40321,5.49,1,,,,Exact,0,"Sellaphora Mereschowsky, 1902",Sellaphora,urn:lsid:irmng.org:taxname:1383830,181,IRMNG,Biota|Chromista|Harosa|Halvaria|Heterokonta|Bacillariophyta|Bacillariophyceae|Naviculales|Sellaphoraceae|Sellaphora,
45,,Sellaphora laevissima,20949,20972,12.64,2,,,,Exact,0,Sellaphora laevissima (Kützing) D.G.Mann,Sellaphora laevissima,32099,195,AlgaeBase,Bacillariophyta|Bacillariophyceae|Naviculales|Sellaphoraceae|Sellaphora|Sellaphora laevissima,
46,,Sellaphora pupula,6335,6352,11.80,2,,,,Exact,0,Sellaphora pupula (Kützing) Mereschkovsky,Sellaphora pupula,32100,195,AlgaeBase,Bacillariophyta|Bacillariophyceae|Naviculales|Sellaphoraceae|Sellaphora|Sellaphora pupula,
47,,Stauroneis smithii,15464,15483,11.18,2,,,,Exact,0,Stauroneis smithii Grunow,Stauroneis smithii,4283,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Naviculales|Stauroneidaceae|Stauroneis|Stauroneis smithii,
48,,Synedra,29949,29956,2.88,1,,,,Exact,0,"Synedra Ehrenberg, 1830",Synedra,urn:lsid:irmng.org:taxname:1323436,181,IRMNG,Biota|Chromista|Harosa|Halvaria|Heterokonta|Bacillariophyta|Bacillariophyceae|Fragilariales|Fragilariaceae|Synedra,
49,,Synedra acus,25951,25963,8.67,2,,,,Exact,0,"Synedra acus Ehrenberg, 1854",Synedra acus,urn:lsid:marinespecies.org:taxname:965497,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Fragilariophycidae|Fragilariophycanae|Fragilariales|Fragilariaceae|Synedra|Synedra acus,
50,,Synedra radians,15484,15499,8.55,2,,,,Exact,0,"Synedra radians W. Smith, 1853",Synedra radians,urn:lsid:marinespecies.org:taxname:965615,9,WoRMS,Biota|Chromista|Harosa|Heterokonta|Ochrophyta|Khakista|Bacillariophyceae|Fragilariophycidae|Fragilariophycanae|Fragilariales|Fragilariaceae|Synedra|Synedra radians,
51,,T. weissflogii,28788,28803,6.84,2,,,,NoMatch,,,,,,,,
52,,Thalassiosira weissflogii,15504,15530,12.39,2,,,,Exact,0,Thalassiosira weissflogii (Grunow) Fryxell & Hasle,Thalassiosira weissflogii,590872,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Coscinodiscophycidae|Thalassiosirales|Thalassiosiraceae|Thalassiosira|Thalassiosira weissflogii,
53,,Topo,18765,18769,1.47,1,,,,Exact,0,"Topo Exline, 1950",Topo,urn:lsid:irmng.org:taxname:1393595,181,IRMNG,Biota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Theridiidae|Thwaitesia,
54,,Ulva ohnoi,12628,12641,8.00,2,,,,Exact,0,Ulva ohnoi M.Hiraoka & S.Shimada,Ulva ohnoi,65952,195,AlgaeBase,Chlorophyta|Ulvophyceae|Ulvales|Ulvaceae|Ulva|Ulva ohnoi,
