Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acromyrmex echinatior,3029,3050,10.61,2,,,,Exact,0,Acromyrmex echinatior,Acromyrmex echinatior,236784,2,Wikispecies,,
1,,Cardiocondyla kagutsuchi,24982,25006,11.24,2,,,,Exact,0,Cardiocondyla kagutsuchi,Cardiocondyla kagutsuchi,248561,2,Wikispecies,,
2,,F. exsecta,26474,26484,6.46,2,,,,NoMatch,,,,,,,,
3,,F. selysi,24967,24977,4.97,2,,,,NoMatch,,,,,,,,
4,,Formica exsecta,5121,5137,8.25,2,,,,Exact,0,"Formica exsecta Nylander, 1846",Formica exsecta,6JGVM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Formicini|Formica|Formica exsecta,
5,,Heinze,5259,5265,1.56,1,,,,Exact,0,Incisolema (Heinze) Nigeria,Heinze,2527956,168,ION,,
6,,Hymenoptera,2001,2012,5.67,1,,,,Exact,0,Hymenoptera,Hymenoptera,HYM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera,
7,,L. acervorum,26696,26708,7.17,2,,,,NoMatch,,,,,,,,
8,,L. humile,5409,5418,4.53,2,,,,NoMatch,,,,,,,,
9,,L. humile colonies,6496,6514,3.70,3,,,,NoMatch,,,,,,,,
10,,Leptothorax acervorum,5423,5444,12.27,2,,,,Exact,0,"Leptothorax acervorum (Fabricius, 1793)",Leptothorax acervorum,3TXWD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Formicoxenini|Leptothorax|Leptothorax acervorum,
11,,Linepithema humile,1002,1020,10.26,2,,,,Exact,0,"Linepithema humile (Mayr, 1868)",Linepithema humile,3V2M8,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Dolichoderinae|Linepithema|Linepithema humile,
12,,P. pallidula,26606,26618,6.47,2,,,,NoMatch,,,,,,,,
13,,Pachycondyla,5080,5092,4.81,1,,,,Exact,0,"Pachycondyla Smith, 1858",Pachycondyla,6BRJ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Ponerinae|Ponerini|Pachycondyla,
14,,Pheidole pallidula,5098,5116,9.31,2,,,,Exact,0,"Pheidole pallidula (Nylander, 1849)",Pheidole pallidula,4FYHJ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Pheidolini|Pheidole|Pheidole pallidula,
15,,Pogonomyrmex,3120,3132,4.46,1,,,,Exact,0,"Pogonomyrmex Mayr, 1868",Pogonomyrmex,6TNK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Pogonomyrmex,
16,,Pogonomyrmex rugosus,2979,2999,11.60,2,,,,Exact,0,"Pogonomyrmex rugosus Emery, 1895",Pogonomyrmex rugosus,4KVVX,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Pogonomyrmex|Pogonomyrmex rugosus,
17,,S. invicta,24955,24966,6.46,2,,,,NoMatch,,,,,,,,
18,,Solenopsis xyloni,3212,3229,10.68,2,,,,Exact,0,"Solenopsis xyloni McCook, 1879",Solenopsis xyloni,4Y6JJ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Solenopsidini|Solenopsis|Solenopsis xyloni,
19,,Wasmannia auropunctata,3261,3283,12.66,2,,,,Exact,0,"Wasmannia auropunctata (Roger, 1863)",Wasmannia auropunctata,5BV4H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Blepharidattini|Wasmannia|Wasmannia auropunctata,
