Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Araneae,178,187,4.18,1,,,,Exact,0,Araneae,Araneae,RN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae,
1,,Broussaisia arguta,11159,11177,10.05,2,,,,Exact,0,Broussaisia arguta Gaudich.,Broussaisia arguta,68R8Q,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Cornales|Hydrangeaceae|Hydrangeoideae|Hydrangea|Hydrangea arguta,
2,,Campanulaceae,11221,11237,4.53,1,,,,Exact,0,Campanulaceae,Campanulaceae,7MV,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae,
3,,Clermontia arborescens,11198,11220,11.64,2,,,,Exact,0,Clermontia arborescens (H.Mann) Hillebr.,Clermontia arborescens,W3GY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Clermontia|Clermontia arborescens,
4,,Drosophila grimshawi,54293,54313,10.35,2,,,,Exact,0,"Drosophila (Drosophila) grimshawi Oldenberg, 1914",Drosophila grimshawi,8BWBZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Drosophila|Drosophila grimshawi,
5,,Grallator,168,177,2.36,1,,,,Exact,0,"Grallator Hitchcock, 1858",Grallator,urn:lsid:irmng.org:taxname:1124803,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Reptilia|Saurischia|Grallatoridae|Grallator,
6,,M. pacificum,2956,2968,6.98,2,,,,NoMatch,,,,,,,,
7,,Megalagrion xanthomelas,2928,2951,7.88,2,,,,Exact,0,"Megalagrion xanthomelas Selys, 1876",Megalagrion xanthomelas,3YTTP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Odonata|Coenagrionidae|Megalagrion|Megalagrion xanthomelas,
8,,S. caduca,58530,58539,5.54,2,,,,NoMatch,,,,,,,,
9,,Saxifragaceae,11178,11193,5.09,1,,,,Exact,0,Saxifragaceae Juss.,Saxifragaceae,6278B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae,
10,,Succinea caduca,2787,2802,10.48,2,,,,Exact,0,"Succinea caduca Mighels, 1845",Succinea caduca,7T9HR,1,Catalogue of Life,Biota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Eupulmonata|Stylommatophora|Helicina|Succineoidei|Succineoidea|Succineidae|Succineinae|Succinea|Succinea caduca,
11,,T. brevignatha,60804,60819,6.89,2,,,,NoMatch,,,,,,,,
12,,T. grallator,10619,10632,5.69,2,,,,NoMatch,,,,,,,,
13,,T. grallator volcano,36950,36970,5.57,3,,,,NoMatch,,,,,,,,
14,,T. kauaiensis,12117,12130,6.40,2,,,,NoMatch,,,,,,,,
15,,T. posticatum,12135,12148,7.43,2,,,,NoMatch,,,,,,,,
16,,Tetragnatha anuenue,60780,60799,10.24,2,,,,Exact,0,"Tetragnatha anuenue Gillespie, 2002",Tetragnatha anuenue,55M8D,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Tetragnathidae|Tetragnatha|Tetragnatha anuenue,
17,,Tetragnatha quasimodo,54048,54069,5.72,2,,,,Exact,0,"Tetragnatha quasimodo Gillespie, 1992",Tetragnatha quasimodo,55MHM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Tetragnathidae|Tetragnatha|Tetragnatha quasimodo,
18,,Theridiidae,188,200,4.91,1,,,,Exact,0,Theridiidae,Theridiidae,H6N,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Theridiidae,
19,,Theridion,158,167,2.08,1,,,,Exact,0,Theridion,Theridion,7VQK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Theridiidae|Theridion,
20,,Theridion grallator,4549,4568,8.16,2,,,,Exact,0,"Theridion grallator Simon, 1900",Theridion grallator,56DM3,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Araneae|Theridiidae|Theridion|Theridion grallator,
