Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Antirrhinum graniticum,11063,11085,12.54,2,,,,Exact,0,Antirrhinum graniticum Rothm.,Antirrhinum graniticum,5VL94,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Antirrhinum|Antirrhinum graniticum,
1,,Cabi,641,646,1.47,1,,,,Exact,0,Cabi Ducke,Cabi,5T6ZK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Malpighiaceae|Malpighioideae|Callaeum,
2,,Coleoptera,23466,23476,4.97,1,,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera,
3,,Curculionidae,178,192,5.10,1,,,,Exact,0,"Curculionidae Latreille, P.A., 1802",Curculionidae,8HBQ5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae,
4,,L. dalmatica,4901,4913,7.37,2,,,,NoMatch,,,,,,,,
5,,L. dalmatica macedonica,8861,8885,14.51,3,,,,NoMatch,,,,,,,,
6,,L. genistifolia,14211,14226,7.28,2,,,,NoMatch,,,,,,,,
7,,L. genistifolia artvinensis,8666,8694,13.93,3,,,,NoMatch,,,,,,,,
8,,L. genistifolia confertiflora,8632,8661,14.17,3,,,,NoMatch,,,,,,,,
9,,L. genistifolia genistifolia,9414,9442,14.27,3,,,,NoMatch,,,,,,,,
10,,L. genistifolia linifolia,8605,8631,14.15,3,,,,NoMatch,,,,,,,,
11,,L. genistifolia sofiana,8580,8604,13.79,3,,,,NoMatch,,,,,,,,
12,,L. rubioides,8912,8925,6.49,2,,,,NoMatch,,,,,,,,
13,,L. vulgaris,5327,5338,7.05,2,,,,NoMatch,,,,,,,,
14,,Lepidoptera,45840,45851,5.11,1,,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera,
15,,Linaria,1755,1762,4.24,1,,,,Exact,0,Linaria Mill.,Linaria,62YPR,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria,
16,,Linaria dalmatica,8695,8712,12.02,2,,,,Exact,0,Linaria dalmatica (L.) Mill.,Linaria dalmatica,6QGK6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria dalmatica,
17,,Linaria dalmatica ssp. macedonica,4795,4828,22.43,3,,,,Exact,0,Linaria dalmatica subsp. macedonica (Griseb.) D. A. Sutton,Linaria dalmatica macedonica,7JXN2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria dalmatica,
18,,Linaria genistifolia,8279,8300,11.92,2,,,,Exact,0,Linaria genistifolia (L.) Mill.,Linaria genistifolia,6QGKP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria genistifolia,
19,,Linaria genistifolia genistifolia,8545,8579,18.92,3,,,,Exact,0,Linaria genistifolia subsp. genistifolia,Linaria genistifolia genistifolia,5JDG7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria genistifolia|Linaria genistifolia genistifolia,
20,,Linaria vulgaris,4699,4715,11.69,2,,,,Exact,0,Linaria vulgaris Mill.,Linaria vulgaris,6QGBG,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria vulgaris,
21,,L�dalmatica macedonica,34269,34292,5.17,2,,,,NoMatch,,,,,,,,
22,,Mecinini,51379,51388,3.18,1,,,,Exact,0,Mecinini,Mecinini,113978,2,Wikispecies,,
23,,Plantaginaceae,1763,1780,4.54,1,,,,Exact,0,Plantaginaceae Juss.,Plantaginaceae,6262K,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae,
