Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Actinidia,8194,8204,4.43,1,,,,Exact,9.01315,0,Actinidia Lindl.,Actinidia,NNN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ericales|Actinidiaceae|Actinidioideae|Actinidia,
1,,Arabis,8111,8118,3.61,1,,,,Exact,9.00960,0,Arabis,Arabis,ZJX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabis,
2,,Arecaceae,13162,13171,4.26,1,,,,Exact,9.00960,0,Arecaceae,Arecaceae,6234D,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Arecales|Arecaceae,
3,,Asteraceae,13172,13182,4.75,1,,,,Exact,9.01315,0,Asteraceae Dumort.,Asteraceae,622TP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae,
4,,Aytoniaceae,15384,15395,4.34,1,,,,Exact,9.00960,0,Aytoniaceae,Aytoniaceae,6YP,1,Catalogue of Life,Biota|Plantae|Marchantiophyta|Marchantiopsida|Marchantiales|Aytoniaceae,
5,,Berberidaceae,13183,13196,4.53,1,,,,Exact,9.01315,0,Berberidaceae Juss.,Berberidaceae,76G,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae,
6,,Betulaceae,13197,13207,4.19,1,,,,Exact,9.00960,0,Betulaceae,Betulaceae,777,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae,
7,,Brassicaceae,13208,13220,4.55,1,,,,Exact,9.00960,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
8,,Chlorophytum,8140,8153,4.84,1,,,,Exact,9.00960,0,Chlorophytum,Chlorophytum,62LWS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum,
9,,Cupressus,8325,8335,3.62,1,,,,Exact,9.00960,0,Cupressus,Cupressus,3XFC,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Cupressaceae|Cupressus,
10,,Cycas,8406,8412,2.29,1,,,,Exact,9.00960,0,Cycas,Cycas,3XT5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae|Cycas,
