Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Lepuropetalon spathulatum,6416,6441,12.99,2,,,,Exact,9.01315,0,Lepuropetalon spathulatum (Muhl.) Elliott,Lepuropetalon spathulatum,6PQ9B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae|Lepuropetaloideae|Lepuropetalon|Lepuropetalon spathulatum,
1,,Mega,7793,7798,2.12,1,,,,Exact,8.91436,0,Mega,Mega,98021101,169,uBio NameBank,,
2,,P. delavayi,4457,4468,6.12,2,,,,NoMatch,0.0,,,,,,,,
3,,P. dilatata,24225,24236,7.71,2,,,,NoMatch,0.0,,,,,,,,
4,,P. mysorensis,4473,4487,6.40,2,,,,NoMatch,0.0,,,,,,,,
5,,P. palustris,23135,23147,7.19,2,,,,NoMatch,0.0,,,,,,,,
6,,P. perciliata,24275,24289,7.94,2,,,,NoMatch,0.0,,,,,,,,
7,,P. trinervis,14902,14914,6.40,2,,,,NoMatch,0.0,,,,,,,,
8,,P. viridiflora,14865,14879,7.13,2,,,,NoMatch,0.0,,,,,,,,
9,,P. wightiana,14767,14779,7.52,2,,,,NoMatch,0.0,,,,,,,,
10,,P. yunnanensis,14784,14799,6.58,2,,,,NoMatch,0.0,,,,,,,,
11,,Parnassia,140,149,3.68,1,,,,Exact,9.01315,0,Parnassia L.,Parnassia,6HYJ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae|Parnassioideae|Parnassia,
12,,Parnassia palustris,3047,3066,11.27,2,,,,Exact,9.01315,0,Parnassia palustris L.,Parnassia palustris,4DQ82,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae|Parnassioideae|Parnassia|Parnassia palustris,
13,,Parnassia viridiflora,25641,25662,11.21,2,,,,Exact,9.01315,0,Parnassia viridiflora Batalin,Parnassia viridiflora,4DQ8Y,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae|Parnassioideae|Parnassia|Parnassia viridiflora,
14,,Parnassia wightiana,4436,4456,11.60,2,,,,Exact,9.01315,0,Parnassia wightiana Wall.,Parnassia wightiana,4DQ92,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae|Parnassioideae|Parnassia|Parnassia wightiana,
15,,Parnassiaceae,150,165,4.53,1,,,,Exact,9.01315,0,Parnassiaceae Martinov,Parnassiaceae,626CD,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Celastrales|Parnassiaceae,
