Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Abrocoma bennettii,13437,13455,12.29,2,,,,Exact,9.01315,0,"Abrocoma bennettii Waterhouse, 1837",Abrocoma bennettii,8LZF,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Abrocomidae|Abrocoma|Abrocoma bennettii,
1,,Abrocomidae,11965,11977,4.91,1,,,,Exact,9.01315,0,"Abrocomidae Miller & Gidley, 1918",Abrocomidae,622QK,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Abrocomidae,
2,,Agouti,13976,13982,,1,,,,Exact,9.01138,0,"Agouti Lacépède, 1799",Agouti,QW8,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Cuniculidae|Cuniculus,
3,,Agouti paca,13326,13337,6.52,2,,,,Exact,9.01138,0,"Agouti paca (Linnaeus, 1766)",Agouti paca,B2F7,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Cuniculidae|Cuniculus|Cuniculus paca,
4,,Agoutidae,13071,13080,4.83,1,,,,Exact,9.01138,0,"Agoutidae Gray, 1821",Agoutidae,655,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Cuniculidae,
5,,Bathyergidae,13043,13055,5.12,1,,,,Exact,9.01315,0,"Bathyergidae Waterhouse, 1841",Bathyergidae,745,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Bathyergidae,
6,,Callistomys,3792,3804,4.81,1,,,,Exact,9.01315,0,"Callistomys Emmons & Vucetich, 1998",Callistomys,3FL8,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Echimyidae|Echimyinae|Callistomys,
7,,Callistomys pictus,5379,5399,12.32,2,,,,Exact,9.01315,0,"Callistomys pictus (Pictet, 1841)",Callistomys pictus,5WVLW,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Echimyidae|Echimyinae|Callistomys|Callistomys pictus,
8,,Capromyidae,7172,7183,4.91,1,,,,Exact,9.01315,0,"Capromyidae Smith, 1842",Capromyidae,7PW,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Capromyidae,
9,,Capromys,1799,1807,4.30,1,,,,Exact,9.01315,0,"Capromys Desmarest, 1822",Capromys,3H6N,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Capromyidae|Capromyinae|Capromys,
10,,Capromys pilorides,13872,13890,11.19,2,,,,Exact,9.01315,0,"Capromys pilorides (Say, 1822)",Capromys pilorides,5WXCH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Capromyidae|Capromyinae|Capromys|Capromys pilorides,
11,,Carterodon,3914,3926,2.59,1,,,,Exact,9.01315,0,"Carterodon Waterhouse, 1848",Carterodon,3HWH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Echimyidae|Eumysopinae|Carterodon,
12,,Cavia,15346,15351,3.92,1,,,,Exact,9.01315,0,"Cavia Pallas, 1766",Cavia,3JSH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Caviidae|Caviinae|Cavia,
13,,Cavia porcellus,12089,12104,11.40,2,,,,Exact,9.01315,0,"Cavia porcellus (Linnaeus, 1758)",Cavia porcellus,RY7S,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Caviidae|Caviinae|Cavia|Cavia porcellus,
