Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. milanjensis,11170,11185,6.58,2,,,,NoMatch,,,,,,,,
1,,Acrocephalus sechellensis,42746,42771,12.71,2,,,,Exact,0,"Acrocephalus sechellensis (Oustalet, 1877)",Acrocephalus sechellensis,9L83,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus sechellensis,
2,,Andropadus milanjensis,25104,25126,11.67,2,,,,Exact,0,"Andropadus milanjensis (Shelley, 1894)",Andropadus milanjensis,66NV5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Pycnonotidae|Arizelocichla|Arizelocichla milanjensis,
3,,Andropadus milanjensis striifacies,10382,10418,15.61,3,,,,Exact,0,Andropadus milanjensis striifacies,Andropadus milanjensis striifacies,gn_1799455,170,Arctos,Animalia|Chordata|Aves|Passeriformes|Pycnonotidae|Andropadus|Andropadus milanjensis striifacies,
4,,Aphelocoma ultramarina,43324,43346,13.26,2,,,,Exact,0,"Aphelocoma ultramarina (Bonaparte, 1825)",Aphelocoma ultramarina,FCWV,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Aphelocoma|Aphelocoma ultramarina,
5,,Catharus ustulatus,42452,42470,13.46,2,,,,Exact,0,"Catharus ustulatus (Nuttall, 1840)",Catharus ustulatus,69FSC,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Turdidae|Catharus|Catharus ustulatus,
6,,Chiroxiphia linearis,40873,40893,12.90,2,,,,Exact,0,"Chiroxiphia linearis (Bonaparte, 1838)",Chiroxiphia linearis,5XTV3,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Pipridae|Chiroxiphia|Chiroxiphia linearis,
7,,Dendroica petechia,42697,42715,4.40,2,,,,Exact,0,"Dendroica petechia (Linnaeus, 1766)",Dendroica petechia,6CJGB,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Parulidae|Setophaga|Setophaga petechia,
8,,Geospiza fortis,40894,40909,10.68,2,,,,Exact,0,"Geospiza fortis Gould, 1837",Geospiza fortis,3FSBZ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thraupidae|Geospiza|Geospiza fortis,
9,,Lada,6527,6531,1.19,1,,,,Exact,0,"Lada Vejdovský, 1882",Lada,urn:lsid:irmng.org:taxname:1401360,181,IRMNG,Biota|Protozoa|Protozoa|Lada,
10,,Lanius ludovicianus,42802,42821,11.95,2,,,,Exact,0,"Lanius ludovicianus Linnaeus, 1766",Lanius ludovicianus,6NWKP,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Laniidae|Lanius|Lanius ludovicianus,
11,,Locustella pryeri,43165,43182,12.38,2,,,,Exact,0,"Locustella pryeri (Seebohm, 1884)",Locustella pryeri,6QLJT,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Locustellidae|Locustella|Locustella pryeri,
12,,Malurus,40856,40863,5.19,1,,,,Exact,0,"Malurus Vieillot, 1816",Malurus,5KQ8,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Maluridae|Malurus,
13,,Malurus cyaneus,42431,42446,12.15,2,,,,Exact,0,"Malurus cyaneus (Ellis, 1782)",Malurus cyaneus,6QSWZ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Maluridae|Malurus|Malurus cyaneus,
14,,N. olivacea,11202,11213,6.49,2,,,,NoMatch,,,,,,,,
15,,Nectarinia olivacea,24691,24710,11.11,2,,,,Exact,0,"Nectarinia olivacea (A. Smith, 1840)",Nectarinia olivacea,462P5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Nectariniidae|Cyanomitra|Cyanomitra olivacea,
16,,Nectarinia olivacea changamwensis,11017,11052,17.73,3,,,,NoMatch,0,"Nectarinia olivacea (A. Smith, 1840)",Nectarinia olivacea,462P5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Nectariniidae|Cyanomitra|Cyanomitra olivacea,
17,,P. cabanisi,11186,11197,5.40,2,,,,NoMatch,,,,,,,,
18,,P. ruficapilla,11142,11157,7.33,2,,,,NoMatch,,,,,,,,
19,,P. stellata,11269,11280,7.71,2,,,,NoMatch,,,,,,,,
20,,Parus atricapillus,40837,40855,12.42,2,,,,Exact,0,"Parus atricapillus Linnaeus, 1766",Parus atricapillus,6TSVT,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Paridae|Poecile|Poecile atricapillus,
21,,Parus caeruleus,42627,42642,12.09,2,,,,Exact,0,"Parus caeruleus Linnaeus, 1758",Parus caeruleus,urn:lsid:marinespecies.org:taxname:558567,9,WoRMS,Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Reptilia|Aves|Passeriformes|Paridae|Parus|Parus caeruleus,
22,,Passer domesticus,42590,42607,9.22,2,,,,Exact,0,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,4DXXM,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Passeridae|Passer|Passer domesticus,
23,,Pharmacia,12476,12485,4.91,1,,,,Exact,0,Pharmacia Hubner 1820,Pharmacia,2267764,168,ION,,
24,,Phyllastrephus cabanisi,25151,25174,9.96,2,,,,Exact,0,"Phyllastrephus cabanisi (Sharpe, 1882)",Phyllastrephus cabanisi,77F55,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Pycnonotidae|Phyllastrephus|Phyllastrephus cabanisi,
25,,Phyllastrephus cabanisi placidus,10448,10482,15.69,3,,,,Exact,0,Phyllastrephus cabanisi placidus Shelley 1889,Phyllastrephus cabanisi placidus,gn_22117,189,Howard & Moore Birds of the World,Animalia|Chordata|Aves|Pycnonotidae|Phyllastrephus|Phyllastrephus cabanisi placidus,
26,,Phylloscopus occipitalis,42502,42526,13.60,2,,,,Exact,0,"Phylloscopus occipitalis (Blyth, 1845)",Phylloscopus occipitalis,77FN5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Phylloscopidae|Phylloscopus|Phylloscopus occipitalis,
27,,Phylloscopus ruficapilla,25199,25223,13.11,2,,,,Exact,0,"Phylloscopus ruficapilla (Sundevall, 1850)",Phylloscopus ruficapilla,6VFN9,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Phylloscopidae|Phylloscopus|Phylloscopus ruficapilla,
28,,Phylloscopus ruficapilla minullus,11096,11131,18.02,3,,,,Exact,0,"Phylloscopus ruficapilla minullus (Reichenow, 1905)",Phylloscopus ruficapilla minullus,7KL5W,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Phylloscopidae|Phylloscopus|Phylloscopus ruficapilla|Phylloscopus ruficapilla minullus,
29,,Plocepasser mahali,40910,40928,8.39,2,,,,Exact,0,"Plocepasser mahali A. Smith, 1836",Plocepasser mahali,4KH5L,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Passeridae|Plocepasser|Plocepasser mahali,
30,,Pogonocichla stellata,25015,25036,12.18,2,,,,Exact,0,"Pogonocichla stellata (Vieillot, 1818)",Pogonocichla stellata,77SM3,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Muscicapidae|Pogonocichla|Pogonocichla stellata,
31,,Pogonocichla stellata helleri,10899,10930,18.35,3,,,,Exact,0,"Pogonocichla stellata helleri Mearns, 1913",Pogonocichla stellata helleri,5KK4X,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Muscicapidae|Pogonocichla|Pogonocichla stellata|Pogonocichla stellata helleri,
32,,Sagala,10779,10785,4.08,1,,,,NoMatch,,,,,,,,
33,,T. helleri,11158,11169,7.00,2,,,,NoMatch,,,,,,,,
34,,Turdus helleri,10506,10522,11.44,2,,,,Exact,0,"Turdus helleri (Mearns, 1913)",Turdus helleri,59PLQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Turdidae|Turdus|Turdus helleri,
35,,Vidua chalybeata,42781,42797,10.17,2,,,,Exact,0,"Vidua chalybeata (Statius Muller, 1776)",Vidua chalybeata,7FSG2,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Viduidae|Vidua|Vidua chalybeata,
36,,Zosterops lateralis,42476,42495,12.83,2,,,,Exact,0,"Zosterops lateralis (Latham, 1802)",Zosterops lateralis,5D8MW,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Zosteropidae|Zosterops|Zosterops lateralis,
37,,Zosterops silvanus,10958,10992,8.62,2,,,,Exact,0,"Zosterops silvanus J. L. Peters & Loveridge, 1935",Zosterops silvanus,5D8P5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Zosteropidae|Zosterops|Zosterops silvanus,
