Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acanthurus bahianus,45719,45739,13.22,2,,,,Exact,0,"Acanthurus bahianus Castelnau, 1855",Acanthurus bahianus,92LV,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Acanthuridae|Acanthurus|Acanthurus bahianus,
1,,Acosta,8422,8429,3.94,1,,,,Exact,0,"Acosta Özdikmen, 2012",Acosta,7NMXZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Amphipoda|Amphilochidea|Lysianassida|Lysianassidira|Lysianassoidea|Lysianassidae|Lysianassinae|Acosta,
2,,Acropora cervicornis,47527,47547,12.92,2,,,,Exact,0,"Acropora cervicornis (Lamarck, 1816)",Acropora cervicornis,9NXX,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Acroporidae|Acropora|Acropora cervicornis,
3,,Acropora palmata,47485,47501,13.06,2,,,,Exact,0,"Acropora palmata (Lamarck, 1816)",Acropora palmata,9P48,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Acroporidae|Acropora|Acropora palmata,
4,,Agaricia agaricites,47644,47663,9.77,2,,,,Exact,0,"Agaricia agaricites (Linnaeus, 1758)",Agaricia agaricites,65LWK,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Agariciidae|Agaricia|Agaricia agaricites,
5,,Chondrilla nucula,44727,44744,11.54,2,,,,Exact,0,"Chondrilla nucula Schmidt, 1862",Chondrilla nucula,5XZRX,1,Catalogue of Life,Biota|Animalia|Porifera|Demospongiae|Verongimorpha|Chondrillida|Chondrillidae|Chondrilla|Chondrilla nucula,
6,,D. antillarium,48987,49001,7.14,2,,,,NoMatch,,,,,,,,
7,,Diadema antillarium,45060,45080,12.15,2,,,,Fuzzy,1,"Diadema antillarum (Philippi, 1845)",Diadema antillarum,35853,1,Catalogue of Life,Biota|Animalia|Echinodermata|Echinozoa|Echinoidea|Euechinoidea|Acroechinoidea|Diadematoida|Diadematidae|Diadema|Diadema antillarum,
8,,Diploastrea heliopora,39153,39174,12.18,2,,,,Exact,0,"Diploastrea heliopora (Lamarck, 1816)",Diploastrea heliopora,36JHD,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Diploastraeidae|Diploastrea|Diploastrea heliopora,
9,,Echinometra lucunter,45338,45358,9.38,2,,,,Exact,0,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,38JGF,1,Catalogue of Life,Biota|Animalia|Echinodermata|Echinozoa|Echinoidea|Euechinoidea|Carinacea|Echinacea|Camarodonta|Echinidea|Odontophora|Echinometridae|Echinometra|Echinometra lucunter,
10,,Eucidaris tribuloides,45034,45055,10.59,2,,,,Exact,0,"Eucidaris tribuloides (Lamarck, 1816)",Eucidaris tribuloides,3BTK3,1,Catalogue of Life,Biota|Animalia|Echinodermata|Echinozoa|Echinoidea|Cidaroidea|Cidaroida|Cidaroidea|Cidaridae|Cidarinae|Eucidaris|Eucidaris tribuloides,
11,,Farfanteperanaeus brasiliensis,49040,49070,6.81,2,,,,NoMatch,,,,,,,,
12,,Favia fragum,54339,54351,9.29,2,,,,Exact,0,"Favia fragum (Esper, 1793)",Favia fragum,3DWMB,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Faviidae|Faviinae|Favia|Favia fragum,
13,,Favia gravida,54383,54396,10.97,2,,,,Exact,0,"Favia gravida Verrill, 1868",Favia gravida,3DWMD,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Faviidae|Faviinae|Favia|Favia gravida,
14,,Flavia,2780,2786,4.21,1,,,,Exact,0,"Flavia Brady, 1899",Flavia,7P2LC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Harpacticoida|Flavia,
15,,Litopenaeus schmitti,49075,49095,10.71,2,,,,Exact,0,"Litopenaeus schmitti (Burkenroad, 1936)",Litopenaeus schmitti,551679,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea|Malacostraca|Eumalacostraca|Eucarida|Decapoda|Dendrobranchiata|Penaeoidea|Penaeidae|Litopenaeus|Litopenaeus schmitti,
16,,M. annularis,10852,10864,7.19,2,,,,NoMatch,,,,,,,,
17,,M. cavernosa,992,1004,7.42,2,,,,NoMatch,,,,,,,,
18,,M. cavernosa may,8907,8923,4.63,3,,,,NoMatch,,,,,,,,
19,,Montastraea annularis,8707,8729,12.85,2,,,,Exact,0,"Montastraea annularis (Ellis & Solander, 1786)",Montastraea annularis,6S26M,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Merulinidae|Orbicella|Orbicella annularis,
20,,Montastraea cavernosa,800,821,13.08,2,,,,Exact,0,"Montastraea cavernosa (Linnaeus, 1767)",Montastraea cavernosa,6S26L,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Montastraeidae|Montastraea|Montastraea cavernosa,
21,,Montastraea faveolata,47157,47178,13.52,2,,,,Exact,0,"Montastraea faveolata (Ellis & Solander, 1786)",Montastraea faveolata,7426L,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Merulinidae|Orbicella|Orbicella faveolata,
22,,Noronha,7566,7573,2.20,1,,,,Exact,0,"Noronha Kirkpatrick, 1908",Noronha,urn:lsid:irmng.org:taxname:1309634,181,IRMNG,Biota|Animalia|Porifera|Demospongea|Merliida|Merliidae|Merlia,
23,,Ophioblennius atlanticus,44782,44806,12.82,2,,,,Exact,0,"Ophioblennius atlanticus (Valenciennes, 1836)",Ophioblennius atlanticus,49VWJ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Blenniidae|Ophioblennius|Ophioblennius atlanticus,
24,,S. radians,49721,49731,5.27,2,,,,NoMatch,,,,,,,,
25,,S. stellata,49705,49716,7.71,2,,,,NoMatch,,,,,,,,
26,,Siderastrea radians,49266,49285,10.59,2,,,,Exact,0,"Siderastrea radians (Pallas, 1766)",Siderastrea radians,4X8QX,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Siderastreidae|Siderastrea|Siderastrea radians,
27,,Siderastrea stellata,49241,49261,13.03,2,,,,Exact,0,"Siderastrea stellata Verrill, 1868",Siderastrea stellata,4X8R3,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Siderastreidae|Siderastrea|Siderastrea stellata,
