Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
90,,N. sodalis set,24236,24253,4.45,3,,,,NoMatch,,,,,,,,
91,,N. stella opacella,12290,12308,8.99,3,,,,NoMatch,,,,,,,,
92,,N. sulphureophila,11226,11243,6.58,2,,,,NoMatch,,,,,,,,
93,,N. sylphis,11266,11276,3.02,2,,,,NoMatch,,,,,,,,
94,,N. sylphis caucayaensis,12344,12367,9.48,3,,,,NoMatch,,,,,,,,
95,,N. sylphis corena,12368,12387,7.75,3,,,,NoMatch,,,,,,,,
96,,N. sylphis rindgei,12406,12424,7.09,3,,,,NoMatch,,,,,,,,
97,,N. sylphis sylphis,12425,12443,5.84,3,,,,NoMatch,,,,,,,,
98,,N. sylphis thira,12444,12460,6.56,3,,,,NoMatch,,,,,,,,
99,,N. tolosa,13015,13024,6.85,2,,,,NoMatch,,,,,,,,
100,,N. tolosa amara,13172,13187,10.39,3,,,,NoMatch,,,,,,,,
101,,N. verticilla,13045,13058,7.15,2,,,,NoMatch,,,,,,,,
102,,Napeogenes,7017,7028,3.39,1,,,,Exact,0,Napeogenes,Napeogenes,5XKH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes,
103,,Napeogenes benigna,13470,13489,9.14,2,,,,Exact,0,Napeogenes benigna,Napeogenes benigna,231003,2,Wikispecies,,
104,,Napeogenes flossina,33183,33202,10.75,2,,,,Exact,0,"Napeogenes flossina Butler, 1873",Napeogenes flossina,45NST,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes flossina,
105,,Napeogenes harbona,24470,24488,9.38,2,,,,Exact,0,"Napeogenes harbona Hewitson, 1869",Napeogenes harbona,45NSW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes harbona,
106,,Napeogenes inachia,23992,24011,9.01,2,,,,Exact,0,"Napeogenes inachia Hewitson, 1855",Napeogenes inachia,45NSY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes inachia,
107,,Napeogenes larilla,23806,23824,10.54,2,,,,Exact,0,"Napeogenes larilla Hewitson, 1877",Napeogenes larilla,45NSZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes larilla,
108,,Napeogenes peridia,36662,36682,9.58,2,,,,Exact,0,"Napeogenes peridia Hewitson, 1853",Napeogenes peridia,45NT4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes peridia,
109,,Napeogenes rhezia,31447,31465,7.64,2,,,,Exact,0,"Napeogenes rhezia Hübner & Geyer, 1806",Napeogenes rhezia,1894986,11,GBIF Backbone Taxonomy,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Napeogenes|Napeogenes rhezia,
110,,Napeogenes verticilla,23911,23933,10.94,2,,,,Exact,0,"Napeogenes verticilla Hewitson, 1874",Napeogenes verticilla,6S4MK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Napeogenes|Napeogenes verticilla,
111,,Napo,47968,47972,1.47,1,,,,Exact,0,"Napo Linnavuori & DeLong, 1976",Napo,urn:lsid:irmng.org:taxname:1318970,181,IRMNG,Biota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Cicadellidae|Napo,
112,,Nymphalidae,7139,7152,4.91,1,,,,Exact,0,Nymphalidae,Nymphalidae,DGC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae,
113,,Pagyris,28894,28901,2.78,1,,,,Exact,0,Pagyris,Pagyris,6CB9,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Pagyris,
114,,Phyciodina,35870,35880,3.47,1,,,,Exact,0,"Phyciodina Higgins, 1981",Phyciodina,777506,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Lepidoptera|Papilionoidea|Nymphalidae|Nymphalinae|Melitaeini|Phyciodina,
115,,Physalis,40055,40063,4.89,1,,,,Exact,0,Physalis L.,Physalis,6PW6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Physalis,
116,,Piracicaba,1066,1077,4.45,1,,,,Exact,0,"Piracicaba Toledo Piza, 1915",Piracicaba,8PQSY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Amerimantodea|Thespidae|Miobantiinae|Eumiopteryx,
117,,Solanaceae,38838,38848,4.19,1,,,,Exact,0,Solanaceae Juss.,Solanaceae,626XM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae,
118,,Stenocercus,35684,35695,4.63,1,,,,Exact,0,Stenocercus,Stenocercus,7MJ6,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Tropiduridae|Stenocercus,
