Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Afrosoricida,25551,25563,4.16,1,,,,Exact,0,"Afrosoricida Stanhope, 1998",Afrosoricida,N5,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Afrosoricida,
1,,Alouatta,33681,33689,4.22,1,,,,Exact,0,"Alouatta Lacépède, 1799",Alouatta,6295H,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta,
2,,Alouatta caraya,26522,26537,8.47,2,,,,Exact,0,"Alouatta caraya (Humboldt, 1812)",Alouatta caraya,C5Q8,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta|Alouatta caraya,
3,,Alouatta palliata,26538,26555,12.33,2,,,,Exact,0,"Alouatta palliata (Gray, 1849)",Alouatta palliata,C5QJ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta|Alouatta palliata,
4,,Alouatta seniculus,26556,26574,11.70,2,,,,Exact,0,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,C5QM,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta|Alouatta seniculus,
5,,Aotus lemurinus,26166,26181,12.01,2,,,,Exact,0,"Aotus lemurinus I. Geoffroy Saint-Hilaire, 1843",Aotus lemurinus,F6FN,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus|Aotus lemurinus,
6,,Aotus trivirgatus,26182,26199,12.75,2,,,,Exact,0,"Aotus trivirgatus (Humboldt, 1811)",Aotus trivirgatus,F6G5,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus|Aotus trivirgatus,
7,,Archaeoceti,46338,46349,2.35,1,,,,Exact,0,Archaeoceti,Archaeoceti,76589,2,Wikispecies,,
8,,Ardipithecus ramidus,51100,51120,11.63,2,,,,Exact,0,Ardipithecus ramidus (White et al. 1994),Ardipithecus ramidus,83060,172,PaleoBioDB,||Mammalia|Primates|Ardipithecus ramidus,
9,,Ateles fusciceps,26575,26591,9.08,2,,,,Exact,0,"Ateles fusciceps Gray, 1866",Ateles fusciceps,J8P5,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles|Ateles fusciceps,
10,,Ateles geoffroyi,26592,26608,8.40,2,,,,Exact,0,"Ateles geoffroyi Kuhl, 1820",Ateles geoffroyi,J8P6,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles|Ateles geoffroyi,
11,,Australopithecus afarensis,51250,51276,11.54,2,,,,Exact,0,Australopithecus afarensis Johanson et al. 1978,Australopithecus afarensis,83055,172,PaleoBioDB,||Mammalia|Primates|Australopithecus afarensis,
12,,B. physalus,37915,37927,6.94,2,,,,NoMatch,,,,,,,,
13,,Balaenoptera borealis,28465,28486,13.69,2,,,,Exact,0,"Balaenoptera borealis Lesson, 1828",Balaenoptera borealis,KF8M,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Cetacea|Mysticeti|Balaenopteridae|Balaenoptera|Balaenoptera borealis,
14,,Balaenoptera physalus,24536,24559,13.22,2,,,,Exact,0,"Balaenoptera physalus (Linnaeus, 1758)",Balaenoptera physalus,KF8W,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Cetacea|Mysticeti|Balaenopteridae|Balaenoptera|Balaenoptera physalus,
15,,Bassariscus sumichrasti,32831,32855,10.83,2,,,,Exact,0,"Bassariscus sumichrasti (Saussure, 1860)",Bassariscus sumichrasti,KV7T,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Procyonidae|Bassariscus|Bassariscus sumichrasti,
16,,Boreoeutheria,24341,24354,4.59,1,,,,Exact,0,Boreoeutheria,Boreoeutheria,737413,2,Wikispecies,,
17,,Callicebus moloch,26148,26165,5.67,2,,,,Exact,0,"Callicebus moloch (Hoffmannsegg, 1807)",Callicebus moloch,PMLP,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Callicebinae|Plecturocebus|Plecturocebus moloch,
18,,Callithrix jacchus,26219,26237,10.42,2,,,,Exact,0,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,697NS,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Callitrichidae|Callithrix|Callithrix jacchus,
19,,Callithrix pygmaea,26200,26218,10.96,2,,,,Exact,0,"Callithrix pygmaea (Spix, 1823)",Callithrix pygmaea,5WVNX,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Callitrichidae|Cebuella|Cebuella pygmaea,
20,,Canidae,32509,32516,4.76,1,,,,Exact,0,"Canidae Fischer, 1817",Canidae,622J6,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Canidae,
21,,Carnivora,6512,6521,5.56,1,,,,Exact,0,"Carnivora Bowdich, 1821",Carnivora,VS,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora,
22,,Cebus,33708,33714,4.19,1,,,,Exact,0,"Cebus Erxleben, 1777",Cebus,62K6B,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus,
