Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Soares,1086,1092,2.79,1,,,,Exact,0,Soares,Soares,644DG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Fulgoroidea|Flatidae|Soares,
