Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acorus,26163,26169,5.11,1,,,,Exact,9.00960,0,Acorus,Acorus,N6V,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Acorales|Acoraceae|Acorus,
1,,Acorus americanus,14154,14171,12.80,2,,,,Exact,9.01138,0,Acorus americanus (Raf.) Raf.,Acorus americanus,9HG7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Acorales|Acoraceae|Acorus|Acorus calamus|Acorus calamus americanus,
2,,Amborella,22139,22148,5.30,1,,,,Exact,9.01315,0,Amborella Baill.,Amborella,628VH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Amborellales|Amborellaceae|Amborella,
3,,Bambusoideae,18310,18324,4.55,1,,,,Exact,8.98392,0,Bambusoideae Luerss.,Bambusoideae,50063066,165,Tropicos,,
4,,Caryophyllales,22505,22519,2.78,1,,,,Exact,9.01271,0,Caryophyllales Juss. ex Bercht. & J. Presl,Caryophyllales,VW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Caryophyllales,
5,,Ceratophyllum,20103,20117,5.33,1,,,,Exact,9.01315,0,Ceratophyllum L.,Ceratophyllum,3KV7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ceratophyllales|Ceratophyllaceae|Ceratophyllum,
6,,Chlamydomonas,16853,16867,4.47,1,,,,Exact,9.01315,0,"Chlamydomonas Ehrenberg, 1833",Chlamydomonas,3NGJ,1,Catalogue of Life,Biota|Plantae|Chlorophyta|Chlorophytina|Chlorophyceae|Chlamydomonadales|Chlamydomonadaceae|Chlamydomonas,
7,,Chlamydomonas reinhardtii,16150,16176,11.90,2,,,,Exact,8.98392,0,"Chlamydomonas reinhardtii Dangeard, 1899",Chlamydomonas reinhardtii,180784,3,ITIS,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Chlorophyceae|Chlamydomonadales|Chlamydomonadaceae|Chlamydomonas|Chlamydomonas reinhardtii,
8,,Cycas rumphii,14112,14126,9.02,2,,,,Exact,9.01315,0,Cycas rumphii Miq.,Cycas rumphii,32S54,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae|Cycas|Cycas rumphii,
9,,Drosophila,4919,4929,4.89,1,,,,Exact,9.00960,0,Drosophila,Drosophila,8MQXF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Discocerina|Drosophila,
10,,Ehrhartoideae,18325,18339,4.53,1,,,,Exact,8.98392,0,Ehrhartoideae Jacq.-Fél.,Ehrhartoideae,50063373,165,Tropicos,,
11,,Gnetales,22078,22086,2.05,1,,,,Exact,9.00960,0,Gnetales,Gnetales,6223T,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Gnetopsida|Gnetales,
12,,Magnoliids,22267,22277,2.21,1,,,,Exact,8.98012,0,Magnoliids,Magnoliids,269744,2,Wikispecies,,
13,,Malpighiales,20440,20452,2.78,1,,,,Exact,9.00960,0,Malpighiales,Malpighiales,MLP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales,
14,,Nuphar,22190,22196,2.12,1,,,,Exact,9.01315,0,Nuphar Sm.,Nuphar,63GC4,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nupharoideae|Nuphar,
15,,Oryza,26848,26853,3.47,1,,,,Exact,9.00960,0,Oryza,Oryza,63GKY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Oryza,
16,,Panicoideae,22419,22430,4.34,1,,,,Exact,8.98392,0,Panicoideae Horan.,Panicoideae,100451652,165,Tropicos,,
17,,Poaceae,22350,22357,3.62,1,,,,Exact,9.00960,0,Poaceae,Poaceae,627FW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae,
18,,Pooideae,18344,18353,3.82,1,,,,Exact,8.98392,0,Pooideae Benth.,Pooideae,50106396,165,Tropicos,,
19,,V. shuttleworthii,15640,15658,6.90,2,,,,NoMatch,0.0,,,,,,,,
20,,Vitis,24970,24975,3.64,1,,,,Exact,9.01315,0,Vitis L.,Vitis,872G,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Vitis,
21,,Vitis vinifera,15620,15635,10.78,2,,,,Exact,9.01315,0,Vitis vinifera L.,Vitis vinifera,5BM7B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Vitis|Vitis vinifera,
22,,Zamia fisheri,14093,14107,7.18,2,,,,Fuzzy,8.88213,1,Zamia fischeri Miq.,Zamia fischeri,5CVPR,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Cycadopsida|Cycadales|Zamiaceae|Zamia|Zamia fischeri,
23,,Zantedeschia aethiopica,14176,14199,13.53,2,,,,Exact,9.01315,0,Zantedeschia aethiopica (L.) Spreng.,Zantedeschia aethiopica,5CW7S,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Alismatales|Araceae|Zantedeschia|Zantedeschia aethiopica,
