Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Catasetinae,26435,26448,4.23,1,,,,Exact,0,Catasetinae Schltr.,Catasetinae,100475693,165,Tropicos,,
1,,Drosophila pseudoobscura,22594,22618,11.84,2,,,,Exact,0,"Drosophila (Sophophora) pseudoobscura Frolova, 1929",Drosophila pseudoobscura,8BXGV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Sophophora|Drosophila pseudoobscura,
2,,Euglossini,24907,24917,3.55,1,,,,Exact,0,Euglossini,Euglossini,KTV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Apoidea|Apidae|Apinae|Euglossini,
3,,Stanhopeinae,26449,26462,4.43,1,,,,Exact,0,Stanhopeinae Benth.,Stanhopeinae,50313769,165,Tropicos,,
4,,T. castaneum,11825,11838,6.72,2,,,,NoMatch,,,,,,,,
5,,Tribolium,23750,23759,5.42,1,,,,Exact,0,Tribolium,Tribolium,8MVLG,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Tribolium,
6,,Tribolium castaneum,9733,9753,12.54,2,,,,Exact,0,"Tribolium castaneum (Herbst, 1797)",Tribolium castaneum,187246,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Tribolium|Tribolium castaneum,
7,,Zygopetalinae,26467,26481,4.42,1,,,,Exact,0,Zygopetalinae Schltr.,Zygopetalinae,100485642,165,Tropicos,,
