Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Ambassidae,7824,7834,4.76,1,,,,Exact,0,Ambassidae,Ambassidae,622RM,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Ambassidae,
1,,Ambassis miops,8100,8114,8.16,2,,,,Exact,0,"Ambassis miops Günther, 1872",Ambassis miops,65ZTB,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Ambassidae|Ambassis|Ambassis miops,
2,,Amphilophus citrinellus,8284,8307,11.70,2,,,,Exact,0,"Amphilophus citrinellus (Günther, 1864)",Amphilophus citrinellus,D3GS,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Amphilophus|Amphilophus citrinellus,
3,,Apogon hyalosoma,8115,8131,10.61,2,,,,Exact,0,"Apogon hyalosoma Bleeker, 1852",Apogon hyalosoma,FSF7,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Apogonidae|Yarica|Yarica hyalosoma,
4,,Apogonidae,7835,7845,4.76,1,,,,Exact,0,Apogonidae,Apogonidae,6L6,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Apogonidae,
5,,Atherinidae,7812,7823,4.91,1,,,,Exact,0,Atherinidae,Atherinidae,6VL,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Atheriniformes|Atherinidae,
6,,Atheriniformes,7702,7716,1.92,1,,,,Exact,0,Atheriniformes,Atheriniformes,RY,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Atheriniformes,
7,,Atherinomorus endrachtensis,8072,8099,13.05,2,,,,Exact,0,"Atherinomorus endrachtensis (Quoy & Gaimard, 1825)",Atherinomorus endrachtensis,6899J,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Atheriniformes|Atherinidae|Atherinomorus|Atherinomorus endrachtensis,
8,,Awaous melanocephalus,8348,8369,9.77,2,,,,Exact,0,"Awaous melanocephalus (Bleeker, 1849)",Awaous melanocephalus,5VZ8J,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Gobiidae|Awaous|Awaous melanocephalus,
9,,Beloniformes,7676,7688,1.92,1,,,,Exact,0,Beloniformes,Beloniformes,T6,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes,
10,,C. ignobilis,16547,16559,7.55,2,,,,NoMatch,,,,,,,,
11,,C. sexfasciatus,16619,16634,7.79,2,,,,NoMatch,,,,,,,,
12,,C. sexfasciatus compared,21802,21826,6.45,3,,,,NoMatch,,,,,,,,
13,,Carangidae,7859,7869,4.76,1,,,,Exact,0,Carangidae,Carangidae,7Q9,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Carangidae,
14,,Caranx ignobilis,8156,8172,10.72,2,,,,Exact,0,"Caranx ignobilis (Forsskål, 1775)",Caranx ignobilis,R2QF,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Carangidae|Caranx|Caranx ignobilis,
15,,Caranx sexfasciatus,8173,8192,10.95,2,,,,Exact,0,"Caranx sexfasciatus Quoy & Gaimard, 1825",Caranx sexfasciatus,R2TC,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Carangidae|Caranx|Caranx sexfasciatus,
16,,Carassius auratus,7982,7999,12.72,2,,,,Exact,0,"Carassius auratus (Linnaeus, 1758)",Carassius auratus,68ZXN,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Cypriniformes|Cyprinidae|Carassius|Carassius auratus,
17,,Chanidae,7758,7766,4.39,1,,,,Exact,0,Chanidae,Chanidae,7ZQ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Gonorynchiformes|Chanidae,
18,,Channa striata,8393,8407,11.06,2,,,,Exact,0,"Channa striata (Bloch, 1793)",Channa striata,TM4H,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Channidae|Channa|Channa striata,
19,,Channidae,7910,7919,4.83,1,,,,Exact,0,Channidae,Channidae,7ZS,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Channidae,
20,,Chanos chanos,7968,7981,8.66,2,,,,Exact,0,"Chanos chanos (Forsskål, 1775)",Chanos chanos,TM62,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Gonorynchiformes|Chanidae|Chanos|Chanos chanos,
21,,Cichlidae,7880,7889,4.83,1,,,,Exact,0,Cichlidae,Cichlidae,88R,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae,
22,,Clarias batrachus,8000,8017,10.53,2,,,,Exact,0,"Clarias batrachus (Linnaeus, 1758)",Clarias batrachus,VR9G,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Siluriformes|Clariidae|Clarias|Clarias batrachus,
23,,Clariidae,7778,7787,4.83,1,,,,Exact,0,Clariidae,Clariidae,624C4,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Siluriformes|Clariidae,
24,,Clupeidae,7748,7757,4.83,1,,,,Exact,0,Clupeidae,Clupeidae,8CJ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Clupeiformes|Clupeidae,
25,,Clupeiformes,7619,7631,1.92,1,,,,Exact,0,Clupeiformes,Clupeiformes,YR,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Clupeiformes,
26,,Cyprinidae,7767,7777,4.76,1,,,,Exact,0,Cyprinidae,Cyprinidae,6248Q,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Cypriniformes|Cyprinidae,
27,,Cypriniformes,7649,7662,1.91,1,,,,Exact,0,Cypriniformes,Cypriniformes,334,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Cypriniformes,
28,,Eleotridae,7890,7900,4.76,1,,,,Exact,0,Eleotridae,Eleotridae,9M3,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Eleotridae,
29,,Elopiformes,7607,7618,1.71,1,,,,Exact,0,Elopiformes,Elopiformes,36H,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Elopiformes,
30,,G. giuris,19145,19155,6.62,2,,,,NoMatch,,,,,,,,
31,,Glossogobius aureus,8328,8347,8.23,2,,,,Exact,0,"Glossogobius aureus Akihito & Meguro, 1975",Glossogobius aureus,3GDN8,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Gobiidae|Glossogobius|Glossogobius aureus,
32,,Glossogobius giuris,18747,18767,12.26,2,,,,Exact,0,"Glossogobius giuris (Hamilton, 1822)",Glossogobius giuris,3GDNT,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Gobiidae|Glossogobius|Glossogobius giuris,
33,,Gobiidae,7901,7909,4.39,1,,,,Exact,0,Gobiidae,Gobiidae,623LH,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Gobiidae,
34,,Gonorynchiformes,7632,7648,2.21,1,,,,Exact,0,Gonorynchiformes,Gonorynchiformes,6223X,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Gonorynchiformes,
35,,Hemiramphidae,7788,7801,5.10,1,,,,Exact,0,Hemiramphidae,Hemiramphidae,624RG,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae,
36,,Hyporhamphus,12972,12985,4.16,1,,,,Exact,0,Hyporhamphus,Hyporhamphus,52W2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus,
37,,Hyporhamphus affinis,8018,8038,11.38,2,,,,Exact,0,"Hyporhamphus affinis (Günther, 1866)",Hyporhamphus affinis,3NYDP,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus|Hyporhamphus affinis,
38,,Hyporhamphus compared,17605,17626,3.74,2,,,,PartialExact,0,Hyporhamphus,Hyporhamphus,52W2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus,
39,,Hyporhamphus dussumieri,17490,17513,11.96,2,,,,Exact,0,"Hyporhamphus dussumieri (Valenciennes, 1847)",Hyporhamphus dussumieri,6N36J,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus|Hyporhamphus dussumieri,
40,,Hyporhamphus limbatus,17420,17441,12.09,2,,,,Exact,0,"Hyporhamphus limbatus (Valenciennes, 1847)",Hyporhamphus limbatus,6MQVX,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus|Hyporhamphus limbatus,
41,,Hyporhamphus quoyi,12999,13018,9.17,2,,,,Exact,0,"Hyporhamphus quoyi (Valenciennes, 1847)",Hyporhamphus quoyi,3NYF3,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus|Hyporhamphus quoyi,
42,,Hyporhamphus xanthopterus,17282,17307,11.59,2,,,,Exact,0,"Hyporhamphus xanthopterus (Valenciennes, 1847)",Hyporhamphus xanthopterus,3NYFT,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beloniformes|Hemiramphidae|Hyporhamphus|Hyporhamphus xanthopterus,
43,,L. macrolepis,15490,15503,6.47,2,,,,NoMatch,,,,,,,,
44,,Leiopotherapon plumbeus,8132,8155,10.98,2,,,,Exact,0,"Leiopotherapon plumbeus (Kner, 1864)",Leiopotherapon plumbeus,3SZHP,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Terapontidae|Leiopotherapon|Leiopotherapon plumbeus,
45,,Liza aurata,18449,18460,10.90,2,,,,Exact,0,"Liza aurata (Risso, 1810)",Liza aurata,6QJXQ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Mugiliformes|Mugilidae|Chelon|Chelon auratus,
46,,Liza carinata,18348,18361,11.33,2,,,,Exact,0,"Liza carinata (Valenciennes, 1836)",Liza carinata,3VQF8,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Mugiliformes|Mugilidae|Liza|Liza carinata,
47,,Liza macrolepis,13976,13992,10.08,2,,,,Exact,0,"Liza macrolepis (Smith, 1846)",Liza macrolepis,3VQG2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Mugiliformes|Mugilidae|Planiliza|Planiliza macrolepis,
48,,Liza melinoptera,8055,8071,10.76,2,,,,Exact,0,"Liza melinoptera (Valenciennes, 1836)",Liza melinoptera,8P8WN,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Mugiliformes|Mugilidae|Planiliza|Planiliza melinopterus,
49,,Liza parsia,18325,18336,8.41,2,,,,Exact,0,"Liza parsia (Hamilton, 1822)",Liza parsia,3VQGM,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Mugiliformes|Mugilidae|Chelon|Chelon parsia,
