Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Aquarius remigis,4772,4789,9.66,2,,,,Exact,9.01315,0,"Aquarius remigis (Say, 1832)",Aquarius remigis,FZJG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Gerromorpha|Gerroidea|Gerridae|Gerrinae|Gerrini|Aquarius|Aquarius remigis,
1,,Drosophila,4832,4842,4.89,1,,,,Exact,9.00960,0,Drosophila,Drosophila,8MQXF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Discocerina|Drosophila,
2,,Francolinus lathami,12440,12461,11.66,2,,,,Exact,9.01315,0,"Francolinus lathami Hartlaub, 1854",Francolinus lathami,6JLFL,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae|Perdicinae|Francolinus|Francolinus lathami,
3,,Francolinus nathani,12462,12481,12.26,2,,,,Fuzzy,8.88213,1,"Francolinus nahani Dubois, 1905",Francolinus nahani,6JLFB,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae|Perdicinae|Francolinus|Francolinus nahani,
4,,Francolinus psilolaemus,12486,12510,13.04,2,,,,Exact,9.01315,0,"Francolinus psilolaemus G. R. Gray, 1867",Francolinus psilolaemus,6JLF2,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae|Perdicinae|Francolinus|Francolinus psilolaemus,
5,,G. gallus,1526,1536,6.52,2,,,,NoMatch,0.0,,,,,,,,
6,,Gallus gallus,354,368,11.79,2,,,,Exact,9.01315,0,"Gallus gallus (Linnaeus, 1758)",Gallus gallus,3F72J,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae|Phasianinae|Gallus|Gallus gallus,
7,,Gallus gallus domesticus,1010,1034,18.41,3,,,,Exact,9.29360,0,"Gallus gallus domesticus (Linnaeus, 1758)",Gallus gallus domesticus,7548673,11,GBIF Backbone Taxonomy,Animalia|Chordata|Aves|Galliformes|Phasianidae|Gallus|Gallus gallus|Gallus gallus domesticus,
8,,Gallus sonneratii,7825,7845,12.13,2,,,,Exact,9.01315,0,"Gallus sonneratii Temminck, 1813",Gallus sonneratii,3F72M,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae|Phasianinae|Gallus|Gallus sonneratii,
9,,Phasianidae,369,381,4.91,1,,,,Exact,9.00960,0,Phasianidae,Phasianidae,625WG,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Galliformes|Phasianidae,
10,,Scatophaga,4801,4811,4.05,1,,,,Exact,9.00960,0,Scatophaga,Scatophaga,8FP9Z,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Scathophagidae|Scathophaginae|Scatophaga,
