Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. purpurea,21060,21071,6.48,2,,,,NoMatch,0.0,,,,,,,,
1,,Andropogon,20939,20949,4.50,1,,,,Exact,9.00960,0,Andropogon,Andropogon,62C5G,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Andropogon,
2,,Aristida,21046,21054,3.99,1,,,,Exact,9.00960,0,Aristida,Aristida,32WP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Aristida,
3,,Bruna,37366,37372,3.07,1,,,,Exact,9.00960,0,Bruna,Bruna,3DFZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Hesperioidea|Hesperiidae|Bruna,
4,,Melissa,37373,37380,4.07,1,,,,Exact,9.00960,0,Melissa,Melissa,5NRT,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Melissa,
5,,Natalia,37336,37343,5.04,1,,,,Exact,9.01138,0,Natalia Hochst.,Natalia,5TDB5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Geraniales|Melianthaceae|Bersama,
6,,Pinus palustris,9107,9123,12.31,2,,,,Exact,9.01315,0,Pinus palustris Mill.,Pinus palustris,4J2DX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus palustris,
7,,S. scoparium,1953,1965,6.87,2,,,,NoMatch,0.0,,,,,,,,
8,,S. tenerum,1326,1337,6.85,2,,,,NoMatch,0.0,,,,,,,,
9,,Schizachyrium,13321,13334,5.68,1,,,,Exact,9.00960,0,Schizachyrium,Schizachyrium,63RDS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Schizachyrium,
10,,Schizachyrium scoparium,1297,1321,12.96,2,,,,Exact,9.01315,0,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,4V9YT,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Schizachyrium|Schizachyrium scoparium,
11,,Vieira,37449,37455,4.16,1,,,,Exact,9.00960,0,Vieira,Vieira,86Q2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Neuroptera|Chrysopidae|Vieira,
