Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. thaliana,37154,37165,7.38,2,,,,NoMatch,0.0,,,,,,,,
1,,Arabidopsis,38076,38088,4.27,1,,,,Exact,9.00960,0,Arabidopsis,Arabidopsis,62CR2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis,
2,,Arabidopsis thaliana,7886,7907,12.06,2,,,,Exact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
3,,Gossipium barbadense,36725,36745,7.28,2,,,,Fuzzy,8.88213,1,Gossypium barbadense L.,Gossypium barbadense,6KS3B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypium|Gossypium barbadense,
4,,Gossipium hirsutum,36702,36720,7.74,2,,,,Fuzzy,8.88213,1,Gossypium hirsutum L.,Gossypium hirsutum,3H4C5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypium|Gossypium hirsutum,
5,,Landsberg erecta,37010,37026,3.03,2,,,,NoMatch,0.0,,,,,,,,
6,,M. guttatus,8686,8697,7.53,2,,,,NoMatch,0.0,,,,,,,,
7,,Mimulus,19892,19899,4.96,1,,,,Exact,9.01315,0,Mimulus L.,Mimulus,5T9B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Mimulus,
8,,Mimulus guttatus,82,99,12.89,2,,,,Exact,9.01138,0,Mimulus guttatus Fisch.,Mimulus guttatus,43HL3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Erythranthe|Erythranthe lutea,
9,,Moreira,10090,10097,4.24,1,,,,Exact,9.01138,0,"Moreira Roewer, 1930",Moreira,7PPH7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Arachnida|Opiliones|Laniatores|Grassatores|Gonyleptoidea|Gonyleptidae|Gonyleptinae|Acanthogonyleptes,
10,,Phrymaceae,10304,10315,4.19,1,,,,Exact,9.01315,0,Phrymaceae Schauer,Phrymaceae,625ZW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae,
11,,Romeis,10011,10017,3.80,1,,,,Exact,8.98392,0,"Romeis Sywula, 1969",Romeis,urn:lsid:irmng.org:taxname:1392845,181,IRMNG,Biota|Animalia|Arthropoda|Crustacea|Ostracoda|Podocopida|Hemicytheridae|Romeis,
