Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Antadu atigua primaeva,9743,9765,1.84,3,,,,NoMatch,0.0,,,,,,,,
1,,Antopocerus,826,837,5.91,1,,,,Exact,8.98392,0,"Antopocerus Hardy, 1965",Antopocerus,146766,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Diptera|Brachycera|Muscomorpha|Drosophilidae|Drosophilinae|Antopocerus,
2,,D. achyla,8875,8885,5.40,2,,,,NoMatch,0.0,,,,,,,,
3,,D. adiastola,9162,9175,6.97,2,,,,NoMatch,0.0,,,,,,,,
4,,D. adunca,9185,9194,4.97,2,,,,NoMatch,0.0,,,,,,,,
5,,D. araiotrichia,9830,9846,5.65,2,,,,NoMatch,0.0,,,,,,,,
6,,D. atroscutellata,9085,9103,8.12,2,,,,NoMatch,0.0,,,,,,,,
7,,D. basimacula,8942,8956,6.56,2,,,,NoMatch,0.0,,,,,,,,
8,,D. crassifemur,15787,15802,5.63,2,,,,NoMatch,0.0,,,,,,,,
9,,D. crucigera,9062,9075,6.88,2,,,,NoMatch,0.0,,,,,,,,
10,,D. cyrtoloma,10217,10229,6.36,2,,,,NoMatch,0.0,,,,,,,,
11,,D. dasycnemia,10141,10154,4.50,2,,,,NoMatch,0.0,,,,,,,,
12,,D. disjuncta,10230,10242,6.77,2,,,,NoMatch,0.0,,,,,,,,
13,,D. dissita,8991,9002,6.07,2,,,,NoMatch,0.0,,,,,,,,
14,,D. engyochracea,9036,9052,6.74,2,,,,NoMatch,0.0,,,,,,,,
15,,D. fungiperda,9012,9026,4.50,2,,,,NoMatch,0.0,,,,,,,,
16,,D. lineosetae,10243,10256,6.23,2,,,,NoMatch,0.0,,,,,,,,
17,,D. melanogaster,15710,15725,4.28,2,,,,NoMatch,0.0,,,,,,,,
18,,D. mimica,10169,10178,6.81,2,,,,NoMatch,0.0,,,,,,,,
19,,D. mulleri,16936,16946,7.00,2,,,,NoMatch,0.0,,,,,,,,
20,,D. perissopoda,8966,8981,5.93,2,,,,NoMatch,0.0,,,,,,,,
21,,D. petalopeza,10155,10168,5.15,2,,,,NoMatch,0.0,,,,,,,,
22,,D. scolostoma,9138,9152,6.45,2,,,,NoMatch,0.0,,,,,,,,
23,,D. silvestris,10203,10216,7.27,2,,,,NoMatch,0.0,,,,,,,,
24,,D. soonae,10179,10188,6.01,2,,,,NoMatch,0.0,,,,,,,,
25,,D. spectabilis,9113,9128,7.82,2,,,,NoMatch,0.0,,,,,,,,
26,,D. tanythrix,10128,10140,5.96,2,,,,NoMatch,0.0,,,,,,,,
27,,Drosophila,484,494,4.89,1,,,,Exact,9.00960,0,Drosophila,Drosophila,8MQXF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Discocerina|Drosophila,
28,,Drosophilidae,4984,4998,5.10,1,,,,Exact,9.00960,0,Drosophilidae,Drosophilidae,9GR,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae,
29,,Engiscaptomyza,13752,13769,4.20,1,,,,Exact,9.00960,0,Engiscaptomyza,Engiscaptomyza,89S9C,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Scaptomyza|Engiscaptomyza,
30,,Engiscaptomyza crassifemur,13960,13988,10.23,2,,,,PartialExact,9.00960,0,Engiscaptomyza,Engiscaptomyza,89S9C,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Scaptomyza|Engiscaptomyza,
31,,Nudi,8910,8914,0.91,1,,,,Exact,8.98344,0,Pluteus sect. Nudi S. Imai 1938,Nudi,701545,5,Index Fungorum,,
32,,Nudidrosophila,8917,8932,5.24,1,,,,Exact,9.00960,0,Nudidrosophila,Nudidrosophila,87HYZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Nudidrosophila,
33,,Phytogeny,59343,59352,2.92,1,,,,Exact,8.91436,0,Phytogeny,Phytogeny,2471912,168,ION,,
34,,Picture-winged planitibia grimshawi,10415,10450,9.02,3,,,,NoMatch,0.0,,,,,,,,
35,,S. albovittata,15822,15836,8.12,2,,,,NoMatch,0.0,,,,,,,,
36,,Scaptomyza,13737,13747,4.41,1,,,,Exact,9.00960,0,Scaptomyza,Scaptomyza,87KHG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Scaptomyza|Scaptomyza,
37,,Scaptomyza albovittata,13922,13946,12.93,2,,,,Exact,9.01315,0,"Scaptomyza (Scaptomyza) albovittata (Malloch, 1938)",Scaptomyza albovittata,8DSDP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Scaptomyza|Scaptomyza|Scaptomyza albovittata,
38,,Solanaceae,39339,39349,4.19,1,,,,Exact,9.01315,0,Solanaceae Juss.,Solanaceae,626XM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae,
39,,Sophophora,14198,14209,5.49,1,,,,Exact,9.00960,0,Sophophora,Sophophora,8N3ZY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophila|Sophophora,
40,,Taxon,31609,31614,1.77,1,,,,Exact,8.98012,0,Taxon,Taxon,51015831-1,167,IPNI,,
41,,White-tip scutellum,10395,10414,4.81,2,,,,NoMatch,0.0,,,,,,,,
