Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. lyrata,7253,7262,7.29,2,,,,NoMatch,0.0,,,,,,,,
1,,A. lyrata ssp. lyrata,10914,10935,17.16,3,,,,NoMatch,0.0,,,,,,,,
2,,A. lyrata ssp. petraea,8494,8516,15.97,3,,,,NoMatch,0.0,,,,,,,,
3,,Arabidopsis,126,137,4.27,1,,,,Exact,9.00960,0,Arabidopsis,Arabidopsis,62CR2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis,
4,,Arabidopsis lyrata,697,716,11.96,2,,,,Exact,9.01315,0,Arabidopsis lyrata (L.) O'Kane & Al-Shehbaz,Arabidopsis lyrata,G25Y,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis lyrata,
5,,Arabidopsis thaliana,7380,7400,12.06,2,,,,Exact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
6,,Avena barbata,56369,56383,11.90,2,,,,Exact,9.01271,0,Avena barbata Pott ex Link,Avena barbata,K2DL,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Avena|Avena barbata,
7,,Brassicaceae,7215,7229,4.55,1,,,,Exact,9.00960,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
8,,Chamaecrista fasciculata,56269,56293,13.46,2,,,,Exact,9.01315,0,Chamaecrista fasciculata (Michx.) Greene,Chamaecrista fasciculata,69Q5L,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Chamaecrista|Chamaecrista fasciculata,
9,,Elisa,69368,69373,3.17,1,,,,Exact,8.98392,0,"Elisa Bonaparte, 1854",Elisa,urn:lsid:irmng.org:taxname:1334583,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Aves|Aves|Aves|Elisa,
10,,Gilia,50265,50270,4.67,1,,,,Exact,9.01315,0,Gilia Ruiz & Pav.,Gilia,4NJB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Polemonioideae|Gilia,
11,,H. annuus,61189,61199,5.34,2,,,,NoMatch,0.0,,,,,,,,
12,,Helianthus petiolaris,61163,61184,11.18,2,,,,Exact,9.01315,0,Helianthus petiolaris Nutt.,Helianthus petiolaris,6LHPB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Helianthus|Helianthus petiolaris,
13,,I. tenuituba,60098,60111,5.54,2,,,,NoMatch,0.0,,,,,,,,
14,,Ipomopsis,61212,61221,4.20,1,,,,Exact,9.01315,0,Ipomopsis Michx.,Ipomopsis,638B5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Polemonioideae|Ipomopsis,
15,,Ipomopsis aggregata,60074,60093,12.45,2,,,,Exact,9.01315,0,Ipomopsis aggregata (Pursh) V. E. Grant,Ipomopsis aggregata,3PXBT,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Polemonioideae|Ipomopsis|Ipomopsis aggregata,
16,,Johanna,69809,69816,2.63,1,,,,Exact,8.98012,0,Johanna,Johanna,218684,183,Sherborn Index Animalium,,
17,,Katja,69286,69291,1.83,1,,,,Exact,9.00960,0,Katja,Katja,57QG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Pyraloidea|Pyralidae|Katja,
18,,Lyrata,138,144,3.43,1,,,,Exact,8.98344,0,Crepis subsect. Lyrata Sennikov,Lyrata,20005616-1,167,IPNI,,
19,,M. lewisii,49634,49645,6.55,2,,,,NoMatch,0.0,,,,,,,,
20,,Mimulus,50356,50363,4.96,1,,,,Exact,9.01315,0,Mimulus L.,Mimulus,5T9B,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Mimulus,
21,,Mimulus cardinalis,49611,49629,12.99,2,,,,Exact,9.01094,0,Mimulus cardinalis Douglas ex Benth.,Mimulus cardinalis,43HJ4,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Erythranthe|Erythranthe cardinalis,
