Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Anomaluromorpha,35292,35307,5.27,1,,,,Exact,9.01315,0,"Anomaluromorpha Bugge, 1974",Anomaluromorpha,4CJ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Anomaluromorpha,
1,,Anomalurus,16633,16644,5.76,1,,,,Exact,9.01315,0,"Anomalurus Waterhouse, 1843",Anomalurus,WTG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Anomaluromorpha|Anomaluridae|Anomalurinae|Anomalurus,
2,,Aplodontia,15426,15436,4.59,1,,,,Exact,9.01315,0,"Aplodontia Richardson, 1829",Aplodontia,YR9,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Aplodontiidae|Aplodontia,
3,,Boreoeutheria,12919,12933,4.59,1,,,,Exact,8.98012,0,Boreoeutheria,Boreoeutheria,737413,2,Wikispecies,,
4,,Bradypus,16377,16388,4.95,1,,,,Exact,9.01315,0,"Bradypus Linnaeus, 1758",Bradypus,3CR3,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Pilosa|Folivora|Bradypodidae|Bradypus,
5,,Bradypus tridactylus,10968,10988,12.70,2,,,,Exact,9.01315,0,"Bradypus tridactylus Linnaeus, 1758",Bradypus tridactylus,N5F3,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Pilosa|Folivora|Bradypodidae|Bradypus|Bradypus tridactylus,
6,,Castor,16649,16657,,1,,,,Exact,9.01315,0,"Castor Linnaeus, 1758",Castor,62KLV,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Castorimorpha|Castoridae|Castor,
7,,Castor canadensis,11209,11227,8.14,2,,,,Exact,9.01315,0,"Castor canadensis Kuhl, 1820",Castor canadensis,RQPV,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Castorimorpha|Castoridae|Castor|Castor canadensis,
8,,Castoridae,35310,35320,4.76,1,,,,Exact,9.01315,0,"Castoridae Hemprich, 1820",Castoridae,7SK,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Castorimorpha|Castoridae,
9,,Cavia,19845,19852,3.92,1,,,,Exact,9.01315,0,"Cavia Pallas, 1766",Cavia,3JSH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Caviidae|Caviinae|Cavia,
10,,Caviomorpha,15201,15212,4.56,1,,,,Exact,8.98012,0,Caviomorpha,Caviomorpha,193037,2,Wikispecies,,
11,,Cetartiodactyla,26749,26764,4.75,1,,,,Exact,8.98392,0,"Cetartiodactyla Montgelard, Catzeflis & Douzery, 1997",Cetartiodactyla,urn:lsid:marinespecies.org:taxname:370511,9,WoRMS,Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Cetartiodactyla,
12,,Cynocephalus,13252,13266,5.88,1,,,,Exact,9.01315,0,"Cynocephalus Boddaert, 1768",Cynocephalus,3YK7,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Dermoptera|Cynocephalidae|Cynocephalus,
13,,Cynopterus,20053,20065,5.76,1,,,,Exact,9.01315,0,"Cynopterus F. Cuvier, 1824",Cynopterus,3YL6,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Chiroptera|Yinpterochiroptera|Pteropodidae|Cynopterinae|Cynopterini|Cynopterus,
14,,Dermoptera,13241,13251,4.97,1,,,,Exact,9.01315,0,"Dermoptera Illiger, 1811",Dermoptera,342,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Dermoptera,
15,,Didelphis,10702,10711,2.52,1,,,,Exact,9.01315,0,"Didelphis Linnaeus, 1758",Didelphis,455L,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Metatheria|Didelphimorphia|Didelphidae|Didelphinae|Didelphis,
16,,Dipodomys,16440,16451,4.74,1,,,,Exact,9.01315,0,"Dipodomys Gray, 1841",Dipodomys,46G4,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Castorimorpha|Heteromyidae|Dipodomyinae|Dipodomys,
17,,Dipodomys merriami,11073,11092,10.76,2,,,,Exact,9.01315,0,"Dipodomys merriami Mearns, 1890",Dipodomys merriami,36PMW,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Castorimorpha|Heteromyidae|Dipodomyinae|Dipodomys|Dipodomys merriami,
18,,Dryomys,15326,15333,4.10,1,,,,Exact,9.01315,0,"Dryomys Thomas, 1906",Dryomys,48J4,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Gliridae|Leithiinae|Dryomys,
19,,Dryomys nitedula,10932,10949,10.83,2,,,,Exact,9.01315,0,"Dryomys nitedula (Pallas, 1778)",Dryomys nitedula,37VFG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Gliridae|Leithiinae|Dryomys|Dryomys nitedula,
20,,Echimys,28657,28664,4.10,1,,,,Exact,9.01315,0,"Echimys G. Cuvier, 1809",Echimys,49FW,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Echimyidae|Echimyinae|Echimys,
21,,Equus,16539,16547,3.17,1,,,,Exact,9.01315,0,"Equus Linnaeus, 1758",Equus,4DLP,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Perissodactyla|Equidae|Equus,
22,,Erinaceus,13207,13218,4.71,1,,,,Exact,9.01315,0,"Erinaceus Linnaeus, 1758",Erinaceus,62RKX,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Erinaceomorpha|Erinaceidae|Erinaceinae|Erinaceus,
23,,Felis,16514,16522,4.32,1,,,,Exact,9.01315,0,"Felis Linnaeus, 1758",Felis,4JQ8,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Felis,
24,,Glires,12877,12884,2.23,1,,,,Exact,8.98392,0,Glires Linnaeus 1758,Glires,89231662,132,ZooBank,,
25,,Gliridae,26723,26732,4.39,1,,,,Exact,9.01315,0,"Gliridae Muirhead, 1819",Gliridae,623HW,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Gliridae,
26,,Glirinae,15365,15373,3.71,1,,,,Exact,9.01315,0,"Glirinae Muirhead, 1819",Glirinae,JLN,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Gliridae|Glirinae,
27,,Glis,15317,15321,3.97,1,,,,Exact,9.01315,0,"Glis Brisson, 1762",Glis,4NXX,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Sciuromorpha|Gliridae|Glirinae|Glis,
28,,Lagomorpha,27785,27795,4.42,1,,,,Exact,9.01315,0,"Lagomorpha Brandt, 1855",Lagomorpha,3F2,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Lagomorpha,
29,,Laurasiatheria,12903,12918,4.60,1,,,,Exact,8.98012,0,Laurasiatheria,Laurasiatheria,11226,2,Wikispecies,,
30,,Leporidae,15553,15562,4.83,1,,,,Exact,9.01315,0,"Leporidae Fischer, 1817",Leporidae,BX2,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Lagomorpha|Leporidae,
31,,Lepus,28747,28753,0.05,1,,,,Exact,9.01315,0,"Lepus Linnaeus, 1758",Lepus,5DJG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Lagomorpha|Leporidae|Lepus,
