Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. arundinaceus,41781,41796,6.99,2,,,,NoMatch,0.0,,,,,,,,
1,,A. schoenobaenus,41820,41836,7.43,2,,,,NoMatch,0.0,,,,,,,,
2,,Accipiter gentilis,41746,41764,10.30,2,,,,Exact,9.01315,0,"Accipiter gentilis (Linnaeus, 1758)",Accipiter gentilis,93V5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Accipitriformes|Accipitridae|Accipiter|Accipiter gentilis,
3,,Accipiter nisus,41765,41780,8.89,2,,,,Exact,9.01315,0,"Accipiter nisus (Linnaeus, 1758)",Accipiter nisus,93VP,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Accipitriformes|Accipitridae|Accipiter|Accipiter nisus,
4,,Acrocephalus palustris,41797,41819,13.47,2,,,,Exact,9.01315,0,"Acrocephalus palustris (Bechstein, 1798)",Acrocephalus palustris,9L78,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus palustris,
5,,Acrocephalus scirpaceus,41837,41860,13.24,2,,,,Exact,9.01315,0,"Acrocephalus scirpaceus (Hermann, 1804)",Acrocephalus scirpaceus,9L82,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus scirpaceus,
6,,Actitis hypoleucos,41861,41879,8.92,2,,,,Exact,9.01315,0,"Actitis hypoleucos (Linnaeus, 1758)",Actitis hypoleucos,64QTG,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Charadriiformes|Scolopacidae|Actitis|Actitis hypoleucos,
7,,Aegithalos caudatus,41880,41899,11.65,2,,,,Exact,9.01315,0,"Aegithalos caudatus (Linnaeus, 1758)",Aegithalos caudatus,64WQQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Aegithalidae|Aegithalos|Aegithalos caudatus,
8,,Alauda arvensis,41900,41915,9.03,2,,,,Exact,9.01315,0,"Alauda arvensis Linnaeus, 1758",Alauda arvensis,BFFT,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Alaudidae|Alauda|Alauda arvensis,
9,,Alcedo atthis,41916,41929,6.41,2,,,,Exact,9.01315,0,"Alcedo atthis (Linnaeus, 1758)",Alcedo atthis,667V7,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Alcedininae|Alcedo|Alcedo atthis,
10,,Anas crecca,41930,41941,7.09,2,,,,Exact,9.01315,0,"Anas crecca Linnaeus, 1758",Anas crecca,DGND,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Anseriformes|Anatidae|Anatinae|Anas|Anas crecca,
