Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. cepa,21543,21551,3.34,2,,,,NoMatch,0.0,,,,,,,,
1,,A. officinalis,21527,21542,7.82,2,,,,NoMatch,0.0,,,,,,,,
2,,A. tequilana,21495,21508,7.52,2,,,,NoMatch,0.0,,,,,,,,
3,,Agavaceae,5623,5632,4.26,1,,,,Exact,8.98392,0,Agavaceae Dumort.,Agavaceae,30000166-2,167,IPNI,,
4,,Agave,1018,1023,,1,,,,Exact,9.00960,0,Agave,Agave,629CV,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Agave,
5,,Agave tequilana,14325,14340,8.89,2,,,,Exact,9.01315,0,Agave tequilana F.A.C.Weber,Agave tequilana,5TQNM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Agave|Agave tequilana,
6,,Agavoideae,136,146,4.19,1,,,,Exact,8.98392,0,Agavoideae Herb.,Agavoideae,50104028,165,Tropicos,,
7,,Allium,18858,18865,0.36,1,,,,Exact,9.00960,0,Allium,Allium,S5V,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium,
8,,Allium cepa,14802,14813,8.14,2,,,,Exact,9.01315,0,Allium cepa L.,Allium cepa,667JH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium cepa,
9,,Amaryllidaceae,4268,4282,4.54,1,,,,Exact,9.00960,0,Amaryllidaceae,Amaryllidaceae,694,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae,
10,,Anemarrhena asphodeloides,9477,9502,12.18,2,,,,Exact,9.01315,0,Anemarrhena asphodeloides Bunge,Anemarrhena asphodeloides,DWTH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Anemarrhena|Anemarrhena asphodeloides,
11,,Anemarrhenaceae,13054,13070,5.05,1,,,,Exact,8.98392,0,"Anemarrhenaceae Conran, M.W. Chase & Rudall",Anemarrhenaceae,100352961,165,Tropicos,,
12,,Anthericaceae,8050,8064,4.53,1,,,,Exact,8.98392,0,Anthericaceae J. Agardh,Anthericaceae,50324391,165,Tropicos,,
13,,Asparagaceae,147,162,4.55,1,,,,Exact,9.00960,0,Asparagaceae,Asparagaceae,6T3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae,
14,,Asparagales,3245,3256,2.57,1,,,,Exact,9.00960,0,Asparagales,Asparagales,SP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales,
15,,Asparagus,18847,18857,0.75,1,,,,Exact,9.00960,0,Asparagus,Asparagus,33YP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Asparagus,
16,,Asparagus officinalis,14660,14681,13.00,2,,,,Exact,9.01315,0,Asparagus officinalis L.,Asparagus officinalis,HBJ4,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Asparagus|Asparagus officinalis,
17,,Asphodeloideae,4639,4653,4.54,1,,,,Exact,8.98392,0,Asphodeloideae Burnett,Asphodeloideae,50126260,165,Tropicos,,
18,,Astroloba,4938,4948,4.09,1,,,,Exact,9.00960,0,Astroloba,Astroloba,34MJ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Astroloba,
19,,Behnia,8560,8566,3.57,1,,,,Exact,9.00960,0,Behnia,Behnia,3966,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Behnia,
20,,Behniaceae,8083,8094,4.19,1,,,,Exact,8.98392,0,"Behniaceae Conran, M.W. Chase & Rudall",Behniaceae,100352960,165,Tropicos,,
21,,Beschorneria,13697,13709,5.17,1,,,,Exact,9.00960,0,Beschorneria,Beschorneria,39TY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Beschorneria,
22,,C. rhizopendulum,21509,21526,7.10,2,,,,NoMatch,0.0,,,,,,,,
23,,C. rhizopendulum may,30192,30212,4.31,3,,,,NoMatch,0.0,,,,,,,,
24,,Camassia,6175,6183,3.24,1,,,,Exact,9.00960,0,Camassia,Camassia,62KRL,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Camassia,
25,,Chlorogalum,6192,6203,5.14,1,,,,Exact,9.00960,0,Chlorogalum,Chlorogalum,3NNW,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorogalum,
26,,Chlorophytum,1650,1662,4.84,1,,,,Exact,9.00960,0,Chlorophytum,Chlorophytum,62LWS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum,
27,,Chlorophytum gene,24431,24448,5.05,2,,,,PartialExact,9.00960,0,Chlorophytum,Chlorophytum,62LWS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum,
28,,Chlorophytum may,32984,33000,3.22,2,,,,PartialExact,9.00960,0,Chlorophytum,Chlorophytum,62LWS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum,
29,,Chlorophytum rhizopendulum,14436,14462,12.34,2,,,,Exact,9.01315,0,Chlorophytum rhizopendulum Bjorå & Hemp,Chlorophytum rhizopendulum,5XY3N,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum|Chlorophytum rhizopendulum,
30,,Gasteria,4949,4958,4.44,1,,,,Exact,9.00960,0,Gasteria,Gasteria,62SSK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Gasteria,
31,,H. venusta,21483,21494,6.22,2,,,,NoMatch,0.0,,,,,,,,
32,,Hastingsia,6220,6231,3.61,1,,,,Exact,9.01315,0,"Hastingsia Borg, 1944",Hastingsia,84NZ4,1,Catalogue of Life,Biota|Animalia|Bryozoa|Stenolaemata|Cyclostomatida|Fasciculina|Hastingsiidae|Hastingsia,
33,,Haworthia,4963,4972,5.38,1,,,,Exact,9.00960,0,Haworthia,Haworthia,63669,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Haworthia,
34,,Herreria,8574,8582,4.44,1,,,,Exact,9.00960,0,Herreria,Herreria,4VYD,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Herreria,
35,,Herreria salsaparilha,9288,9309,9.37,2,,,,Exact,9.01315,0,Herreria salsaparilha Mart.,Herreria salsaparilha,3L3ND,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Herreria|Herreria salsaparilha,
36,,Herreriaceae,8065,8078,4.55,1,,,,Exact,8.98392,0,Herreriaceae Kunth,Herreriaceae,20010812-1,167,IPNI,,
37,,Herreriopsis,8599,8611,4.48,1,,,,Exact,9.00960,0,Herreriopsis,Herreriopsis,636S2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Herreriopsis,
38,,Hesperaloe,13768,13778,4.26,1,,,,Exact,9.00960,0,Hesperaloe,Hesperaloe,4VZX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Hesperaloe,
39,,Hesperocallis,6267,6280,5.60,1,,,,Exact,9.00960,0,Hesperocallis,Hesperocallis,4W2T,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Hesperocallis,
40,,Hesperoyucca,13800,13812,4.46,1,,,,Exact,9.00960,0,Hesperoyucca,Hesperoyucca,4W4X,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Hesperoyucca,
41,,Hosta,1632,1638,3.65,1,,,,Exact,9.00960,0,Hosta,Hosta,6379K,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Hosta,
42,,Hosta venusta,14224,14237,10.27,2,,,,Exact,9.01315,0,Hosta venusta F.Maek.,Hosta venusta,3MQVL,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Hosta|Hosta venusta,
43,,Iridaceae,4168,4177,4.26,1,,,,Exact,9.00960,0,Iridaceae,Iridaceae,BFJ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Iridaceae,
44,,L. labiatus,21556,21567,7.53,2,,,,NoMatch,0.0,,,,,,,,
45,,Leochilus,18870,18879,5.60,1,,,,Exact,9.00960,0,Leochilus,Leochilus,5C9Z,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Leochilus,
46,,Leochilus labiatus,14704,14722,13.53,2,,,,Exact,9.01315,0,Leochilus labiatus (Sw.) Kuntze,Leochilus labiatus,3T69C,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Leochilus|Leochilus labiatus,
47,,M. montianum,11131,11143,7.08,2,,,,NoMatch,0.0,,,,,,,,
48,,M. vernale,11032,11042,5.92,2,,,,NoMatch,0.0,,,,,,,,
49,,Manfreda,13852,13860,3.64,1,,,,Exact,8.98392,0,Manfreda Salisb.,Manfreda,1541-1,167,IPNI,,
50,,Milium montianum,10963,10979,11.88,2,,,,Exact,9.01138,0,Milium montianum Parl.,Milium montianum,6RKTK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Milium|Milium vernale,
51,,Orchidaceae,4112,4123,4.90,1,,,,Exact,9.00960,0,Orchidaceae,Orchidaceae,DPL,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae,
