Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Akiba,5756,5762,2.47,1,,,,Exact,0,"Akiba Bennett, Garnham & Fallis, 1965",Akiba,629H4,1,Catalogue of Life,Biota|Chromista|Miozoa|Eucoccidiida|Plasmodiidae|Leucocytozoon,
1,,Beltranmyia,24243,24254,4.99,1,,,,Exact,0,Beltranmyia,Beltranmyia,89RZ6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Beltranmyia,
2,,Bennettinia,35633,35644,4.37,1,,,,Exact,0,"Bennettinia Valkiunas, 1997",Bennettinia,urn:lsid:irmng.org:taxname:1164739,181,IRMNG,Biota|Chromista|Harosa|Halvaria|Alveolata|Miozoa|Myzozoa|Apicomplexa|Sporozoa|Coccidiomorphea|Hematozoa|Haemosporida|Plasmodiidae|Plasmodium,
3,,C. caeruleus,20586,20599,6.87,2,,,,NoMatch,,,,,,,,
4,,C. circumscriptus,18492,18509,7.93,2,,,,NoMatch,,,,,,,,
5,,C. festivipennis,1862,1878,7.37,2,,,,NoMatch,,,,,,,,
6,,C. imicola,24575,24585,6.66,2,,,,NoMatch,,,,,,,,
7,,C. kibunensis,18039,18052,6.40,2,,,,NoMatch,,,,,,,,
8,,C. loxodontis,24270,24283,6.79,2,,,,NoMatch,,,,,,,,
9,,C. obsoletus,25127,25139,7.67,2,,,,NoMatch,,,,,,,,
10,,C. pictipennis,18088,18102,7.40,2,,,,NoMatch,,,,,,,,
11,,C. pulicaris,26045,26057,7.19,2,,,,NoMatch,,,,,,,,
12,,C. reconditus,28433,28446,7.76,2,,,,NoMatch,,,,,,,,
13,,C. riouxi,28456,28465,4.97,2,,,,NoMatch,,,,,,,,
14,,C. segnis,18142,18151,6.57,2,,,,NoMatch,,,,,,,,
15,,C. truncorum,18237,18249,7.17,2,,,,NoMatch,,,,,,,,
16,,Corvoidea,30348,30357,4.43,1,,,,Exact,0,Corvoidea,Corvoidea,3895,2,Wikispecies,,
17,,Culicoides,1094,1104,3.72,1,,,,Exact,0,Culicoides,Culicoides,8MQMX,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Ceratopogoninae|Culicoidini|Culicoides,
18,,Culicoides actoni,24901,24918,10.27,2,,,,Exact,0,"Culicoides (Avaritia) actoni Smith, 1929",Culicoides actoni,8BNPK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Avaritia|Culicoides actoni,
19,,Culicoides arakawae,25943,25962,8.40,2,,,,Exact,0,Culicoides (Beltranmyia) arakawae Arakawa,Culicoides arakawae,8BNSD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Beltranmyia|Culicoides arakawae,
20,,Culicoides bolitinos,24503,24523,9.48,2,,,,Exact,0,"Culicoides (Avaritia) bolitinos Meiswinkel, 1989",Culicoides bolitinos,8BNPQ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Avaritia|Culicoides bolitinos,
21,,Culicoides brevitarsis,24612,24634,10.70,2,,,,Exact,0,"Culicoides brevitarsis Kieffer, 1917",Culicoides brevitarsis,6BQJB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Culicoides brevitarsis,
22,,Culicoides chiopterus,24955,24976,11.13,2,,,,Exact,0,"Culicoides (Avaritia) chiopterus (Meigen, 1830)",Culicoides chiopterus,8BNPW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Avaritia|Culicoides chiopterus,
23,,Culicoides circumscriptus,17926,17951,12.06,2,,,,Exact,0,"Culicoides (Beltranmyia) circumscriptus Kieffer, 1918",Culicoides circumscriptus,8BNSH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Beltranmyia|Culicoides circumscriptus,
24,,Culicoides dewulfi,24865,24883,8.87,2,,,,Exact,0,"Culicoides (Avaritia) dewulfi Goetghebuer, 1936",Culicoides dewulfi,8BNQ2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ceratopogonidae|Ceratopogoninae|Culicoidini|Culicoides|Avaritia|Culicoides dewulfi,
