Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Ancia,59841,59846,3.90,1,,,,NoMatch,,,,,,,,
1,,Automolus infuscatus,16540,16560,13.76,2,,,,Exact,0,"Automolus infuscatus (P. L. Sclater, 1856)",Automolus infuscatus,JZGJ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Automolus|Automolus infuscatus,
2,,Automolus rubiginosus,16847,16868,13.31,2,,,,Exact,0,"Automolus rubiginosus (P. L. Sclater, 1857)",Automolus rubiginosus,JZGX,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Automolus|Automolus rubiginosus,
3,,Brotogeris,14897,14907,3.36,1,,,,Exact,0,"Brotogeris Vigors, 1825",Brotogeris,3DDQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Psittaciformes|Psittacidae|Psittacinae|Brotogeris,
4,,Bucconidae,15689,15700,4.76,1,,,,Exact,0,Bucconidae,Bucconidae,622HW,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Bucconidae,
5,,Capito niger�capito auratus,15870,15897,4.37,3,,,,NoMatch,0,"Capito auratus (Dumont, 1805)",Capito auratus,QQFG,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Capitonidae|Capito|Capito auratus,
6,,Capitonidae,15857,15869,4.91,1,,,,Exact,0,Capitonidae,Capitonidae,7NGBY,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Capitonidae,
7,,Celeus,35625,35631,3.99,1,,,,Exact,0,"Celeus F. Boie, 1831",Celeus,3JZP,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Picidae|Picinae|Celeus,
8,,Celeus elegans,16229,16243,9.67,2,,,,Exact,0,"Celeus elegans (P. L. S. Müller, 1776)",Celeus elegans,5XGVV,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Picidae|Picinae|Celeus|Celeus elegans,
9,,Celeus torquatus,16266,16282,12.06,2,,,,Exact,0,"Celeus torquatus (Boddaert, 1783)",Celeus torquatus,S3B3,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Picidae|Picinae|Celeus|Celeus torquatus,
10,,Celeus undatus�celeus grammicus,16197,16228,13.49,3,,,,NoMatch,0,"Celeus grammicus (Natterer & Malherbe, 1845)",Celeus grammicus,5XH87,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Piciformes|Picidae|Picinae|Celeus|Celeus grammicus,
11,,Cercomacra cinerascens,18151,18173,9.82,2,,,,Exact,0,"Cercomacra cinerascens (P. L. Sclater, 1857)",Cercomacra cinerascens,SSV9,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thamnophilidae|Cercomacra|Cercomacra cinerascens,
12,,Cercomacra tyrannina,18203,18223,10.27,2,,,,Exact,0,"Cercomacra tyrannina (P. L. Sclater, 1855)",Cercomacra tyrannina,SSVJ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thamnophilidae|Cercomacra|Cercomacra tyrannina,
13,,Cymbilaimus lineatus,17639,17659,13.61,2,,,,Exact,0,"Cymbilaimus lineatus (Leach, 1814)",Cymbilaimus lineatus,336JQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thamnophilidae|Cymbilaimus|Cymbilaimus lineatus,
14,,Dendrocincla fuliginosa,17001,17024,12.15,2,,,,Exact,0,"Dendrocincla fuliginosa (Vieillot, 1818)",Dendrocincla fuliginosa,34PM5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Dendrocincla|Dendrocincla fuliginosa,
15,,Dendrocincla merula,17053,17072,10.55,2,,,,Exact,0,"Dendrocincla merula (Lichtenstein, 1820)",Dendrocincla merula,34PM7,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Dendrocincla|Dendrocincla merula,
16,,Dendrocolaptes certhia,17198,17220,8.77,2,,,,Exact,0,"Dendrocolaptes certhia (Boddaert, 1783)",Dendrocolaptes certhia,6CJC5,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Dendrocolaptes|Dendrocolaptes certhia,
17,,Dendrocolaptes picumnus,17246,17269,10.60,2,,,,Exact,0,"Dendrocolaptes picumnus Lichtenstein, 1820",Dendrocolaptes picumnus,6CJBG,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae|Dendrocolaptes|Dendrocolaptes picumnus,
18,,Dendrocolaptidae,16941,16958,5.41,1,,,,Exact,0,Dendrocolaptidae,Dendrocolaptidae,93M,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Furnariidae,
19,,Epinecrophylla,17862,17876,5.58,1,,,,Exact,0,"Epinecrophylla M. L. Isler & Brumfield, 2006",Epinecrophylla,4D7Z,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thamnophilidae|Epinecrophylla,
20,,Euphonia,21452,21460,3.85,1,,,,Exact,0,"Euphonia Desmarest, 1806",Euphonia,635G4,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Fringillidae|Euphonia,
