Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,M. baccata,33186,33197,7.54,2,,,,NoMatch,0.0,,,,,,,,
1,,M. orientalis,33215,33228,7.64,2,,,,NoMatch,0.0,,,,,,,,
2,,M. oryzae,32581,32590,4.49,2,,,,NoMatch,0.0,,,,,,,,
3,,M. sieversii,3500,3514,6.86,2,,,,NoMatch,0.0,,,,,,,,
4,,M. sylvestris,3519,3533,7.27,2,,,,NoMatch,0.0,,,,,,,,
5,,Magnaporthe oryzae,6897,6916,8.40,2,,,,Exact,9.01138,0,Magnaporthe oryzae B.C. Couch,Magnaporthe oryzae,3XGY4,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Magnaporthales|Pyriculariaceae|Pyricularia|Pyricularia oryzae,
6,,Malus,7460,7465,0.25,1,,,,Exact,9.01315,0,Malus Mill.,Malus,5KQ9,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Malus,
7,,Malus sieversii,15370,15385,11.54,2,,,,Exact,9.01315,0,Malus sieversii (Ledeb.) Roem.,Malus sieversii,3XQY3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Malus|Malus sieversii,
8,,Malus sylvestris,3331,3350,11.96,2,,,,Exact,9.01315,0,Malus sylvestris Mill.,Malus sylvestris,3XQYH,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Malus|Malus sylvestris,
9,,Marta,41100,41105,3.31,1,,,,Exact,8.98202,0,"Marta Gervais, 1870",Marta,urn:lsid:irmng.org:taxname:1437689,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Mustelidae|Martes,
10,,Rhynchosporium,7225,7239,5.70,1,,,,Exact,9.00960,0,Rhynchosporium,Rhynchosporium,79NQ,1,Catalogue of Life,Biota|Fungi|Ascomycota|Leotiomycetes|Helotiales|Ploettnerulaceae|Rhynchosporium,
11,,Setaria,7059,7066,4.24,1,,,,Exact,9.00960,0,Setaria,Setaria,7G3D,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Setaria,
12,,Tatiana,241,248,3.16,1,,,,Exact,9.00960,0,Tatiana,Tatiana,645K6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea|Eulophidae|Tatiana,
13,,V. inaequalis,7682,7695,7.64,2,,,,NoMatch,0.0,,,,,,,,
14,,Venturia inaequalis,3180,3199,12.48,2,,,,Exact,9.01315,0,Venturia inaequalis (Cooke) G. Winter,Venturia inaequalis,7FN85,1,Catalogue of Life,Biota|Fungi|Ascomycota|Dothideomycetes|Venturiales|Venturiaceae|Venturia|Venturia inaequalis,
