Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,M. cardinalis,3076,3089,7.64,2,,,,NoMatch,0.0,,,,,,,,
1,,M. guttatus,3476,3487,7.53,2,,,,NoMatch,0.0,,,,,,,,
2,,M. nasutus,3492,3502,7.36,2,,,,NoMatch,0.0,,,,,,,,
3,,Mimulus lewisii,3056,3071,11.90,2,,,,Exact,9.01138,0,Mimulus lewisii Pursh,Mimulus lewisii,43HM2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Erythranthe|Erythranthe lewisii,
4,,Morphological,13481,13494,1.51,1,,,,Exact,8.91436,0,Morphological,Morphological,3009798,168,ION,,
5,,N. pilosa,25350,25359,6.85,2,,,,NoMatch,0.0,,,,,,,,
6,,N. plicata,25390,25400,7.54,2,,,,NoMatch,0.0,,,,,,,,
7,,N. thinophila,31387,31400,6.40,2,,,,NoMatch,0.0,,,,,,,,
8,,Nolana,67,73,3.08,1,,,,Exact,9.01315,0,Nolana L. fil.,Nolana,64PP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Nolana,
9,,Solanaceae,691,704,4.19,1,,,,Exact,9.01315,0,Solanaceae Juss.,Solanaceae,626XM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae,
