Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. bimaculatus,14828,14844,7.94,2,,,,NoMatch,0.0,,,,,,,,
1,,A. cristatellus,4809,4824,7.20,2,,,,NoMatch,0.0,,,,,,,,
2,,A. distichus,14845,14858,5.77,2,,,,NoMatch,0.0,,,,,,,,
3,,A. evermanni,14859,14872,6.01,2,,,,NoMatch,0.0,,,,,,,,
4,,A. krugi,14873,14881,3.37,2,,,,NoMatch,0.0,,,,,,,,
5,,A. stratulus,14886,14899,7.08,2,,,,NoMatch,0.0,,,,,,,,
6,,Anolis,5452,5458,4.61,1,,,,Exact,9.01138,0,"Anolis Cope, 1861",Anolis,8HCLH,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis argenteolus,
7,,Anolis cristatellus,363,382,12.21,2,,,,Exact,9.01315,0,"Anolis cristatellus Duméril & Bibron, 1837",Anolis cristatellus,66TN8,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis cristatellus,
8,,Anolis may,8522,8532,2.98,2,,,,PartialExact,9.01138,0,"Anolis Cope, 1861",Anolis,8HCLH,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis argenteolus,
9,,Anolis oculatus,9240,9256,12.55,2,,,,Exact,9.01315,0,"Anolis oculatus (Cope, 1879)",Anolis oculatus,5V5R5,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis oculatus,
10,,Anolis sagrei,3596,3609,10.71,2,,,,Exact,9.01315,0,"Anolis sagrei Duméril & Bibron, 1837",Anolis sagrei,5V5QJ,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis sagrei,
11,,Brassicaceae,6553,6565,4.55,1,,,,Exact,9.00960,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
12,,Hypericum perforatum,6331,6351,13.03,2,,,,Exact,9.01315,0,Hypericum perforatum L.,Hypericum perforatum,3NPZ3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericum|Hypericum perforatum,
13,,Procambarus clarkii,3549,3568,12.53,2,,,,Exact,9.01315,0,"Procambarus clarkii (Girard, 1852)",Procambarus clarkii,7WLRT,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Decapoda|Pleocyemata|Astacidea|Astacoidea|Cambaridae|Procambarus|Procambarus clarkii,
14,,Undaria pinnatifida,6603,6622,11.88,2,,,,Exact,8.98392,0,Undaria pinnatifida (Harvey) Suringar,Undaria pinnatifida,350,195,AlgaeBase,Ochrophyta|Phaeophyceae|Laminariales|Alariaceae|Undaria|Undaria pinnatifida,
