Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Arabis alpine,60116,60129,3.88,2,,,,Fuzzy,8.88213,1,Arabis alpina L.,Arabis alpina,G27R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabis|Arabis alpina,
1,,Gelada,1958,1965,1.83,1,,,,Exact,9.01138,0,"Gelada Gray, 1843",Gelada,4MLP,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Papionini|Theropithecus,
2,,Heterocephalis glaber,60231,60253,5.22,2,,,,Fuzzy,8.88213,1,"Heterocephalus glaber Rüppell, 1842",Heterocephalus glaber,3L83H,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Hystricomorpha|Hystricognathi|Bathyergidae|Heterocephalinae|Heterocephalus|Heterocephalus glaber,
3,,Hymenochirus,19667,19680,6.12,1,,,,Exact,9.01315,0,"Hymenochirus Boulenger, 1896",Hymenochirus,5276,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Hymenochirus,
4,,Hymenochirus curtipes,19413,19434,12.31,2,,,,Exact,9.01315,0,"Hymenochirus curtipes Noble, 1924",Hymenochirus curtipes,3NJLN,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Hymenochirus|Hymenochirus curtipes,
5,,Morphological,25863,25876,1.51,1,,,,Exact,8.91436,0,Morphological,Morphological,3009798,168,ION,,
6,,P. kounhiensis,59757,59773,6.58,2,,,,NoMatch,0.0,,,,,,,,
7,,P. obscura,59710,59722,6.00,2,,,,NoMatch,0.0,,,,,,,,
8,,Paracassina,59631,59643,4.17,1,,,,Exact,9.01315,0,"Paracassina Peracca, 1907",Paracassina,6DV5,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hyperoliidae|Paracassina,
9,,Pipa,19439,19443,3.20,1,,,,Exact,9.01315,0,"Pipa Laurenti, 1768",Pipa,6QR5,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Pipa,
10,,Rhinophrynus,19653,19666,6.02,1,,,,Exact,9.01315,0,"Rhinophrynus Duméril & Bibron, 1841",Rhinophrynus,78RX,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Rhinophrynidae|Rhinophrynus,
11,,S. tropicalis,19199,19212,7.64,2,,,,NoMatch,0.0,,,,,,,,
12,,Silurana,19700,19709,3.36,1,,,,Exact,9.01138,0,"Silurana Gray, 1864",Silurana,7GWN,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus,
13,,Silurana tropicalis,12752,12771,11.40,2,,,,Exact,9.01138,0,"Silurana tropicalis Gray, 1864",Silurana tropicalis,6Z2BG,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus|Xenopus tropicalis,
14,,X. amieti,32131,32140,5.57,2,,,,NoMatch,0.0,,,,,,,,
15,,X. andrei,32200,32209,5.70,2,,,,NoMatch,0.0,,,,,,,,
16,,X. borealis,32552,32563,7.41,2,,,,NoMatch,0.0,,,,,,,,
17,,X. boumbaensis,32141,32155,6.58,2,,,,NoMatch,0.0,,,,,,,,
18,,X. clivii,4359,4368,5.10,2,,,,NoMatch,0.0,,,,,,,,
19,,X. fraseri,32187,32197,7.00,2,,,,NoMatch,0.0,,,,,,,,
20,,X. gilli,32414,32422,5.29,2,,,,NoMatch,0.0,,,,,,,,
21,,X. itombwensis,30052,30067,6.58,2,,,,NoMatch,0.0,,,,,,,,
22,,X. laevis,30104,30113,5.84,2,,,,NoMatch,0.0,,,,,,,,
23,,X. largeni,735,746,5.83,2,,,,NoMatch,0.0,,,,,,,,
24,,X. largeni loci,22760,22775,4.22,3,,,,NoMatch,0.0,,,,,,,,
25,,X. lenduensis,30015,30028,6.40,2,,,,NoMatch,0.0,,,,,,,,
26,,X. longipes,32119,32130,5.79,2,,,,NoMatch,0.0,,,,,,,,
27,,X. muelleri,33207,33218,7.17,2,,,,NoMatch,0.0,,,,,,,,
28,,X. pygmaeus,32175,32186,6.73,2,,,,NoMatch,0.0,,,,,,,,
29,,X. ruwenzoriensis,32101,32118,6.57,2,,,,NoMatch,0.0,,,,,,,,
30,,X. vestitus,30001,30012,7.53,2,,,,NoMatch,0.0,,,,,,,,
31,,X. wittei,30040,30049,5.19,2,,,,NoMatch,0.0,,,,,,,,
32,,Xenopus,152,161,4.76,1,,,,Exact,9.01315,0,"Xenopus Wagler, 1827",Xenopus,88X8,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus,
33,,Xenopus clivii,715,730,10.25,2,,,,Exact,9.01315,0,"Xenopus clivii Peracca, 1898",Xenopus clivii,5CBBV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus|Xenopus clivii,
34,,Xenopus gilli,54425,54438,10.44,2,,,,Exact,9.01315,0,"Xenopus gilli Rose & Hewitt, 1927",Xenopus gilli,5CBC4,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus|Xenopus gilli,
35,,Xenopus largeni,7627,7642,10.98,2,,,,Exact,9.01315,0,"Xenopus largeni Tinsley, 1995",Xenopus largeni,7G7XH,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus|Xenopus largeni,
