Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acropyga acutiventris,8156,8177,11.04,2,,,,Exact,9.01315,0,"Acropyga acutiventris Roger, 1862",Acropyga acutiventris,9PD9,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Plagiolepidini|Acropyga|Acropyga acutiventris,
1,,Aenictogiton,55284,55297,2.36,1,,,,Exact,9.01315,0,"Aenictogiton Emery, 1901",Aenictogiton,PMS,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Aenictogitoninae|Aenictogiton,
2,,Anolis,46067,46073,4.61,1,,,,Exact,9.01138,0,"Anolis Cope, 1861",Anolis,8HCLH,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis argenteolus,
3,,Anoplolepis gracilipes,8133,8155,11.69,2,,,,Exact,9.01315,0,"Anoplolepis gracilipes (Smith, 1857)",Anoplolepis gracilipes,5V8YV,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Plagiolepidini|Anoplolepis|Anoplolepis gracilipes,
4,,Atlantida,43863,43873,4.44,1,,,,Exact,8.98392,0,"Atlantida Havlicek, 1971",Atlantida,urn:lsid:irmng.org:taxname:1097212,181,IRMNG,Biota|Animalia|Brachiopoda|Rhynchonellata|Orthida|Plectorthidae|Atlantida,
5,,Brady,276,282,1.39,1,,,,NoMatch,0.0,,,,,,,,
6,,Euprenolepis,573,586,5.47,1,,,,Exact,9.01315,0,"Euprenolepis Emery, 1906",Euprenolepis,4GFF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Lasiini|Euprenolepis,
7,,Euprenolepis negrosensis,18971,18997,12.45,2,,,,Exact,9.01315,0,"Euprenolepis negrosensis (Wheeler, 1930)",Euprenolepis negrosensis,3CX6C,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Lasiini|Euprenolepis|Euprenolepis negrosensis,
8,,Euprenolepis procera,8222,8242,12.44,2,,,,Exact,9.01315,0,"Euprenolepis procera (Emery, 1900)",Euprenolepis procera,3CX6D,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Formicinae|Lasiini|Euprenolepis|Euprenolepis procera,
9,,Euprenolepis wittei,8243,8262,11.07,2,,,,Exact,8.98012,0,Euprenolepis wittei,Euprenolepis wittei,256846,2,Wikispecies,,
