Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acanthoplus discoidalis,5175,5200,13.89,2,,,,Exact,9.01315,0,"Acanthoplus discoidalis (Walker, 1869)",Acanthoplus discoidalis,8ZHP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Orthoptera|Ensifera|Tettigoniidea|Tettigonioidea|Tettigoniidae|Hetrodinae|Acanthoplini|Acanthoplus|Acanthoplus discoidalis,
1,,Athalia rosae,5130,5145,10.56,2,,,,Exact,8.98012,0,Athalia rosae,Athalia rosae,1493974,2,Wikispecies,,
2,,B. cornutus,6605,6616,7.53,2,,,,NoMatch,0.0,,,,,,,,
3,,Bolitotherus cornutus,1194,1215,14.05,2,,,,Exact,8.98012,0,Bolitotherus cornutus,Bolitotherus cornutus,248417,2,Wikispecies,,
4,,Coleoptera,6029,6040,4.97,1,,,,Exact,9.00960,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera,
5,,Fomes fomentarius,6178,6195,8.80,2,,,,Exact,9.01315,0,Fomes fomentarius (L.) Fr.,Fomes fomentarius,6JCQK,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Fomes|Fomes fomentarius,
6,,G. tsugae,8695,8704,5.19,2,,,,NoMatch,0.0,,,,,,,,
7,,Ganoderma applanatum,6135,6156,12.64,2,,,,Exact,9.01315,0,Ganoderma applanatum (Pers.) Pat.,Ganoderma applanatum,3F96J,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Ganodermataceae|Ganoderma|Ganoderma applanatum,
8,,Ganoderma tsugae,6157,6173,10.40,2,,,,Exact,9.01315,0,Ganoderma tsugae Murrill,Ganoderma tsugae,3F9FZ,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Ganodermataceae|Ganoderma|Ganoderma tsugae,
9,,Lubprops tristis,17365,17383,5.94,2,,,,Fuzzy,8.79803,1,Luprops tristis Fabricius 1801,Luprops tristis,03886A7BFFF39B37FF0105E4AEB2FC62,194,Plazi,,
10,,Prosapia,5097,5106,4.06,1,,,,Exact,9.00960,0,Prosapia,Prosapia,6X32,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cercopoidea|Cercopidae|Prosapia,
11,,Tenebrionidae,6041,6056,5.66,1,,,,Exact,9.00960,0,Tenebrionidae,Tenebrionidae,GZD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionoidea|Tenebrionidae,
