Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. berda,34728,34736,3.37,2,,,,NoMatch,,,,,,,,
1,,Acanthopagrus,31216,31229,6.10,1,,,,Exact,0,Acanthopagrus,Acanthopagrus,627P2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Acanthopagrus,
2,,Acanthopagrus berda,9548,9568,9.87,2,,,,Exact,0,"Acanthopagrus berda (Forsskål, 1775)",Acanthopagrus berda,8YV2,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Acanthopagrus|Acanthopagrus berda,
3,,Acanthopagrus schlegeli,46266,46289,12.51,2,,,,Exact,0,"Acanthopagrus schlegeli (Bleeker, 1854)",Acanthopagrus schlegeli,8YVR,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Acanthopagrus|Acanthopagrus schlegelii,
4,,Apis mellifera,40201,40216,10.80,2,,,,Exact,0,"Apis mellifera Linnaeus, 1758",Apis mellifera,FN46,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Apoidea|Apidae|Apinae|Apini|Apis|Apis mellifera,
5,,Arabis alpine,39793,39808,3.88,2,,,,Fuzzy,1,Arabis alpina L.,Arabis alpina,G27R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabis|Arabis alpina,
6,,Artibeus lituratus,39850,39870,12.34,2,,,,Exact,0,"Artibeus (Artibeus) lituratus (Olfers, 1818)",Artibeus lituratus,7R5ZG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Chiroptera|Yangochiroptera|Noctilionoidea|Phyllostomidae|Stenodermatinae|Stenodermatini|Artibeina|Artibeus|Artibeus|Artibeus lituratus,
7,,C. laticeps,34626,34637,6.20,2,,,,NoMatch,,,,,,,,
8,,C. nufar,34719,34727,3.37,2,,,,NoMatch,,,,,,,,
9,,C. puniceus,34638,34649,6.73,2,,,,NoMatch,,,,,,,,
10,,Cheimerius,31243,31253,4.89,1,,,,Exact,0,Cheimerius,Cheimerius,3MJD,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Cheimerius,
11,,Cheimerius nufar,9569,9586,8.65,2,,,,Exact,0,"Cheimerius nufar (Valenciennes, 1830)",Cheimerius nufar,TT94,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Cheimerius|Cheimerius nufar,
12,,Chrysoblephus,31254,31267,4.15,1,,,,Exact,0,Chrysoblephus,Chrysoblephus,3PFF,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Chrysoblephus,
13,,Chrysoblephus blochii lithognathus,31268,31302,15.88,3,,,,PartialExact,0,Chrysoblephus,Chrysoblephus,3PFF,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Chrysoblephus,
14,,Chrysoblephus laticeps,7128,7150,10.75,2,,,,Exact,0,"Chrysoblephus laticeps (Valenciennes, 1830)",Chrysoblephus laticeps,5YLZZ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Chrysoblephus|Chrysoblephus laticeps,
15,,Chrysoblephus puniceus,9611,9634,11.28,2,,,,Exact,0,"Chrysoblephus puniceus (Gilchrist & Thompson, 1908)",Chrysoblephus puniceus,5YMB6,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Chrysoblephus|Chrysoblephus puniceus,
16,,D. dentex,34307,34316,3.85,2,,,,NoMatch,,,,,,,,
17,,D. sargus,34337,34346,5.19,2,,,,NoMatch,,,,,,,,
18,,D. vulgaris,34373,34384,7.05,2,,,,NoMatch,,,,,,,,
