Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Larix,8504,8510,3.62,1,,,,Exact,9.00960,0,Larix,Larix,639D7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Larix,
1,,Larix decidua,11354,11367,5.35,2,,,,Exact,9.01315,0,Larix decidua Mill.,Larix decidua,6NYWF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Larix|Larix decidua,
2,,M. larici-populina,9446,9464,7.60,2,,,,NoMatch,0.0,,,,,,,,
3,,Melampsora larici-populina,1105,1132,13.49,2,,,,Exact,8.98202,0,Melampsora larici-populina Kleb. 1902,Melampsora larici-populina,585500,5,Index Fungorum,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora laricis-populina,
4,,Melampsora laricipopulina,13150,13175,8.40,2,,,,Fuzzy,8.83949,1,Melampsora larici-populina Kleb. 1902,Melampsora larici-populina,585500,5,Index Fungorum,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora laricis-populina,
5,,Melampsora medusae,57549,57567,11.75,2,,,,Exact,9.01315,0,Melampsora medusae Thüm.,Melampsora medusae,3Z53H,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora|Melampsora medusae,
6,,Oxalis stricta,46307,46322,11.18,2,,,,Exact,9.01315,0,Oxalis stricta L.,Oxalis stricta,7NJ5M,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Oxalidales|Oxalidaceae|Oxalis|Oxalis stricta,
7,,P. nigra,9285,9293,4.85,2,,,,NoMatch,0.0,,,,,,,,
8,,Populus,8449,8457,4.96,1,,,,Exact,9.01315,0,Populus L.,Populus,63PVP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,
9,,Populus nigra,8892,8906,10.21,2,,,,Exact,9.01315,0,Populus nigra L.,Populus nigra,4LVNQ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus|Populus nigra,
10,,Processus,2852,2861,3.62,1,,,,Exact,9.01315,0,"Processus Huang, 1992",Processus,8HPWM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cicadomorpha|Membracoidea|Cicadellidae|Evacanthinae|Evacanthini|Processus,
11,,Puccinia sorghi,46057,46072,9.05,2,,,,Exact,9.01315,0,Puccinia sorghi Schwein.,Puccinia sorghi,4QF5N,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia sorghi,
12,,Pucciniales,7945,7958,2.57,1,,,,Exact,9.00960,0,Pucciniales,Pucciniales,3XG,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales,
13,,Robusta,18214,18223,4.02,1,,,,Exact,8.98392,0,"Robusta Böttger, 1877",Robusta,urn:lsid:irmng.org:taxname:1130200,181,IRMNG,Biota|Animalia|Mollusca|Mollusca|Mollusca|Mollusca|Robusta,
