Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. compressiceps,14271,14287,6.58,2,,,,NoMatch,,,,,,,,
1,,Altolamprologus,33939,33954,5.87,1,,,,Exact,0,Altolamprologus,Altolamprologus,T2L,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Altolamprologus,
2,,Altolamprologus calvus,36286,36308,11.84,2,,,,Exact,0,"Altolamprologus calvus (Poll, 1978)",Altolamprologus calvus,65XTX,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Altolamprologus|Altolamprologus calvus,
3,,Altolamprologus compressiceps,36332,36361,12.85,2,,,,Exact,0,"Altolamprologus compressiceps (Boulenger, 1898)",Altolamprologus compressiceps,65Y5X,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Altolamprologus|Altolamprologus compressiceps,
4,,Cichlidae,4228,4238,4.83,1,,,,Exact,0,Cichlidae,Cichlidae,88R,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae,
5,,E. cyanostictus,54278,54293,7.79,2,,,,NoMatch,,,,,,,,
6,,Eretmodus,53961,53970,4.76,1,,,,Exact,0,Eretmodus,Eretmodus,4DWW,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Eretmodus,
7,,Eretmodus cyanostictus,53916,53938,12.95,2,,,,Exact,0,"Eretmodus cyanostictus Boulenger, 1898",Eretmodus cyanostictus,6GHZF,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Eretmodus|Eretmodus cyanostictus,
8,,Julidochromis ornatus,35813,35834,12.97,2,,,,Exact,0,"Julidochromis ornatus Boulenger, 1898",Julidochromis ornatus,3QS6V,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Julidochromis|Julidochromis ornatus,
9,,L. callipterus,1182,1196,7.18,2,,,,NoMatch,,,,,,,,
10,,L. lemairii,34165,34176,6.10,2,,,,NoMatch,,,,,,,,
11,,L. ocellatus,33971,33984,7.67,2,,,,NoMatch,,,,,,,,
12,,Lamprologus,36362,36373,5.16,1,,,,Exact,0,Lamprologus,Lamprologus,62XHW,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus,
13,,Lamprologus callipterus,988,1011,12.74,2,,,,Exact,0,"Lamprologus callipterus Boulenger, 1906",Lamprologus callipterus,3S4P4,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus|Lamprologus callipterus,
14,,Lamprologus lemairii,33880,33900,11.66,2,,,,Exact,0,"Lamprologus lemairii Boulenger, 1899",Lamprologus lemairii,3S4Q4,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus|Lamprologus lemairii,
15,,Lamprologus ocellatus,36264,36285,13.23,2,,,,Exact,0,"Lamprologus ocellatus (Steindachner, 1909)",Lamprologus ocellatus,3S4QV,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus|Lamprologus ocellatus,
16,,Lamprologus ornatipinnis,35942,35966,12.81,2,,,,Exact,0,"Lamprologus ornatipinnis Poll, 1949",Lamprologus ornatipinnis,3S4QX,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus|Lamprologus ornatipinnis,
17,,Lamprologus signatus,35967,35987,13.09,2,,,,Exact,0,"Lamprologus signatus Poll, 1952",Lamprologus signatus,3S4RF,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lamprologus|Lamprologus signatus,
18,,Lepidiolamprologus,33823,33841,5.26,1,,,,Exact,0,Lepidiolamprologus,Lepidiolamprologus,5CF7,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lepidiolamprologus,
19,,Lepidiolamprologus attenuatus,36193,36222,13.42,2,,,,Exact,0,"Lepidiolamprologus attenuatus (Steindachner, 1909)",Lepidiolamprologus attenuatus,6P9NG,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lepidiolamprologus|Lepidiolamprologus attenuatus,
20,,Lepidiolamprologus elongatus,36164,36192,13.33,2,,,,Exact,0,"Lepidiolamprologus elongatus (Boulenger, 1898)",Lepidiolamprologus elongatus,6P9NC,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lepidiolamprologus|Lepidiolamprologus elongatus,
21,,Lepidiolamprologus profundicola,36132,36163,12.74,2,,,,Exact,0,"Lepidiolamprologus profundicola (Poll, 1949)",Lepidiolamprologus profundicola,6P9N7,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Lepidiolamprologus|Lepidiolamprologus profundicola,
22,,Mega,22973,22978,2.12,1,,,,Exact,0,Mega,Mega,98021101,169,uBio NameBank,,
23,,N. fasciatus,1292,1304,7.67,2,,,,NoMatch,,,,,,,,
24,,N. leloupi,34152,34162,4.11,2,,,,NoMatch,,,,,,,,
25,,N. multifasciatus,8127,8144,7.93,2,,,,NoMatch,,,,,,,,
26,,N. similis,8112,8122,7.24,2,,,,NoMatch,,,,,,,,
27,,N. tretocephalus,13868,13884,7.32,2,,,,NoMatch,,,,,,,,
28,,N. wauthioni,31706,31718,6.71,2,,,,NoMatch,,,,,,,,
29,,Neolamprologus brevis,36013,36034,7.89,2,,,,Exact,0,"Neolamprologus brevis (Boulenger, 1899)",Neolamprologus brevis,46K2B,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus brevis,
30,,Neolamprologus calliurus,35988,36012,12.68,2,,,,Exact,0,"Neolamprologus calliurus (Boulenger, 1906)",Neolamprologus calliurus,46K2F,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus brevis,
31,,Neolamprologus cunningtoni,35835,35861,12.74,2,,,,PartialExact,0,Neolamprologus,Neolamprologus,63DH8,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus,
32,,Neolamprologus fasciatus,1016,1041,13.44,2,,,,Exact,0,"Neolamprologus fasciatus (Boulenger, 1898)",Neolamprologus fasciatus,73VZ3,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus fasciatus,
33,,Neolamprologus leloupi,33905,33928,9.87,2,,,,Exact,0,"Neolamprologus leloupi (Poll, 1948)",Neolamprologus leloupi,46K37,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus leloupi,
34,,Neolamprologus modestus,35765,35788,13.30,2,,,,Exact,0,"Neolamprologus modestus (Boulenger, 1898)",Neolamprologus modestus,46K3D,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus modestus,
35,,Neolamprologus moorii,35743,35764,11.44,2,,,,Exact,0,"Neolamprologus moorii (Boulenger, 1898)",Neolamprologus moorii,46K3F,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Variabilichromis|Variabilichromis moorii,
36,,Neolamprologus multifasciatus,36058,36087,13.70,2,,,,Exact,0,"Neolamprologus multifasciatus (Boulenger, 1906)",Neolamprologus multifasciatus,46K3G,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus multifasciatus,
37,,Neolamprologus savoryi,35919,35941,11.36,2,,,,Exact,0,"Neolamprologus savoryi (Poll, 1949)",Neolamprologus savoryi,6S7YQ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus savoryi,
38,,Neolamprologus similis,36035,36057,13.00,2,,,,Exact,0,"Neolamprologus similis Büscher, 1992",Neolamprologus similis,46K3Z,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus similis,
39,,Neolamprologus tetracanthus,35862,35889,11.65,2,,,,Exact,0,"Neolamprologus tetracanthus (Boulenger, 1899)",Neolamprologus tetracanthus,46K44,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus tetracanthus,
40,,Neolamprologus tretocephalus,35890,35918,13.08,2,,,,Exact,0,"Neolamprologus tretocephalus (Boulenger, 1899)",Neolamprologus tretocephalus,46K48,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Neolamprologus|Neolamprologus tretocephalus,
41,,O. leucostictus,56623,56640,7.79,2,,,,NoMatch,,,,,,,,
42,,O. niloticus,57709,57722,7.11,2,,,,NoMatch,,,,,,,,
43,,Oreochromis,56312,56323,5.02,1,,,,Exact,0,Oreochromis,Oreochromis,69KD,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Oreochromis,
44,,Oreochromis niloticus,56531,56552,12.53,2,,,,Exact,0,"Oreochromis niloticus (Linnaeus, 1758)",Oreochromis niloticus,6SSRC,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cichlidae|Oreochromis|Oreochromis niloticus,
45,,Perciformes,4214,4227,1.71,1,,,,Exact,0,Perciformes,Perciformes,PC,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes,
