Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Alabaminella weddelensis,33505,33529,12.56,2,,,,Fuzzy,8.88213,1,"Alabaminella weddellensis (Earland, 1936)",Alabaminella weddellensis,666MP,1,Catalogue of Life,Biota|Chromista|Foraminifera|Globothalamea|Rotaliana|Rotaliida|Discorboidea|Eponididae|Eponidinae|Alabaminella|Alabaminella weddellensis,
1,,Alabaminella weddellensis,17241,17266,12.41,2,,,,Exact,9.01315,0,"Alabaminella weddellensis (Earland, 1936)",Alabaminella weddellensis,666MP,1,Catalogue of Life,Biota|Chromista|Foraminifera|Globothalamea|Rotaliana|Rotaliida|Discorboidea|Eponididae|Eponidinae|Alabaminella|Alabaminella weddellensis,
2,,Epistominella exigua,17216,17236,11.25,2,,,,Exact,9.01315,0,"Epistominella exigua (Brady, 1884)",Epistominella exigua,6FVTT,1,Catalogue of Life,Biota|Chromista|Foraminifera|Globothalamea|Rotaliana|Rotaliida|Discorbinelloidea|Pseudoparrellidae|Pseudoparrellinae|Epistominella|Epistominella exigua,
3,,Eucythere,40995,41005,1.90,1,,,,Exact,9.01315,0,"Eucythere Brady, 1868",Eucythere,84NJP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Ostracoda|Podocopa|Podocopida|Cytherocopina|Cytheroidea|Eucytheridae|Eucythere,
4,,Foraminifera,8851,8863,5.88,1,,,,Exact,9.00960,0,Foraminifera,Foraminifera,4F,1,Catalogue of Life,Biota|Chromista|Foraminifera,
5,,Foraminiferal,32054,32067,1.64,1,,,,Exact,8.91436,0,Foraminiferal,Foraminiferal,2407302,168,ION,,
6,,Globorotalia inflata,13401,13423,13.91,2,,,,Exact,9.01315,0,"Globorotalia inflata Hussey, 1949",Globorotalia inflata,7WBS8,1,Catalogue of Life,Biota|Chromista|Foraminifera|Globothalamea|Rotaliana|Rotaliida|Globigerinina|Globorotalioidea|Globorotaliidae|Globorotalia|Globorotalia inflata,
7,,Henryhowella,33097,33110,5.59,1,,,,Exact,9.01315,0,"Henryhowella Puri, 1957",Henryhowella,84P2H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Ostracoda|Podocopa|Podocopida|Cytherocopina|Cytheroidea|Trachyleberididae|Henryhowella,
8,,Krithe,12885,12891,2.71,1,,,,Exact,9.01315,0,"Krithe Brady, Crosskey & Robertson, 1874",Krithe,84PFS,1,Catalogue of Life,Biota|Animalia|Arthropoda|Ostracoda|Podocopa|Podocopida|Cytherocopina|Cytheroidea|Krithidae|Krithe,
9,,Ostracoda,8825,8834,4.69,1,,,,Exact,9.00960,0,Ostracoda,Ostracoda,62299,1,Catalogue of Life,Biota|Animalia|Arthropoda|Ostracoda,
10,,Uvigerina peregrina,33534,33553,11.60,2,,,,Exact,9.01315,0,"Uvigerina peregrina Cushman, 1923",Uvigerina peregrina,7F822,1,Catalogue of Life,Biota|Chromista|Foraminifera|Globothalamea|Rotaliana|Rotaliida|Cassidulinoidea|Uvigerinidae|Uvigerininae|Uvigerina|Uvigerina peregrina,
11,,Uvigerina peregrine,37993,38012,4.94,2,,,,Exact,8.91436,0,Uvigerina peregrine,Uvigerina peregrine,5197757,168,ION,,
