Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. tigrinum,32118,32129,6.94,2,,,,NoMatch,0.0,,,,,,,,
1,,Acca,9924,9928,2.82,1,,,,Exact,9.01315,0,Acca O. Berg,Acca,MK3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Acca,
2,,Ambystoma tigrinum,32992,33010,12.61,2,,,,Exact,9.01315,0,"Ambystoma tigrinum (Green, 1825)",Ambystoma tigrinum,CQ5H,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Caudata|Ambystomatidae|Ambystoma|Ambystoma tigrinum,
3,,Aztecus,93,100,3.91,1,,,,Exact,9.00960,0,Aztecus,Aztecus,36Y4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Fulgoroidea|Issidae|Aztecus,
4,,Caballo tecus,6248,6262,2.25,2,,,,NoMatch,0.0,,,,,,,,
5,,Chiropterotriton,32576,32592,2.65,1,,,,Exact,9.01315,0,"Chiropterotriton Taylor, 1944",Chiropterotriton,3NCW,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Caudata|Plethodontidae|Hemidactyliinae|Chiropterotriton,
6,,Darda canica,32810,32822,2.75,2,,,,NoMatch,0.0,,,,,,,,
7,,Insecta,26516,26525,4.02,1,,,,Exact,9.00960,0,Insecta,Insecta,H6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta,
8,,Morphological,4837,4850,1.51,1,,,,Exact,8.91436,0,Morphological,Morphological,3009798,168,ION,,
9,,Muridae,126,134,4.19,1,,,,Exact,9.01315,0,"Muridae Illiger, 1811",Muridae,624PH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Muridae,
10,,Neotoma,28304,28313,4.92,1,,,,Exact,9.01315,0,"Neotoma Say & Ord, 1825",Neotoma,62WM,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Cricetidae|Neotominae|Neotoma,
11,,P. aztecus,1607,1617,6.80,2,,,,NoMatch,0.0,,,,,,,,
12,,P. aztecus aztecus,31165,31183,12.90,3,,,,NoMatch,0.0,,,,,,,,
13,,P. aztecus data,33533,33548,8.01,3,,,,NoMatch,0.0,,,,,,,,
14,,P. boylii,5169,5178,6.24,2,,,,NoMatch,0.0,,,,,,,,
15,,P. hondurensis,35384,35398,6.58,2,,,,NoMatch,0.0,,,,,,,,
16,,P. hylocetes,1544,1556,4.81,2,,,,NoMatch,0.0,,,,,,,,
