Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,B. bonitae,11404,11415,5.83,2,,,,NoMatch,0.0,,,,,,,,
1,,B. cebuensis,56804,56817,6.31,2,,,,NoMatch,0.0,,,,,,,,
2,,B. elerae,60939,60948,5.77,2,,,,NoMatch,0.0,,,,,,,,
3,,B. lukbani,55473,55484,6.05,2,,,,NoMatch,0.0,,,,,,,,
4,,B. miriamae,9605,9616,5.22,2,,,,NoMatch,0.0,,,,,,,,
5,,B. pathfinderi,48175,48190,7.58,2,,,,NoMatch,0.0,,,,,,,,
6,,B. samarensis,11416,11430,6.40,2,,,,NoMatch,0.0,,,,,,,,
7,,B. tridactylus,60870,60884,7.35,2,,,,NoMatch,0.0,,,,,,,,
8,,Bachia,56528,56534,4.66,1,,,,Exact,9.00960,0,Bachia,Bachia,373H,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Gymnophthalmoidea|Gymnophthalmidae|Bachia,
9,,Bipedidae,56515,56527,4.83,1,,,,Exact,9.00960,0,Bipedidae,Bipedidae,77X,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Bipedidae,
10,,Bipes,1604,1610,2.87,1,,,,Exact,9.00960,0,Bipes,Bipes,62FXV,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Bipedidae|Bipes,
11,,Brachymeles,1306,1317,3.13,1,,,,Exact,9.00960,0,Brachymeles,Brachymeles,62GPB,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles,
12,,Brachymeles apus,29081,29097,4.46,2,,,,Exact,9.01315,0,"Brachymeles apus Hikida, 1982",Brachymeles apus,MX4T,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles apus,
13,,Brachymeles bicolor,29098,29117,6.23,2,,,,Exact,9.01315,0,"Brachymeles bicolor (Gray, 1845)",Brachymeles bicolor,MX4V,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles bicolor,
14,,Brachymeles boholensis,29118,29140,9.93,2,,,,Exact,9.01315,0,"Brachymeles boholensis Brown & Rabor, 1967",Brachymeles boholensis,MX4W,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles boholensis,
15,,Brachymeles bonitae,29141,29160,9.36,2,,,,Exact,9.01315,0,"Brachymeles bonitae Duméril & Bibron, 1839",Brachymeles bonitae,MX4X,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles bonitae,
16,,Brachymeles boulengeri,30500,30522,10.93,2,,,,Exact,9.01315,0,"Brachymeles boulengeri Taylor, 1922",Brachymeles boulengeri,MX4Y,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles boulengeri,
17,,Brachymeles cebuensis,30523,30544,9.84,2,,,,Exact,9.01315,0,"Brachymeles cebuensis Brown & Rabor, 1967",Brachymeles cebuensis,MX53,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles cebuensis,
18,,Brachymeles elerae,30545,30563,9.31,2,,,,Exact,9.01315,0,"Brachymeles elerae Taylor, 1917",Brachymeles elerae,MX55,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles elerae,
19,,Brachymeles gracilis gracilis,30592,30621,17.50,3,,,,Exact,9.29267,0,Brachymeles gracilis gracilis,Brachymeles gracilis gracilis,1281249,12,EOL,,
20,,Brachymeles gracilis hilong,30564,30591,14.01,3,,,,Exact,9.27924,0,Brachymeles gracilis hilong BROWN & ALCALA 1980: 39,Brachymeles gracilis hilong,100959448,169,uBio NameBank,|Brachymeles gracilis hilong,
21,,Brachymeles lukbani,30622,30641,9.58,2,,,,Exact,9.01315,0,"Brachymeles lukbani Siler, Balete, Diesmos & Brown, 2010",Brachymeles lukbani,MX5F,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Scincinae|Brachymeles|Brachymeles lukbani,
