Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Nicotianoideae,8145,8159,4.54,1,,,,Exact,9.01315,0,Nicotianoideae Miers,Nicotianoideae,JYX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae,
1,,Solanaceae,2512,2525,4.19,1,,,,Exact,9.01315,0,Solanaceae Juss.,Solanaceae,626XM,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae,
2,,Solanoideae,8129,8140,4.34,1,,,,Exact,9.01315,0,Solanoideae Burnett,Solanoideae,628NX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae,
