Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Andreas,34494,34501,1.98,1,,,,Exact,8.91436,0,Andreas,Andreas,3576012,168,ION,,
1,,Ateles geoffroyi,17799,17818,8.40,2,,,,Exact,9.01315,0,"Ateles geoffroyi Kuhl, 1820",Ateles geoffroyi,J8P6,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles|Ateles geoffroyi,
2,,Bonobo,31318,31324,2.12,1,,,,Exact,9.01138,0,"Bonobo Tratz & Heck, 1954",Bonobo,62GW8,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Pan,
3,,Callithrix jacchus,3210,3231,10.42,2,,,,Exact,9.01315,0,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,697NS,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Callitrichidae|Callithrix|Callithrix jacchus,
4,,Cebus apella,17478,17492,11.09,2,,,,Exact,9.01138,0,"Cebus apella (Linnaeus, 1758)",Cebus apella,RYYV,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus|Sapajus apella,
5,,Columba livia,18165,18180,7.85,2,,,,Exact,9.01315,0,"Columba livia J. F. Gmelin, 1789",Columba livia,XBFW,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Columbiformes|Columbidae|Columbinae|Columba|Columba livia,
6,,Cyanocitta cristata,5240,5261,12.70,2,,,,Exact,9.01315,0,"Cyanocitta cristata (Linnaeus, 1758)",Cyanocitta cristata,32NKH,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Cyanocitta|Cyanocitta cristata,
7,,Daubentonia madagascariensis,34013,34043,11.65,2,,,,Exact,9.01315,0,"Daubentonia madagascariensis (Gmelin, 1788)",Daubentonia madagascariensis,34B7X,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae|Daubentonia|Daubentonia madagascariensis,
8,,Eulemur macaco,2735,2750,4.02,2,,,,Exact,9.01315,0,"Eulemur macaco (Linnaeus, 1766)",Eulemur macaco,6GXNY,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur|Eulemur macaco,
9,,Eulemur mongoz,33714,33731,7.09,2,,,,Exact,9.01315,0,"Eulemur mongoz (Linnaeus, 1766)",Eulemur mongoz,6H9NY,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur|Eulemur mongoz,
10,,Eulemur rubriventer,8213,8234,7.67,2,,,,Exact,9.01315,0,"Eulemur rubriventer (I. Geoffroy Saint-Hilaire, 1850)",Eulemur rubriventer,6GXNZ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur|Eulemur rubriventer,
11,,Gorilla,31374,31381,0.33,1,,,,Exact,9.01315,0,"Gorilla I. Geoffroy Saint-Hilaire, 1852",Gorilla,62SMC,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Gorilla,
12,,Gorilla gorilla,17858,17876,11.52,2,,,,Exact,9.01315,0,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,3H3C9,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Gorilla|Gorilla gorilla,
13,,Lemur,31278,31283,,1,,,,Exact,9.01315,0,"Lemur Linnaeus, 1758",Lemur,5C6C,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Lemur,
14,,Lemur catta,33643,33656,6.58,2,,,,Exact,9.01315,0,"Lemur catta Linnaeus, 1758",Lemur catta,3T528,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Lemur|Lemur catta,
15,,Macaca fascicularis,17419,17440,11.07,2,,,,Exact,9.01315,0,"Macaca fascicularis (Raffles, 1821)",Macaca fascicularis,3WWND,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Papionini|Macaca|Macaca fascicularis,
16,,Macaca mulatta,5735,5751,8.51,2,,,,Exact,9.01315,0,"Macaca mulatta (Zimmermann, 1780)",Macaca mulatta,3WWNQ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Papionini|Macaca|Macaca mulatta,
17,,P. paniscus,17528,17541,6.97,2,,,,NoMatch,0.0,,,,,,,,
18,,Pan paniscus,5884,5898,7.74,2,,,,Exact,9.01315,0,"Pan paniscus Schwarz, 1929",Pan paniscus,4C92F,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Pan|Pan paniscus,
19,,Pan troglodytes,17558,17575,5.85,2,,,,Exact,9.01315,0,"Pan troglodytes (Blumenbach, 1775)",Pan troglodytes,4C92G,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Pan|Pan troglodytes,
20,,Pongo pygmaeus,17892,17909,9.30,2,,,,Exact,9.01315,0,"Pongo pygmaeus (Linnaeus, 1760)",Pongo pygmaeus,4LTT2,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Ponginae|Pongo|Pongo pygmaeus,
21,,Rattus norvegicus,18048,18067,12.30,2,,,,Exact,9.01315,0,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,4RM67,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Muridae|Murinae|Rattus|Rattus norvegicus,
22,,Saguinus oedipus,5285,5303,8.03,2,,,,Exact,9.01315,0,"Saguinus oedipus (Linnaeus, 1758)",Saguinus oedipus,4TZC5,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Callitrichidae|Saguinus|Saguinus oedipus,
23,,Varecia rubra,2702,2716,9.91,2,,,,Exact,9.01315,0,"Varecia rubra (É. Geoffroy Saint-Hilaire, 1812)",Varecia rubra,7FHRL,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Varecia|Varecia rubra,
24,,Varecia variegata,2664,2682,12.53,2,,,,Exact,9.01315,0,"Varecia variegata (Kerr, 1792)",Varecia variegata,7FHRK,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Varecia|Varecia variegata,
