Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,C. conchus,9466,9476,5.46,2,,,,NoMatch,0.0,,,,,,,,
1,,Conchus conchus,2942,2959,3.81,2,,,,NoMatch,0.0,,,,,,,,
2,,Epitonium,5033,5042,5.42,1,,,,Exact,9.01315,0,"Epitonium Röding, 1798",Epitonium,7NYYB,1,Catalogue of Life,Biota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Epitonioidea|Epitoniidae|Epitonium,
3,,Marcus,1396,1403,3.27,1,,,,Exact,8.91436,0,Marcus,Marcus,4301819,168,ION,,
4,,Polinices heros,9530,9545,8.57,2,,,,Exact,9.01138,0,"Polinices heros (Say, 1822)",Polinices heros,4KXYF,1,Catalogue of Life,Biota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Littorinimorpha|Naticoidea|Naticidae|Polinicinae|Euspira|Euspira heros,
