Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Amietophrynus,36464,36478,6.01,1,,,,Exact,0,"Amietophrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan et al., 2006",Amietophrynus,628WV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae|Sclerophrys,
1,,Amietophrynus maculatus,7849,7872,14.08,2,,,,Exact,0,"Amietophrynus maculatus (Hallowell, 1854)",Amietophrynus maculatus,CSC2,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae|Sclerophrys|Sclerophrys maculata,
2,,Anura,2974,2980,4.27,1,,,,Exact,0,Anura (Juz.) Tscherneva,Anura,5T5WX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Arctium,
3,,Arthroleptis,10884,10896,4.94,1,,,,Exact,0,"Arthroleptis Smith, 1849",Arthroleptis,33CS,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Arthroleptinae|Arthroleptis,
4,,Astylosternus,36493,36507,6.01,1,,,,Exact,0,"Astylosternus Werner, 1898",Astylosternus,34QG,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Astylosterninae|Astylosternus,
5,,Batracochytrium dendrobatidis,37217,37246,8.24,2,,,,Fuzzy,1,"Batrachochytrium dendrobatidis Longcore, Pessier & D.K. Nichols",Batrachochytrium dendrobatidis,KZGW,1,Catalogue of Life,Biota|Fungi|Chytridiomycota|Rhizophydiomycetes|Rhizophydiales|Batrachochytrium|Batrachochytrium dendrobatidis,
6,,Cardioglossa,36508,36521,5.00,1,,,,Exact,0,"Cardioglossa Boulenger, 1900",Cardioglossa,62KGB,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Arthroleptinae|Cardioglossa,
7,,Chamaeleo wiedersheimi wiedersheimi,36222,36257,13.30,3,,,,Exact,0,Chamaeleo (Trioceros) wiedersheimi wiedersheimi Nieden 1910,Chamaeleo wiedersheimi wiedersheimi,988249,168,ION,,
8,,Hyperolius riggenbachi,8082,8104,11.52,2,,,,Exact,0,"Hyperolius riggenbachi (Nieden, 1910)",Hyperolius riggenbachi,3NQYH,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hyperoliidae|Hyperolius|Hyperolius riggenbachi,
9,,Leptodactylodon,36522,36538,3.44,1,,,,Exact,0,"Leptodactylodon Andersson, 1903",Leptodactylodon,5CYW,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Astylosterninae|Leptodactylodon,
10,,Leptopelis,36539,36550,5.26,1,,,,Exact,0,"Leptopelis Günther, 1859",Leptopelis,5D8F,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Leptopelinae|Leptopelis,
11,,Leptopelis nordequatorialis,7877,7905,13.79,2,,,,Exact,0,"Leptopelis nordequatorialis Perret, 1966",Leptopelis nordequatorialis,3TSN7,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Arthroleptidae|Leptopelinae|Leptopelis|Leptopelis nordequatorialis,
12,,Morphological,9990,10003,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
13,,Nigerian,5791,5799,0.77,1,,,,Exact,0,Nigerian Nymphalidae,Nigerian,2579534,168,ION,,
14,,Nigerian amphibians,3461,3481,3.13,2,,,,PartialExact,0,Nigerian Nymphalidae,Nigerian,2579534,168,ION,,
15,,P. accraensis,12053,12066,6.40,2,,,,NoMatch,,,,,,,,
16,,P. alleni,10353,10364,5.57,2,,,,NoMatch,,,,,,,,
17,,P. auritus,14688,14699,7.36,2,,,,NoMatch,,,,,,,,
18,,P. batesii,17962,17972,6.55,2,,,,NoMatch,,,,,,,,
19,,P. brongersmai,11963,11977,5.93,2,,,,NoMatch,,,,,,,,
20,,P. calcaratus,17973,17986,7.76,2,,,,NoMatch,,,,,,,,
21,,P. chukuchuku,2451,2465,4.50,2,,,,NoMatch,,,,,,,,
22,,P. cornutus,18001,18012,7.53,2,,,,NoMatch,,,,,,,,
23,,P. cricogaster,18013,18027,4.43,2,,,,NoMatch,,,,,,,,
24,,P. danko,15118,15126,3.37,2,,,,NoMatch,,,,,,,,
25,,P. duckeri,11518,11528,7.00,2,,,,NoMatch,,,,,,,,
26,,P. francisi,24596,24607,5.40,2,,,,NoMatch,,,,,,,,
27,,P. hylaios,24916,24926,5.05,2,,,,NoMatch,,,,,,,,
28,,P. latifrons,12101,12113,3.86,2,,,,NoMatch,,,,,,,,
29,,P. manengoubensis,2466,2484,6.57,2,,,,NoMatch,,,,,,,,
30,,P. natalensis,11107,11121,6.40,2,,,,NoMatch,,,,,,,,
31,,P. nlonakoensis,10769,10784,6.43,2,,,,NoMatch,,,,,,,,
32,,P. ogoensis,11872,11883,6.17,2,,,,NoMatch,,,,,,,,
33,,P. plicatus,27009,27020,7.53,2,,,,NoMatch,,,,,,,,
34,,P. sandersoni,18091,18104,6.80,2,,,,NoMatch,,,,,,,,
35,,P. steindachneri,10414,10431,7.55,2,,,,NoMatch,,,,,,,,
36,,P. sternfeldi,10960,10973,5.92,2,,,,NoMatch,,,,,,,,
37,,P. werneri,2489,2501,7.00,2,,,,NoMatch,,,,,,,,
38,,Pan troglodytes,36309,36324,5.85,2,,,,Exact,0,"Pan troglodytes (Blumenbach, 1775)",Pan troglodytes,4C92G,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Pan|Pan troglodytes,
39,,Pan troglodytes vellerosus,8702,8730,11.63,3,,,,Exact,0,"Pan troglodytes vellerosus (Gray, 1862)",Pan troglodytes vellerosus,7KGW7,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Pan|Pan troglodytes|Pan troglodytes troglodytes,
40,,Petropedetes parkeri,8150,8170,10.54,2,,,,Exact,0,"Petropedetes parkeri Amiet, 1983",Petropedetes parkeri,776CY,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Petropedetidae|Petropedetes|Petropedetes parkeri,
41,,Phrynobatrachidae,432,451,5.39,1,,,,Exact,0,"Phrynobatrachidae Laurent, 1941",Phrynobatrachidae,625ZZ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae,
42,,Phrynobatrachus,452,468,4.66,1,,,,Exact,0,"Phrynobatrachus Günther, 1862",Phrynobatrachus,6PC3,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus,
43,,Phrynobatrachus africanus,47188,47214,8.54,2,,,,Exact,0,"Phrynobatrachus africanus (Hallowell, 1858)",Phrynobatrachus africanus,4GW7Q,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus africanus,
44,,Phrynobatrachus alleni,47440,47463,10.64,2,,,,Exact,0,"Phrynobatrachus alleni Parker, 1936",Phrynobatrachus alleni,77DZL,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus alleni,
45,,Phrynobatrachus auritus,48061,48085,12.42,2,,,,Exact,0,"Phrynobatrachus auritus Boulenger, 1900",Phrynobatrachus auritus,4GW7Z,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus auritus,
46,,Phrynobatrachus batesi,48280,48303,10.67,2,,,,Exact,0,"Phrynobatrachus batesi (Boulenger, 1906)",Phrynobatrachus batesi,4GW83,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus batesii,
47,,Phrynobatrachus calcaratus,48440,48467,12.82,2,,,,Exact,0,"Phrynobatrachus calcaratus (Peters, 1863)",Phrynobatrachus calcaratus,4GW8F,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus calcaratus,
48,,Phrynobatrachus chukuchuku,48599,48626,9.57,2,,,,Exact,0,"Phrynobatrachus chukuchuku Zimkus, 2009",Phrynobatrachus chukuchuku,4GW8J,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus chukuchuku,
49,,Phrynobatrachus cornutus,48944,48969,12.59,2,,,,Exact,0,"Phrynobatrachus cornutus (Boulenger, 1906)",Phrynobatrachus cornutus,4GW8L,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus cornutus,
50,,Phrynobatrachus cricogaster,49021,49049,9.49,2,,,,Exact,0,"Phrynobatrachus cricogaster Perret, 1957",Phrynobatrachus cricogaster,4GW8M,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus cricogaster,
51,,Phrynobatrachus danko,4969,4991,8.43,2,,,,Exact,0,"Phrynobatrachus danko Blackburn, 2010",Phrynobatrachus danko,4GW8Q,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus danko,
52,,Phrynobatrachus francisi,49131,49156,10.46,2,,,,Fuzzy,1,"Phrynobatrachus francisci Boulenger, 1912",Phrynobatrachus francisci,4GW92,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus francisci,
53,,Phrynobatrachus guttorosus,49394,49421,7.35,2,,,,Fuzzy,1,"Phrynobatrachus gutturosus (Chabanaud, 1921)",Phrynobatrachus gutturosus,4GW99,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus gutturosus,
54,,Phrynobatrachus hylaios,49481,49505,10.11,2,,,,Exact,0,"Phrynobatrachus hylaios Perret, 1959",Phrynobatrachus hylaios,4GW9D,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus hylaios,
55,,Phrynobatrachus latifrons,49682,49708,8.92,2,,,,Exact,0,"Phrynobatrachus latifrons Ahl, 1924",Phrynobatrachus latifrons,4GW9P,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus latifrons,
56,,Phrynobatrachus manengoubensis,49886,49917,11.64,2,,,,Exact,0,"Phrynobatrachus manengoubensis (Angel, 1940)",Phrynobatrachus manengoubensis,4GW9Z,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus manengoubensis,
57,,Phrynobatrachus natalensis,50147,50174,11.46,2,,,,Exact,0,"Phrynobatrachus natalensis (Smith, 1849)",Phrynobatrachus natalensis,77DNK,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus natalensis,
58,,Phrynobatrachus ogooensis,50333,50359,11.37,2,,,,Fuzzy,1,"Phrynobatrachus ogoensis (Boulenger, 1906)",Phrynobatrachus ogoensis,77DNM,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus ogoensis,
59,,Phrynobatrachus plicatus,50439,50464,12.59,2,,,,Exact,0,"Phrynobatrachus plicatus (Günther, 1858)",Phrynobatrachus plicatus,77DNS,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus plicatus,
60,,Phrynobatrachus sandersoni,17747,17773,11.86,2,,,,Exact,0,"Phrynobatrachus sandersoni (Parker, 1935)",Phrynobatrachus sandersoni,6VDNV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus sandersoni,
61,,Phrynobatrachus steindachneri,11604,11633,12.61,2,,,,Exact,0,"Phrynobatrachus steindachneri Nieden, 1910",Phrynobatrachus steindachneri,4GWB4,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus steindachneri,
62,,Phrynobatrachus werneri,13597,13620,12.06,2,,,,Exact,0,"Phrynobatrachus werneri (Nieden, 1910)",Phrynobatrachus werneri,4GWBK,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Phrynobatrachidae|Phrynobatrachus|Phrynobatrachus werneri,
63,,Ptychadena,36551,36562,4.90,1,,,,Exact,0,"Ptychadena Boulenger, 1917",Ptychadena,7565,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ptychadenidae|Ptychadena,
64,,Taraba,3040,3046,3.80,1,,,,Exact,0,"Taraba Lesson, 1831",Taraba,7SQQ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Thamnophilidae|Taraba,
65,,Transvaal,11337,11347,2.28,1,,,,Exact,0,Transvaal Hampson 1907,Transvaal,3675301,168,ION,,
66,,Xenopus laevis,15640,15654,10.99,2,,,,Exact,0,"Xenopus laevis (Daudin, 1802)",Xenopus laevis,5CBC9,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pipidae|Xenopus|Xenopus laevis,
