Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. thaliana,1273,1284,7.38,2,,,,NoMatch,0.0,,,,,,,,
1,,Alicia,40684,40690,4.19,1,,,,Exact,9.01315,0,Alicia W. R. Anderson,Alicia,628R4,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Malpighiaceae|Malpighioideae|Alicia,
2,,Arabidopsis thaliana,81,101,12.06,2,,,,Exact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
3,,Arabidopsis thaliana may,6292,6316,9.27,3,,,,PartialExact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
4,,Banta,7180,7185,2.11,1,,,,Exact,9.00960,0,Banta,Banta,37W2,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Hesperioidea|Hesperiidae|Banta,
5,,Brassicaceae,12509,12523,4.55,1,,,,Exact,9.00960,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
6,,Elena,40739,40744,3.96,1,,,,Exact,8.98392,0,"Elena Caziot, 1910",Elena,urn:lsid:irmng.org:taxname:1438060,181,IRMNG,Biota|Animalia|Mollusca|Mollusca|Mollusca|Mollusca|Elena,
7,,Erophila verna,29949,29964,9.23,2,,,,Exact,9.01138,0,Erophila verna (L.) Chevall.,Erophila verna,3B99P,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Draba|Draba verna,
8,,Hornungia petraea,29965,29983,10.59,2,,,,Exact,9.01315,0,Hornungia petraea (L.) Rchb.,Hornungia petraea,3MQ3V,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Hornungia|Hornungia petraea,
9,,Meia,13922,13927,3.20,1,,,,Exact,8.98392,0,"Meia Pagliano & Scaramozzino, 1989",Meia,urn:lsid:irmng.org:taxname:1298979,181,IRMNG,Biota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Hymenoptera|Meia,
10,,Mura,13891,13895,3.92,1,,,,Exact,9.01315,0,"Mura Distant, 1905",Mura,8HKPT,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cicadomorpha|Cicadoidea|Cicadidae|Cicadinae|Fidicinini|Guyalnina|Mura,
