Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Arabidopsis thaliana,22993,23013,12.06,2,,,,Exact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
1,,Asteraceae,173,184,4.75,1,,,,Exact,9.01315,0,Asteraceae Dumort.,Asteraceae,622TP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae,
2,,Cordula,213,220,4.82,1,,,,Exact,8.98392,0,"Cordula Gray, 1852",Cordula,urn:lsid:irmng.org:taxname:1316179,181,IRMNG,Biota|Animalia|Mollusca|Mollusca|Mollusca|Mollusca|Cordula,
3,,Cupulata,9174,9182,3.71,1,,,,Exact,8.98344,0,Orthotrichum subsect. Cupulata I. Hagen,Cupulata,35173020,165,Tropicos,,
4,,Glabribracteata,9206,9221,4.94,1,,,,Exact,8.98344,0,Melampodium ser. Glabribracteata Stuessy,Glabribracteata,77112819-1,167,IPNI,,
5,,Glycine,6236,6244,,1,,,,Exact,9.00960,0,Glycine,Glycine,634JK,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Glycine,
6,,Glycine max,23845,23856,3.89,2,,,,Exact,9.01315,0,Glycine max (L.) Merr.,Glycine max,3GF5W,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Glycine|Glycine max,
7,,Gossypium,6289,6299,5.42,1,,,,Exact,9.01315,0,Gossypium L.,Gossypium,4QG7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypium,
8,,Leucantha,15714,15723,4.54,1,,,,Exact,9.01138,0,Leucantha Gray,Leucantha,5TBZZ,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Centaurea,
9,,Longipila,15744,15753,4.40,1,,,,Exact,8.98344,0,Macromitrium sect. Longipila Müll. Hal.,Longipila,35160670,165,Tropicos,,
10,,M. americanum,9962,9975,7.17,2,,,,NoMatch,0.0,,,,,,,,
11,,M. appendiculatum,13718,13735,7.61,2,,,,NoMatch,0.0,,,,,,,,
12,,M. cupulatum,13870,13882,7.34,2,,,,NoMatch,0.0,,,,,,,,
13,,M. diffusum,10146,10157,6.76,2,,,,NoMatch,0.0,,,,,,,,
14,,M. glabribracteatum,13568,13587,7.92,2,,,,NoMatch,0.0,,,,,,,,
15,,M. linearilobum,10361,10376,5.65,2,,,,NoMatch,0.0,,,,,,,,
16,,M. longicorne,7332,7346,4.50,2,,,,NoMatch,0.0,,,,,,,,
17,,M. longipes,10680,10691,5.79,2,,,,NoMatch,0.0,,,,,,,,
