Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Aprasia inaurita,26368,26385,9.68,2,,,,Exact,9.01315,0,"Aprasia inaurita Kluge, 1974",Aprasia inaurita,FWMB,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Gekkota|Pygopodidae|Aprasia|Aprasia inaurita,
1,,B. duperreyi,26984,26997,6.46,2,,,,NoMatch,0.0,,,,,,,,
2,,Bassiana duperreyi,26612,26631,10.22,2,,,,Exact,8.98392,0,Bassiana duperreyi (Gray 1838),Bassiana duperreyi,3584,173,The Reptile DataBase,Reptilia|Scincidae|Bassiana duperreyi,
3,,Bryobatrachus nimbus,30724,30744,6.23,2,,,,Exact,9.01138,0,"Bryobatrachus nimbus Rounsevell, Ziegeler, Brown, Davies & Littlejohn, 1994",Bryobatrachus nimbus,5X4T5,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Crinia|Crinia nimbus,
4,,C. marmoratus,26147,26161,7.76,2,,,,NoMatch,0.0,,,,,,,,
5,,Christinus marmoratus,26023,26044,13.83,2,,,,Exact,9.01315,0,"Christinus marmoratus (Gray, 1845)",Christinus marmoratus,5YGSY,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Gekkota|Gekkonidae|Christinus|Christinus marmoratus,
6,,Crinia glauerti,26240,26256,9.37,2,,,,Exact,9.01315,0,"Crinia glauerti Loveridge, 1933",Crinia glauerti,ZGCT,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Crinia|Crinia glauerti,
7,,Crinia insignifera,26220,26239,11.12,2,,,,Exact,9.01315,0,"Crinia insignifera Moore, 1954",Crinia insignifera,ZGCW,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Crinia|Crinia insignifera,
8,,Crinia signifera,26802,26819,10.85,2,,,,Exact,9.01315,0,"Crinia signifera Girard, 1853",Crinia signifera,6BGRB,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Crinia|Crinia signifera,
9,,Crinia tasmaniensis,26781,26801,10.40,2,,,,Exact,9.01315,0,"Crinia tasmaniensis (Günther, 1864)",Crinia tasmaniensis,ZGDF,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Crinia|Crinia tasmaniensis,
10,,Cryptoblepharus plagiocephalus,26088,26119,14.36,2,,,,Exact,9.01315,0,"Cryptoblepharus plagiocephalus (Cocteau, 1836)",Cryptoblepharus plagiocephalus,ZV3C,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Eugongylinae|Cryptoblepharus|Cryptoblepharus plagiocephalus,
11,,Ctenotus fallens,26070,26087,11.45,2,,,,Exact,9.01315,0,"Ctenotus fallens (Storr, 1974)",Ctenotus fallens,327LK,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Ctenotus|Ctenotus fallens,
12,,Ctenotus orientalis,26515,26534,13.02,2,,,,Exact,9.01315,0,"Ctenotus orientalis Storr, 1971",Ctenotus orientalis,327MQ,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Ctenotus|Ctenotus orientalis,
13,,E. whitii,26601,26611,6.20,2,,,,NoMatch,0.0,,,,,,,,
14,,Egernia,16055,16062,3.65,1,,,,Exact,9.00960,0,Egernia,Egernia,632MD,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Egerniinae|Egernia,
15,,Egernia multiscutata,26302,26323,12.02,2,,,,Exact,8.94848,0,Egernia multiscutata,Egernia multiscutata,gn_164864,186,MCZbase,Animalia|Chordata|Reptilia|Squamata|Scincidae|Egernia|Egernia multiscutata,
16,,Egernia whitii,26548,26563,10.26,2,,,,Exact,8.98202,0,"Egernia whitii (Lacépède, 1804)",Egernia whitii,null,163,IUCN Red List of Threatened Species,,
17,,Geocrinia laevis,26900,26916,10.53,2,,,,Exact,9.01315,0,"Geocrinia laevis (Günther, 1864)",Geocrinia laevis,3FP6H,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Myobatrachidae|Geocrinia|Geocrinia laevis,
18,,H. peronii,26386,26397,6.83,2,,,,NoMatch,0.0,,,,,,,,
19,,Hemiergis peronii,26324,26342,10.72,2,,,,Exact,9.01315,0,"Hemiergis peronii (Gray, 1831)",Hemiergis peronii,3KNNV,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Hemiergis|Hemiergis peronii,
20,,Hemiergis quadrilineata,26120,26146,11.97,2,,,,Exact,8.98392,0,Hemiergis quadrilineata (Duméril & Bibron 1839),Hemiergis quadrilineata,11000,173,The Reptile DataBase,Reptilia|Scincidae|Hemiergis quadrilineata,
21,,Lampropholis delicata,26632,26654,13.73,2,,,,Exact,9.01315,0,"Lampropholis delicata (De Vis, 1888)",Lampropholis delicata,3S4XR,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Eugongylinae|Lampropholis|Lampropholis delicata,
22,,Lerista bougainvilli via,26998,27024,8.09,3,,,,PartialExact,8.94848,0,Lerista bougainvilli,Lerista bougainvilli,gn_174879,186,MCZbase,Animalia|Chordata|Reptilia|Squamata|Scincidae|Lerista|Lerista bougainvilli,
23,,Lerista bougainvillii,31024,31045,11.46,2,,,,Exact,9.01315,0,"Lerista bougainvillii (Gray, 1839)",Lerista bougainvillii,7224P,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Lerista|Lerista bougainvillii,
24,,Lerista christinae,26162,26181,11.08,2,,,,Exact,9.01315,0,"Lerista christinae Storr, 1979",Lerista christinae,6PPSN,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Lerista|Lerista christinae,
25,,Lerista distinguenda,26182,26203,10.92,2,,,,Exact,9.01315,0,"Lerista distinguenda (Werner, 1910)",Lerista distinguenda,7224K,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Lerista|Lerista distinguenda,
26,,Lerista dorsalis,26398,26415,11.83,2,,,,Exact,9.01315,0,"Lerista dorsalis Storr, 1985",Lerista dorsalis,6PPSL,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Lerista|Lerista dorsalis,
27,,Lerista edwardsae,26416,26434,10.59,2,,,,Exact,9.01315,0,"Lerista edwardsae Storr, 1982",Lerista edwardsae,6Q24L,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Sphenomorphinae|Lerista|Lerista edwardsae,
28,,Limnodynastes dorsalis,26279,26301,10.94,2,,,,Exact,9.01315,0,"Limnodynastes dorsalis (Gray, 1841)",Limnodynastes dorsalis,6QDFG,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Limnodynastidae|Limnodynastes|Limnodynastes dorsalis,
29,,Limnodynastes dumerili,16130,16153,8.45,2,,,,Exact,8.98392,0,Limnodynastes dumerili (Peters 1864),Limnodynastes dumerili,338992,172,PaleoBioDB,||Batrachia|Anuri|Limnodynastes dumerili,
30,,Limnodynastes tasmaniensis,26848,26875,9.96,2,,,,Exact,9.01315,0,"Limnodynastes tasmaniensis Günther, 1858",Limnodynastes tasmaniensis,72DH9,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Myobatrachoidea|Limnodynastidae|Limnodynastes|Limnodynastes tasmaniensis,
31,,Litoria adelaidensis,26257,26278,11.07,2,,,,Exact,9.01315,0,"Litoria adelaidensis (Gray, 1841)",Litoria adelaidensis,3VMH7,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pelodryadidae|Litoriinae|Litoria|Litoria adelaidensis,
32,,Litoria burrowsi,31215,31231,8.92,2,,,,Exact,9.01315,0,"Litoria burrowsi (Scott, 1942)",Litoria burrowsi,3VMJ2,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pelodryadidae|Litoriinae|Litoria|Litoria burrowsi,
33,,Litoria ewingii,26764,26780,10.91,2,,,,Exact,9.01315,0,"Litoria ewingii (Duméril & Bibron, 1841)",Litoria ewingii,6QKPC,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pelodryadidae|Litoriinae|Litoria|Litoria ewingii,
34,,Litoria raniformis,16091,16110,11.47,2,,,,Exact,9.01138,0,"Litoria raniformis (Keferstein, 1867)",Litoria raniformis,3VMNV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pelodryadidae|Pelodryadinae|Ranoidea|Ranoidea raniformis,
35,,M. greyii,26343,26353,4.80,2,,,,NoMatch,0.0,,,,,,,,
36,,M. obscura,26058,26069,6.00,2,,,,NoMatch,0.0,,,,,,,,
37,,Menetia greyii,26204,26219,9.22,2,,,,Exact,9.01315,0,"Menetia greyii Gray, 1845",Menetia greyii,3ZQFD,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Eugongylinae|Menetia|Menetia greyii,
38,,Morethia adelaidensis,26435,26459,11.77,2,,,,Exact,9.01315,0,"Morethia adelaidensis (Peters, 1874)",Morethia adelaidensis,44D7H,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Eugongylinae|Morethia|Morethia adelaidensis,
39,,Morethia obscura,26005,26022,11.34,2,,,,Exact,9.01315,0,"Morethia obscura Storr, 1972",Morethia obscura,44D7P,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Scincomorpha|Scincidae|Eugongylinae|Morethia|Morethia obscura,
40,,Mus musculus,25991,26004,7.71,2,,,,Exact,9.01315,0,"Mus (Mus) musculus Linnaeus, 1758",Mus musculus,7VW9H,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Muridae|Murinae|Mus|Mus|Mus musculus,
41,,N. metallicus,26681,26695,7.20,2,,,,NoMatch,0.0,,,,,,,,
42,,N. ocellatus,26970,26983,7.67,2,,,,NoMatch,0.0,,,,,,,,
