Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. californica,10725,10741,7.64,2,,,,NoMatch,,,,,,,,
1,,A. californica californica,56335,56361,14.98,3,,,,NoMatch,,,,,,,,
2,,A. californica cyanotis,58451,58474,13.25,3,,,,NoMatch,,,,,,,,
3,,A. californica grisea,58351,58372,12.37,3,,,,NoMatch,,,,,,,,
4,,A. californica hypoleuca,56285,56309,13.53,3,,,,NoMatch,,,,,,,,
5,,A. californica immanis,56481,56503,13.49,3,,,,NoMatch,,,,,,,,
6,,A. californica nevadae,57844,57866,12.35,3,,,,NoMatch,,,,,,,,
7,,A. californica oocleptica,56601,56626,14.78,3,,,,NoMatch,,,,,,,,
8,,A. californica sumichrasti,58656,58682,12.42,3,,,,NoMatch,,,,,,,,
9,,A. californica texana,58299,58320,13.87,3,,,,NoMatch,,,,,,,,
10,,A. californica woodhouseii,57901,57927,12.42,3,,,,NoMatch,,,,,,,,
11,,A. coerulescens,9115,9133,6.50,2,,,,NoMatch,,,,,,,,
12,,A. concolor,52230,52243,6.58,2,,,,NoMatch,,,,,,,,
13,,A. couchii,34178,34188,6.33,2,,,,NoMatch,,,,,,,,
14,,A. griscomi griscomi,60702,60722,9.41,3,,,,NoMatch,,,,,,,,
15,,A. guerrerensis,60153,60168,6.43,2,,,,NoMatch,,,,,,,,
16,,A. insularis,10654,10668,7.19,2,,,,NoMatch,,,,,,,,
17,,A. oaxacae,60892,60902,5.75,2,,,,NoMatch,,,,,,,,
18,,A. potosina,45145,45156,6.96,2,,,,NoMatch,,,,,,,,
19,,A. sumichrasti,51240,51254,5.80,2,,,,NoMatch,,,,,,,,
20,,A. ultramarina,30112,30127,7.37,2,,,,NoMatch,,,,,,,,
21,,A. ultramarina arizonae,53135,53158,12.80,3,,,,NoMatch,,,,,,,,
22,,A. ultramarina colimae,55331,55353,12.07,3,,,,NoMatch,,,,,,,,
23,,A. ultramarina couchii,53590,53612,12.97,3,,,,NoMatch,,,,,,,,
24,,A. ultramarina potosina,53624,53647,13.73,3,,,,NoMatch,,,,,,,,
25,,A. ultramarina ultramarina,55860,55886,14.32,3,,,,NoMatch,,,,,,,,
26,,A. ultramarina wollweberi,53298,53323,14.05,3,,,,NoMatch,,,,,,,,
27,,A. unicolor,52244,52257,6.58,2,,,,NoMatch,,,,,,,,
28,,A. unicolor concolor,60271,60291,12.02,3,,,,NoMatch,,,,,,,,
29,,A. unicolor guerrerensis,60128,60152,13.03,3,,,,NoMatch,,,,,,,,
30,,A. unicolor unicolor,60657,60677,12.02,3,,,,NoMatch,,,,,,,,
31,,A. wollweberi,53159,53172,7.40,2,,,,NoMatch,,,,,,,,
32,,A. woodhouseii,57867,57881,5.33,2,,,,NoMatch,,,,,,,,
33,,Aphelocoma,130,140,5.49,1,,,,Exact,0,"Aphelocoma Cabanis, 1851",Aphelocoma,YDD,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Aphelocoma,
34,,Aphelocoma compared,42441,42460,5.07,2,,,,PartialExact,0,"Aphelocoma Cabanis, 1851",Aphelocoma,YDD,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Aphelocoma,
35,,C. stelleri,18277,18289,7.17,2,,,,NoMatch,,,,,,,,
36,,Cyanocitta stelleri,18164,18185,12.16,2,,,,Exact,0,"Cyanocitta stelleri (Gmelin, 1788)",Cyanocitta stelleri,32NKJ,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Cyanocitta|Cyanocitta stelleri,
37,,Gymnorhinus cyanocephalus,18203,18231,13.53,2,,,,Exact,0,"Gymnorhinus cyanocephalus Wied-Neuwied, 1841",Gymnorhinus cyanocephalus,6L83T,1,Catalogue of Life,Biota|Animalia|Chordata|Aves|Passeriformes|Corvidae|Gymnorhinus|Gymnorhinus cyanocephalus,
