Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Aedes,16003,16008,,1,,,,Exact,9.00960,0,Aedes,Aedes,87D3Y,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Culicidae|Culicinae|Aedini|Aedes|Aedes,
1,,Aedes albopictus,8838,8854,10.64,2,,,,Exact,9.01315,0,"Aedes (Stegomyia) albopictus (Skuse, 1894)",Aedes albopictus,89W76,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Culicidae|Culicinae|Aedini|Aedes|Stegomyia|Aedes albopictus,
2,,Anapausis,16476,16485,4.20,1,,,,Exact,9.00960,0,Anapausis,Anapausis,V4T,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Scatopsidae|Psectrosciarinae|Anapausis,
3,,Anapausis inermis,8927,8944,11.03,2,,,,Exact,9.01315,0,"Anapausis inermis (Ruthe, 1831)",Anapausis inermis,66L5F,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Scatopsidae|Psectrosciarinae|Anapausis|Anapausis inermis,
4,,Anisopodidae,1641,1654,5.12,1,,,,Exact,9.00960,0,Anisopodidae,Anisopodidae,6F7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Anisopodidae,
5,,Archaeopsylla,39739,39752,5.57,1,,,,Exact,9.00960,0,Archaeopsylla,Archaeopsylla,ZXD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Siphonaptera|Pulicoidea|Pulicidae|Archaeopsylla,
6,,Archaeopsylla erinacei,9050,9072,11.37,2,,,,Exact,9.01315,0,"Archaeopsylla erinacei (Bouche, 1835)",Archaeopsylla erinacei,67PSF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Siphonaptera|Pulicoidea|Pulicidae|Archaeopsylla|Archaeopsylla erinacei,
7,,Bibionidae,1612,1623,4.76,1,,,,Exact,9.00960,0,Bibionidae,Bibionidae,77F,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Bibionidae,
8,,Bibionomorpha,1516,1529,4.76,1,,,,Exact,8.98012,0,Bibionomorpha,Bibionomorpha,121303,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Diptera|Nematocera|Bibionomorpha,
9,,Bolitophila,39917,39929,5.03,1,,,,Exact,9.00960,0,Bolitophila,Bolitophila,3B8Y,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Bolitophilidae|Bolitophila,
