Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,C. polonica,56210,56222,7.24,2,,,,NoMatch,0.0,,,,,,,,
1,,Ceratocystis polonica,44316,44337,12.57,2,,,,Exact,9.01138,0,Ceratocystis polonica (Siemaszko) C. Moreau,Ceratocystis polonica,SMYX,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Microascales|Endoconidiophora|Endoconidiophora polonica,
2,,Ceratocystis resinifera,56454,56478,12.30,2,,,,Exact,9.01138,0,Ceratocystis resinifera T.C. Harr. & M.J. Wingf.,Ceratocystis resinifera,SMZD,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Microascales|Endoconidiophora|Endoconidiophora resinifera,
3,,D. jeffreyi,55765,55776,6.32,2,,,,NoMatch,0.0,,,,,,,,
4,,D. ponderosae,16601,16614,6.26,2,,,,NoMatch,0.0,,,,,,,,
5,,Dendroctonus,15394,15406,6.02,1,,,,Exact,9.01315,0,"Dendroctonus Erichson, W.F., 1836",Dendroctonus,8HFDL,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Dendroctonus,
6,,Dendroctonus jeffreyi,55686,55709,12.74,2,,,,Exact,9.01315,0,"Dendroctonus jeffreyi Hopkins, 1909",Dendroctonus jeffreyi,34PZZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Dendroctonus|Dendroctonus jeffreyi,
7,,Dendroctonus ponderosae,3724,3749,12.68,2,,,,Exact,9.01315,0,"Dendroctonus ponderosae Hopkins, 1902",Dendroctonus ponderosae,34Q2H,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Dendroctonus|Dendroctonus ponderosae,
8,,G. clavigera,2614,2626,6.88,2,,,,NoMatch,0.0,,,,,,,,
9,,Grosmannia clavigera,142,163,11.50,2,,,,Exact,9.01315,0,"Grosmannia clavigera (Rob.-Jeffr. & R.W. Davidson) Zipfel, Z.W. de Beer & M.J. Wingf.",Grosmannia clavigera,6L4JT,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Ophiostomatales|Ophiostomataceae|Grosmannia|Grosmannia clavigera,
10,,Ips,56275,56278,,1,,,,Exact,9.01315,0,"Ips DeGeer, C., 1775",Ips,8HH3M,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Ips,
11,,Ips typographus,44360,44375,6.81,2,,,,Exact,9.01315,0,"Ips typographus (Linnaeus, C., 1758)",Ips typographus,3PXMD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Ips|Ips typographus,
12,,Janice,344,350,1.07,1,,,,Exact,9.01315,0,"Janice Griffiths, 1973",Janice,7PLV4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Amphipoda|Senticaudata|Corophiida|Corophiidira|Aoroidea|Aoridae|Janice,
13,,Ophiostoma ips,56435,56449,3.86,2,,,,Exact,9.01138,0,Ophiostoma ips (Rumbold) Nannf.,Ophiostoma ips,49ZTX,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Ceratocystis|Ceratocystis ips,
14,,Ophiostoma novo-ulmi,58111,58132,10.44,2,,,,Exact,9.01315,0,Ophiostoma novo-ulmi Brasier,Ophiostoma novo-ulmi,49ZVG,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Ophiostomatales|Ophiostomataceae|Ophiostoma|Ophiostoma novo-ulmi,
15,,Ophiostomatales,7288,7305,3.28,1,,,,Exact,9.00960,0,Ophiostomatales,Ophiostomatales,3PX,1,Catalogue of Life,Biota|Fungi|Ascomycota|Sordariomycetes|Ophiostomatales,
16,,P. banksiana,15147,15159,7.52,2,,,,NoMatch,0.0,,,,,,,,
17,,P. contorta,15059,15070,6.07,2,,,,NoMatch,0.0,,,,,,,,
18,,Pinus,56070,56075,4.72,1,,,,Exact,9.00960,0,Pinus,Pinus,6QPY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,
