Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acanthaluteres,24850,24864,3.79,1,,,,Exact,0,Acanthaluteres,Acanthaluteres,LYK,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Tetraodontiformes|Monacanthidae|Acanthaluteres,
1,,Actinopterygii,29982,29996,2.56,1,,,,Exact,0,Actinopterygii,Actinopterygii,CT,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii,
2,,Allomycterus pilatus,36186,36206,10.16,2,,,,Exact,0,"Allomycterus pilatus Whitley, 1931",Allomycterus pilatus,BXJP,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Tetraodontiformes|Diodontidae|Allomycterus|Allomycterus pilatus,
3,,Anguilliformes,30901,30915,1.92,1,,,,Exact,0,Anguilliformes,Anguilliformes,PJ,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Anguilliformes,
4,,Arctocephalus pusillus,36950,36972,13.21,2,,,,Exact,0,"Arctocephalus pusillus (Schreber, 1775)",Arctocephalus pusillus,67RQR,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Otariidae|Arctocephalus|Arctocephalus pusillus,
5,,Arctocephalus pusillus doriferus,660,694,19.27,3,,,,Exact,0,"Arctocephalus pusillus doriferus Wood Jones, 1925",Arctocephalus pusillus doriferus,5FR5V,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Otariidae|Arctocephalus|Arctocephalus pusillus|Arctocephalus pusillus doriferus,
6,,Argentina australiae,30570,30590,11.15,2,,,,Exact,0,"Argentina australiae Cohen, 1958",Argentina australiae,67R54,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Osmeriformes|Argentinidae|Argentina|Argentina australiae,
7,,Atypichthys strigatus,36471,36492,12.97,2,,,,Exact,0,"Atypichthys strigatus (Günther, 1860)",Atypichthys strigatus,JNVN,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Kyphosidae|Atypichthys|Atypichthys strigatus,
8,,Beryx decadactylus,30646,30664,11.18,2,,,,Exact,0,"Beryx decadactylus Cuvier, 1829",Beryx decadactylus,LN4V,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beryciformes|Berycidae|Beryx|Beryx decadactylus,
9,,Bilateria,12107,12117,4.32,1,,,,Exact,0,Bilateria,Bilateria,914154,3,ITIS,Animalia|Bilateria,
10,,Caesioperca lepidoptera,35917,35940,11.70,2,,,,Exact,0,"Caesioperca lepidoptera (Forster, 1801)",Caesioperca lepidoptera,5X6PH,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Serranidae|Caesioperca|Caesioperca lepidoptera,
11,,Caesioperca rasor,30725,30742,8.57,2,,,,Exact,0,"Caesioperca rasor (Richardson, 1839)",Caesioperca rasor,696PH,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Serranidae|Caesioperca|Caesioperca rasor,
12,,Centroberyx affinis,30805,30824,11.89,2,,,,Exact,0,"Centroberyx affinis (Günther, 1859)",Centroberyx affinis,S9G6,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Beryciformes|Berycidae|Centroberyx|Centroberyx affinis,
13,,Cephalopoda,12622,12634,4.76,1,,,,Exact,0,"Cephalopoda Cuvier, 1795",Cephalopoda,7NF3H,1,Catalogue of Life,Biota|Animalia|Mollusca|Cephalopoda,
14,,Cephalopods,29208,29219,3.00,1,,,,Exact,0,Cephalopods,Cephalopods,4154530,168,ION,,
15,,Cestoda,41291,41298,3.48,1,,,,Exact,0,Cestoda,Cestoda,8Z,1,Catalogue of Life,Biota|Animalia|Platyhelminthes|Rhabditophora|Cestoda,
16,,Cheilodactylidae,56594,56612,5.41,1,,,,Exact,0,Cheilodactylidae,Cheilodactylidae,82V,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Cheilodactylidae,
17,,Chondrichthyes,32983,32997,3.50,1,,,,Exact,0,"Chondrichthyes Huxley, 1880",Chondrichthyes,urn:lsid:irmng.org:taxname:1155,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Chondrichthyes,
18,,Chordata,12608,12617,3.71,1,,,,Exact,0,Chordata,Chordata,CH2,1,Catalogue of Life,Biota|Animalia|Chordata,
19,,Chrysophrys auratus,36544,36563,12.52,2,,,,Exact,0,"Chrysophrys auratus (Forster, 1801)",Chrysophrys auratus,5Z2YX,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Sparidae|Pagrus|Pagrus auratus,
20,,Cladocera,37099,37108,5.60,1,,,,Exact,0,"Cladocera Rambur, 1859",Cladocera,urn:lsid:irmng.org:taxname:1366757,181,IRMNG,Biota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Lepidoptera|Cladocera,
21,,Clupea pallasii,13660,13676,9.58,2,,,,Exact,0,"Clupea pallasii Valenciennes, 1847",Clupea pallasii,WCTM,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Clupeiformes|Clupeidae|Clupea|Clupea pallasii,
22,,Coleoptera,41368,41378,4.97,1,,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera,
23,,Crustacea,29220,29229,4.48,1,,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea,
24,,Decapoda,40912,40921,3.68,1,,,,Exact,0,Decapoda,Decapoda,33N,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Decapoda,
25,,Dinolestes lewini,36151,36168,9.03,2,,,,Exact,0,"Dinolestes lewini (Griffith & Smith, 1834)",Dinolestes lewini,3693R,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Dinolestidae|Dinolestes|Dinolestes lewini,
26,,Diptera,41342,41349,4.96,1,,,,Exact,0,Diptera Borkh.,Diptera,5T8Z6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Saxifraga,
27,,Emmelichthys nitidus,1336,1358,11.90,2,,,,Exact,0,"Emmelichthys nitidus Richardson, 1845",Emmelichthys nitidus,39H3S,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Emmelichthyidae|Emmelichthys|Emmelichthys nitidus,
