Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,D. mauritiana,790,803,7.61,2,,,,NoMatch,0.0,,,,,,,,
1,,D. melanogaster,25521,25537,4.28,2,,,,NoMatch,0.0,,,,,,,,
2,,D. sechellia,808,821,7.17,2,,,,NoMatch,0.0,,,,,,,,
3,,D. sechellia mate,19209,19226,4.56,3,,,,NoMatch,0.0,,,,,,,,
4,,D. simulans,6421,6432,5.45,2,,,,NoMatch,0.0,,,,,,,,
5,,Drosophila,108,118,4.89,1,,,,Exact,9.00960,0,Drosophila,Drosophila,8MQXF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Discocerina|Drosophila,
6,,Drosophila chromosomes,14726,14748,5.82,2,,,,PartialExact,9.00960,0,Drosophila,Drosophila,8MQXF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Ephydridae|Discocerina|Drosophila,
7,,Drosophila melanogaster,3091,3114,9.57,2,,,,Exact,9.01315,0,"Drosophila (Drosophila) melanogaster Linnaeus, 1758",Drosophila melanogaster,8BWKC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Drosophila|Drosophila melanogaster,
8,,Drosophila sechellia,19998,20018,12.46,2,,,,Exact,9.01315,0,"Drosophila (Sophophora) sechellia Tsacas & Bächli, 1981",Drosophila sechellia,8BXHM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Drosophilidae|Drosophilinae|Drosophilini|Drosophilina|Drosophila|Sophophora|Drosophila sechellia,
9,,Lepidoptera,30206,30217,5.11,1,,,,Exact,9.00960,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera,
10,,Mauritiana,119,129,3.73,1,,,,Exact,9.00960,0,Mauritiana,Mauritiana,5M5R,1,Catalogue of Life,Biota|Fungi|Ascomycota|Dothideomycetes|Pleosporales|Halotthiaceae|Mauritiana,
11,,Nasonia,30103,30110,3.65,1,,,,Exact,9.00960,0,Nasonia,Nasonia,63DV7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea|Pteromalidae|Nasonia,
